节点9U_Reflection__1__16-02-36-459.txt的数据

Date: Fri Aug 26 16:02:36 CST 2022
User: user
Spectrometer: HR+C2006
触发模式: 0
积分时间 (秒): 5.000000E-3
Scans to average: 1
启用暗噪声校正: true
启用非线性校正: false
滑动平均宽度: 0
X轴模式: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
1.8442E2	1.206897E2
1.849E2	1.206897E2
1.8537E2	1.206897E2
1.8585E2	-2.454545E2
1.8633E2	1.202899E2
1.8681E2	1.059406E2
1.8729E2	1.666667E2
1.8777E2	1.482759E2
1.8824E2	1.698795E2
1.8872E2	2.471698E2
1.892E2	1.526316E2
1.8968E2	2.364486E2
1.9016E2	1.980392E2
1.9064E2	-1.592593E2
1.9111E2	49.8008E0
1.9159E2	1.285714E2
1.9207E2	93.10345E0
1.9255E2	35.75758E0
1.9303E2	80.45113E0
1.935E2	95.30516E0
1.9398E2	10.07692E2
1.9446E2	-11.11111E0
1.9494E2	-4.636364E2
1.9542E2	1.046512E2
1.9589E2	4.925926E2
1.9637E2	-1.216216E2
1.9685E2	14.28571E0
1.9733E2	-1.372093E2
1.9781E2	-41E2
1.9828E2	-3.37037E2
1.9876E2	92E0
1.9924E2	92.64214E0
1.9972E2	85.85859E0
2.0019E2	-68.62745E0
2.0067E2	53.04348E0
2.0115E2	45.45455E0
2.0163E2	45.45455E0
2.021E2	22.35294E0
2.0258E2	16.23932E0
2.0306E2	-54.28571E0
2.0354E2	54.83871E0
2.0401E2	89.09091E0
2.0449E2	19.40299E0
2.0497E2	48.83721E0
2.0545E2	2.047619E2
2.0592E2	1.116402E2
2.064E2	60E0
2.0688E2	-43.43434E0
2.0736E2	2.534884E2
2.0783E2	23.48993E0
2.0831E2	-1.615385E2
2.0879E2	84.61538E0
2.0926E2	2.459459E2
2.0974E2	5.494505E0
2.1022E2	58.28877E0
2.107E2	1.624E2
2.1117E2	23E2
2.1165E2	35.38462E0
2.1213E2	1.895706E2
2.126E2	-27.66667E2
2.1308E2	-64.1791E0
2.1356E2	-41.46341E0
2.1403E2	-1.457143E2
2.1451E2	-1.213333E2
2.1499E2	2.459459E2
2.1546E2	60E0
2.1594E2	39.13043E0
2.1642E2	4.347826E0
2.1689E2	-21.8E2
2.1737E2	2.147541E2
2.1785E2	-25.5814E0
2.1832E2	2.093333E2
2.188E2	-4.636364E2
2.1928E2	1.358382E2
2.1975E2	56.86275E0
2.2023E2	8.846154E2
2.2071E2	6.951872E0
2.2118E2	84.61538E0
2.2166E2	-1.648649E2
2.2214E2	1.105263E2
2.2261E2	-2.439024E0
2.2309E2	15.22634E0
2.2357E2	-2.488372E2
2.2404E2	15.66265E0
2.2452E2	46.93878E0
2.2499E2	-8.196721E0
2.2547E2	-1.470588E2
2.2595E2	-1.385542E2
2.2642E2	83.27273E0
2.269E2	25.13966E0
2.2738E2	1.989011E2
2.2785E2	36.33333E2
2.2833E2	4.052632E2
2.288E2	50.58824E0
2.2928E2	94.78261E0
2.2976E2	1.502203E2
2.3023E2	95.78059E0
2.3071E2	-3.232558E2
2.3118E2	-4.428571E2
2.3166E2	2.692308E2
2.3214E2	-1E2
2.3261E2	-17E2
2.3309E2	-10.28037E0
2.3356E2	27.53623E0
2.3404E2	1.133333E2
2.3451E2	-40.18692E0
2.3499E2	-4.2E2
2.3547E2	72.54902E0
2.3594E2	-1E2
2.3642E2	-44.18605E0
2.3689E2	86.24339E0
2.3737E2	8.474576E0
2.3784E2	-1.888889E2
2.3832E2	-57.89474E0
2.388E2	-38.46154E0
2.3927E2	-23.80952E0
2.3975E2	-86.44068E0
2.4022E2	5.857143E2
2.407E2	2.162791E2
2.4117E2	44.57831E0
2.4165E2	51.35135E0
2.4212E2	-30.43478E0
2.426E2	-1.432432E2
2.4307E2	1.216867E2
2.4355E2	96.72131E0
2.4402E2	2.657143E2
2.445E2	-75.75758E0
2.4497E2	-3.033898E2
2.4545E2	1.169492E2
2.4592E2	48.83721E0
2.464E2	92.9078E0
2.4688E2	2.803279E2
2.4735E2	10.56911E0
2.4783E2	21.21212E0
2.483E2	1.909091E2
2.4878E2	-14.72081E0
2.4925E2	49.66667E2
2.4972E2	2.278689E2
2.502E2	-2.777778E2
2.5067E2	34.2E2
2.5115E2	-1.949153E2
2.5162E2	-3.285714E2
2.521E2	3.465116E2
2.5257E2	30.0813E0
2.5305E2	-2.674419E2
2.5352E2	77.09924E0
2.54E2	11.8E2
2.5447E2	3.057971E2
2.5495E2	96.31902E0
2.5542E2	-70.37037E0
2.559E2	32.17391E0
2.5637E2	-6.473684E2
2.5685E2	1.986667E2
2.5732E2	1.313253E2
2.5779E2	58.77863E0
2.5827E2	78.77095E0
2.5874E2	-9.565217E0
2.5922E2	1.029268E2
2.5969E2	75.60976E0
2.6017E2	70.66667E0
2.6064E2	72.8E0
2.6111E2	76.68712E0
2.6159E2	3.093023E2
2.6206E2	-4.477612E0
2.6254E2	1.268657E2
2.6301E2	2.733333E2
2.6349E2	47.2E0
2.6396E2	2.130435E2
2.6443E2	1.145251E2
2.6491E2	4.333333E2
2.6538E2	2.294118E2
2.6586E2	8.230769E2
2.6633E2	1.506024E2
2.668E2	-19.26606E0
2.6728E2	32.11009E0
2.6775E2	30.0813E0
2.6823E2	-17.75701E0
2.687E2	23E2
2.6917E2	1.505051E2
2.6965E2	26.31579E0
2.7012E2	-54.33333E2
2.706E2	-71.08434E0
2.7107E2	92.17877E0
2.7154E2	1.971429E2
2.7202E2	-41E2
2.7249E2	37.42331E0
2.7296E2	54.21687E0
2.7344E2	-42.16867E0
2.7391E2	83.20611E0
2.7438E2	4.333333E2
2.7486E2	-17.41935E0
2.7533E2	42.22222E0
2.758E2	29.03226E0
2.7628E2	1.495413E2
2.7675E2	-7.545455E2
2.7722E2	-52.23881E0
2.777E2	62.71186E0
2.7817E2	58.86525E0
2.7864E2	6.238095E2
2.7912E2	1.666667E2
2.7959E2	4.473684E2
2.8006E2	1.051282E2
2.8054E2	1.758621E2
2.8101E2	-52.23881E0
2.8148E2	46.93878E0
2.8196E2	-61.90476E0
2.8243E2	-4.636364E2
2.829E2	39.44954E0
2.8338E2	-14.66667E0
2.8385E2	31.86813E0
2.8432E2	3.571429E2
2.848E2	-62.61682E0
2.8527E2	85.78199E0
2.8574E2	1.418605E2
2.8621E2	-1.457143E2
2.8669E2	-3.030303E0
2.8716E2	1.604651E2
2.8763E2	2.377778E2
2.8811E2	2.027027E2
2.8858E2	-22.33333E2
2.8905E2	1.099291E2
2.8952E2	1.37037E2
2.9E2	83.74558E0
2.9047E2	92.17877E0
2.9094E2	1.541176E2
2.9141E2	60E0
2.9189E2	49.15254E0
2.9236E2	1.026667E2
2.9283E2	2.789474E2
2.933E2	19.14894E0
2.9378E2	-90.36145E0
2.9425E2	-2.142857E2
2.9472E2	-1.842105E2
2.9519E2	-1.542373E2
2.9567E2	77.77778E0
2.9614E2	-61.90476E0
2.9661E2	1.378378E2
2.9708E2	1.729412E2
2.9756E2	-2.777778E2
2.9803E2	49.45055E0
2.985E2	-1.385542E2
2.9897E2	2.011765E2
2.9944E2	51.44033E0
2.9992E2	56.86275E0
3.0039E2	5.4E2
3.0086E2	78.41727E0
3.0133E2	30.61224E0
3.0181E2	8.846154E2
3.0228E2	2.44086E2
3.0275E2	-70.09346E0
3.0322E2	83.60656E0
3.0369E2	-3.074074E2
3.0416E2	2.793296E0
