节点7U_Reflection__3__15-52-17-526.txt的数据

Date: Fri Aug 26 15:52:17 CST 2022
User: user
Spectrometer: HR+C2006
触发模式: 0
积分时间 (秒): 5.000000E-3
Scans to average: 1
启用暗噪声校正: true
启用非线性校正: false
滑动平均宽度: 0
X轴模式: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
1.8442E2	-1.473684E2
1.849E2	-1.473684E2
1.8537E2	-1.473684E2
1.8585E2	29.23077E2
1.8633E2	30.03953E0
1.8681E2	-51.70068E0
1.8729E2	5.142857E2
1.8777E2	32.81596E0
1.8824E2	29.26829E0
1.8872E2	22.66667E2
1.892E2	1.271676E2
1.8968E2	6.268657E2
1.9016E2	2.819672E2
1.9064E2	-21.50538E0
1.9111E2	1.960784E2
1.9159E2	4.819277E0
1.9207E2	-59.01639E0
1.9255E2	12E2
1.9303E2	-12.61538E2
1.935E2	27.14932E0
1.9398E2	6.482759E2
1.9446E2	1.049834E2
1.9494E2	24.36149E0
1.9542E2	-3.085714E2
1.9589E2	-2.431373E2
1.9637E2	-2.547771E0
1.9685E2	70.87087E0
1.9733E2	6.666667E2
1.9781E2	1.52443E2
1.9828E2	1.194805E2
1.9876E2	13.62725E0
1.9924E2	50.70423E0
1.9972E2	57.99257E0
2.0019E2	-4.313725E2
2.0067E2	48.86878E0
2.0115E2	8.022923E0
2.0163E2	23.1405E0
2.021E2	1.647059E2
2.0258E2	2.554217E2
2.0306E2	14.81481E0
2.0354E2	1.067873E2
2.0401E2	1.251282E2
2.0449E2	40.1487E0
2.0497E2	1.109557E2
2.0545E2	-89.55224E0
2.0592E2	11.00917E0
2.064E2	-26.77485E0
2.0688E2	99.64912E0
2.0736E2	-17.53846E2
2.0783E2	-5.230769E2
2.0831E2	40.1487E0
2.0879E2	15.41582E0
2.0926E2	67.77409E0
2.0974E2	1.765766E2
2.1022E2	-66.08696E0
2.107E2	-1.403509E0
2.1117E2	19.93355E0
2.1165E2	-2.134969E2
2.1213E2	-1.714286E2
2.126E2	49.28367E0
2.1308E2	57.99257E0
2.1356E2	-1.490196E2
2.1403E2	1.253731E2
2.1451E2	6.105263E2
2.1499E2	1.115242E2
2.1546E2	7.034483E2
2.1594E2	1.333333E2
2.1642E2	2.044444E2
2.1689E2	-5.194805E0
2.1737E2	86.4E0
2.1785E2	48.86878E0
2.1832E2	21.39918E0
2.188E2	17.83439E0
2.1928E2	7.643312E0
2.1975E2	-65.67164E0
2.2023E2	-55.91398E0
2.2071E2	3.741935E2
2.2118E2	1.614035E2
2.2166E2	-1.879518E2
2.2214E2	-2.95082E2
2.2261E2	52.32068E0
2.2309E2	1.446809E2
2.2357E2	64.12214E0
2.2404E2	-13.64829E0
2.2452E2	1.787234E2
2.2499E2	33.33333E2
2.2547E2	53.86819E0
2.2595E2	-38.70968E0
2.2642E2	18.46154E0
2.269E2	93.28063E0
2.2738E2	-52.17391E0
2.2785E2	1.130802E2
2.2833E2	-9.756098E0
2.288E2	3.287671E0
2.2928E2	1.333333E2
2.2976E2	-3.686275E2
2.3023E2	-78.30688E0
2.3071E2	-16E0
