节点5U_Reflection__1__15-33-57-348.txt的数据

Date: Fri Aug 26 15:33:57 CST 2022
User: user
Spectrometer: HR+C2006
触发模式: 0
积分时间 (秒): 5.000000E-3
Scans to average: 1
启用暗噪声校正: true
启用非线性校正: false
滑动平均宽度: 0
X轴模式: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
1.8442E2	1.703297E2
1.849E2	1.703297E2
1.8537E2	1.703297E2
1.8585E2	-5.545455E2
1.8633E2	-51.35135E0
1.8681E2	51.67785E0
1.8729E2	3.758621E2
1.8777E2	-3.413793E2
1.8824E2	1.271186E2
1.8872E2	-2.52E2
1.892E2	1.57971E2
1.8968E2	3.196078E2
1.9016E2	64.83516E0
1.9064E2	38.06452E0
1.9111E2	5.084746E0
1.9159E2	-1.910828E0
1.9207E2	58.44156E0
1.9255E2	1E2
1.9303E2	-60E0
1.935E2	6.714286E2
1.9398E2	-31E2
1.9446E2	2.454545E2
1.9494E2	3.711864E2
1.9542E2	2.627119E2
1.9589E2	77.57009E0
1.9637E2	3.285714E2
1.9685E2	1.375839E2
1.9733E2	10.23077E2
1.9781E2	-2.636364E2
1.9828E2	68.83117E0
1.9876E2	9E2
1.9924E2	-31.76471E0
1.9972E2	1.227488E2
2.0019E2	6.333333E2
2.0067E2	-1.181818E2
2.0115E2	3.576271E2
2.0163E2	1.207792E2
2.021E2	71.92982E0
2.0258E2	48.05195E0
2.0306E2	-37.42331E0
2.0354E2	5.8E2
2.0401E2	61.44578E0
2.0449E2	11.11111E0
2.0497E2	5.413793E2
2.0545E2	-9.803922E0
2.0592E2	-4.065041E0
2.064E2	2.87013E2
2.0688E2	-58.24176E0
2.0736E2	-5.095238E2
2.0783E2	89.33333E0
2.0831E2	2.548387E2
2.0879E2	73.48066E0
2.0926E2	38.8535E0
2.0974E2	-49.64029E0
2.1022E2	-5.4E2
2.107E2	72.17391E0
2.1117E2	-4.052632E2
2.1165E2	62.7907E0
2.1213E2	1.122137E2
2.126E2	-4.672897E0
2.1308E2	-11.62791E0
2.1356E2	-97.10145E0
2.1403E2	-10.63636E2
2.1451E2	-2.348837E2
2.1499E2	-2.45098E2
2.1546E2	49.32127E0
2.1594E2	1E2
2.1642E2	-55.22388E0
2.1689E2	-77.77778E0
2.1737E2	-33.66667E2
2.1785E2	-56.86275E0
2.1832E2	2.37931E2
2.188E2	5.631579E2
2.1928E2	5.689655E2
2.1975E2	3.030303E0
2.2023E2	34.42623E0
2.2071E2	13.51351E0
2.2118E2	-37.63441E0
2.2166E2	2.318681E2
2.2214E2	-8.230769E2
2.2261E2	1.847059E2
2.2309E2	-8.454545E2
2.2357E2	1.216216E2
2.2404E2	2.142857E2
2.2452E2	1.120301E2
2.2499E2	-23.07692E0
2.2547E2	1E2
2.2595E2	1.935065E2
2.2642E2	41.05263E0
2.269E2	-22.0339E0
2.2738E2	1E2
2.2785E2	60.65574E0
2.2833E2	1.432432E2
2.288E2	-44.33333E2
2.2928E2	-49.45055E0
2.2976E2	-27.8E2
2.3023E2	30.43478E0
2.3071E2	-25.17007E0
2.3118E2	72.41379E0
2.3166E2	86.32479E0
2.3214E2	-1.626866E2
2.3261E2	19.19192E0
2.3309E2	3.947368E2
2.3356E2	4.310345E2
2.3404E2	-1.549451E2
2.3451E2	-13.4E2
