01,05,26,18,31,14,42,17,09,12,
03,29,34,14,27,01,44,42,02,46,
07,08,44,27,15,49,22,29,10,14,
49,42,22,37,02,27,04,16,47,08,
19,13,20,30,41,12,26,18,33,38,
01,10,40,38,43,29,49,08,05,18,
48,45,20,24,35,47,06,14,42,03,
02,36,29,49,42,46,16,12,41,24,
17,48,20,35,46,36,44,39,15,05,
13,48,04,16,27,06,30,47,31,20,
01,44,46,21,17,40,28,22,10,43,
31,14,17,19,16,46,21,42,32,01,
43,39,26,06,24,48,20,01,44,03,
20,15,39,11,28,08,44,42,12,31,
38,29,44,41,48,35,17,30,46,28,
14,22,49,03,43,10,45,30,32,23,
07,41,45,35,37,17,04,21,22,49,
43,10,39,11,01,29,19,13,30,37,
42,12,08,39,16,37,03,48,35,46,
38,43,39,31,14,32,21,03,45,09,
02,37,17,04,28,12,46,33,21,38,
19,23,12,13,30,02,27,14,11,36,
31,14,03,24,04,21,43,39,28,02,
48,14,47,06,15,49,07,02,03,20,
11,38,29,34,30,12,43,15,05,44,
39,28,27,01,34,14,41,24,48,19,
46,33,18,01,49,08,34,24,19,06,
44,42,12,38,35,47,13,01,34,24,
02,32,26,16,42,36,39,11,18,22,
02,32,23,46,38,09,27,15,10,40,
27,48,25,21,03,04,22,29,49,17,
11,33,38,14,22,49,37,41,09,42,
29,05,21,41,25,01,39,13,04,31,
22,10,25,33,28,17,29,34,48,18,
21,08,05,33,13,01,44,17,24,14,
37,47,18,28,43,44,17,24,04,11,
08,29,49,41,24,48,30,12,06,15,
43,39,38,48,45,04,28,37,22,05,
42,03,04,11,38,30,08,34,19,21,
14,12,31,40,30,32,23,42,02,47,
02,03,48,09,36,10,35,41,17,24,
14,03,45,09,12,13,30,27,04,16,
01,29,39,11,38,05,16,42,47,43,
22,49,37,47,31,09,41,48,35,46,
12,43,34,35,42,22,39,38,19,26,
45,14,32,31,25,33,40,38,35,08,
03,25,33,21,08,34,15,49,32,28,
09,27,45,04,11,18,26,06,36,05,
12,11,33,06,09,07,22,29,39,31,
28,17,20,25,37,22,15,44,42,27,
27,04,06,09,46,21,42,07,41,15,
12,11,26,21,28,22,39,23,17,24,
04,33,38,45,48,30,37,32,28,42,
06,35,32,18,36,44,12,14,08,15,
23,32,06,20,09,42,12,31,40,38,
41,01,15,44,32,26,23,30,48,14,
20,40,23,22,05,43,08,29,49,32,
02,47,08,49,05,13,20,01,44,03,
12,26,11,06,20,19,18,21,22,29,
04,31,28,37,12,33,06,35,07,27,
30,02,47,08,29,49,07,27,20,01,
41,15,39,18,16,48,04,47,38,35,
36,05,21,27,40,13,30,12,06,15,
03,40,21,37,22,34,48,04,26,06,
27,48,35,03,43,29,39,21,45,30,
39,16,37,03,48,20,19,28,43,18,
49,17,30,42,02,27,48,04,23,25,
18,11,31,45,19,33,43,34,48,04,
40,16,17,04,18,23,42,12,21,41,
15,44,37,46,38,30,21,17,48,24,
06,45,43,10,40,31,09,27,24,41,
37,22,05,33,26,08,39,13,04,16,
15,34,14,41,29,49,02,17,20,35,
03,20,15,39,13,25,18,23,46,38,
47,23,27,14,08,44,03,40,28,22,
09,37,32,13,35,46,23,07,03,04,
12,21,27,48,15,39,18,13,14,37,
18,36,44,41,20,01,05,08,29,39,
37,12,43,05,16,07,17,40,31,29,
23,32,16,12,33,42,02,17,04,11,
03,40,28,42,22,10,14,07,08,44,
12,08,49,42,07,34,19,22,39,33,
20,24,30,17,14,46,36,44,49,08,
27,19,18,38,30,46,21,07,48,35,
40,33,16,42,12,21,47,23,37,03,
28,32,01,49,37,27,15,10,24,35,
20,24,48,40,33,26,08,39,28,02,
40,31,29,44,36,39,18,33,48,30,
16,17,45,30,36,29,49,07,47,23,
46,18,33,28,06,40,14,37,22,44,
25,21,46,06,20,30,37,03,45,43,
19,13,48,04,36,34,15,49,17,40,
28,08,34,35,22,49,44,27,45,04,
41,40,13,09,42,45,43,39,04,06,
07,41,14,02,42,37,47,38,43,29,
36,34,35,32,01,49,46,06,05,11,
30,27,15,29,39,13,24,07,22,10,
01,49,12,11,13,04,06,30,27,33,
38,35,08,44,32,23,36,47,18,28,
15,10,24,04,01,43,21,32,31,11,
46,36,34,01,15,49,22,10,14,17,
36,39,23,17,43,29,10,04,21,07,
07,41,35,46,26,43,44,17,24,25,
03,29,05,23,12,43,06,04,16,34,
39,11,31,24,14,42,22,49,02,03,
49,37,46,11,21,36,44,31,14,32,
09,46,18,16,27,45,24,25,33,38,
38,20,24,40,45,14,02,07,42,03,
20,35,17,14,08,44,46,31,04,12,
14,37,22,44,47,21,02,17,04,28,
16,36,49,47,33,23,22,34,15,39,
04,38,40,43,10,28,17,29,34,48,
45,09,37,32,36,05,33,13,19,08,
23,12,33,13,19,38,24,35,37,22,
26,38,24,43,10,04,29,05,21,03,
38,04,19,33,16,17,35,41,45,43,
04,13,25,28,37,41,01,05,31,20,
21,32,28,27,09,42,37,08,44,41,
02,12,13,20,48,14,08,39,23,17,
41,30,22,05,16,46,31,25,33,21,
31,24,14,42,46,13,20,04,23,03,
44,41,48,24,29,05,18,01,10,14,
14,12,31,09,22,34,20,24,19,06,
47,13,09,17,04,28,37,22,44,32,
06,30,02,27,24,20,15,29,49,47,
24,40,31,30,32,36,44,41,02,12,
38,14,32,09,22,05,06,45,02,44,
01,49,02,17,43,08,34,19,10,30,
36,34,01,05,26,18,10,20,25,38,
21,46,06,09,17,35,41,15,49,30,
46,13,25,38,48,20,19,08,10,14,
47,38,14,22,39,13,25,18,06,48,
41,48,35,07,14,37,46,23,32,36,
46,31,45,09,41,20,36,39,23,32,
21,46,13,04,23,07,36,34,45,14,
19,43,44,22,05,33,06,35,32,18,
43,49,12,38,24,04,28,39,23,36,
28,02,36,10,45,20,25,38,24,43,
16,27,14,41,45,35,09,42,12,28,
20,14,37,41,30,02,27,25,28,12,
21,32,28,12,08,29,39,06,09,17,
07,03,45,19,43,34,25,18,16,02,
38,30,07,22,49,41,04,26,43,44,
21,17,29,15,34,01,44,02,41,19,
21,08,15,34,45,43,29,10,30,46,
41,19,18,36,05,38,45,09,02,22,
15,05,33,16,17,24,45,30,46,11,
04,38,09,41,40,06,23,03,20,35,
08,49,27,09,07,32,31,35,47,06,
17,48,09,32,26,13,19,28,42,46,
46,13,04,16,37,07,17,09,12,23,
36,49,08,44,10,20,15,29,37,41,
41,15,29,49,42,46,36,05,13,01,
14,12,11,33,38,25,06,40,26,18,
22,44,41,20,30,02,27,04,26,23,
39,26,31,30,03,19,33,23,02,27,
42,02,07,41,35,17,19,06,04,40,
09,46,28,02,36,10,48,30,41,19,
18,21,17,29,15,34,09,46,11,01,
06,24,19,23,41,40,02,20,22,44,
15,05,18,06,19,28,12,46,36,11,
28,41,15,39,11,01,36,05,08,49,
27,40,23,37,46,11,31,43,39,38,
35,08,34,03,43,10,45,30,48,09,
16,22,44,42,08,34,35,03,24,04,
42,27,48,35,03,43,10,29,34,09,
07,32,28,12,08,10,43,35,27,30,
06,20,01,34,15,39,26,23,12,08,
29,10,35,08,44,47,31,19,33,43,
03,40,21,41,45,04,01,10,09,27,
39,31,14,32,45,30,07,22,10,04,
25,31,35,37,36,49,27,01,05,33,
14,46,33,31,29,34,35,07,47,26,
04,16,12,43,05,11,23,07,32,38,
38,35,27,01,34,48,04,13,23,36,
24,43,49,08,34,48,15,42,07,37,
12,23,22,15,34,24,40,08,39,16,
44,07,22,49,12,38,45,20,35,32,
26,23,02,41,20,09,32,33,11,06,
05,23,27,14,12,21,02,07,32,31,
47,21,02,17,43,10,24,14,22,49,
30,07,42,03,14,17,29,44,37,47,
34,24,48,19,31,29,05,13,01,14,
34,04,06,01,05,33,16,32,26,36,
30,32,06,20,40,26,31,48,35,18,
35,42,46,33,31,19,16,38,29,44,
08,29,49,27,40,06,15,39,31,43,
44,27,24,20,45,25,36,05,43,34,
47,21,27,48,15,39,13,45,14,07,
15,34,24,48,09,36,29,10,14,46,
12,28,07,02,03,29,34,04,13,25,
11,13,14,27,40,43,34,20,09,42,
49,47,06,24,48,30,02,22,15,44,
19,16,36,39,21,32,38,29,05,31,
35,02,07,08,44,41,01,05,18,10,
26,06,15,29,39,30,02,41,40,23,
02,03,19,16,32,36,34,35,42,25,
35,12,11,36,05,38,04,31,08,44,
34,30,12,33,26,08,39,31,40,11,
28,03,24,45,40,08,39,31,04,25,
46,13,14,02,32,25,21,22,49,08,
36,10,35,12,31,48,30,27,15,14,
07,03,45,40,21,12,38,14,17,48,
02,32,23,03,48,19,28,46,06,40,
08,10,14,07,37,12,13,09,36,49,
46,16,22,05,31,30,42,37,44,47,
43,15,34,20,01,45,14,03,04,38,
30,17,43,49,08,34,40,26,28,42,
46,11,28,02,36,39,26,16,03,48,
18,21,07,47,06,24,48,40,26,28,
18,06,19,11,30,02,22,05,24,23,
47,43,05,18,28,41,24,48,19,33,
33,06,14,47,13,09,03,20,45,35,
03,09,02,47,08,10,20,25,11,21,
13,20,40,26,31,19,06,24,29,44,
13,15,49,17,30,07,03,04,01,39,
35,22,10,48,40,13,01,34,04,23,
27,35,22,39,01,49,07,02,42,12,
23,47,21,12,28,46,16,13,19,37,
34,14,37,47,21,08,15,05,12,11,
38,19,13,30,27,24,09,04,36,05,
30,46,11,01,49,47,23,27,04,07,
01,10,48,30,41,20,02,12,23,22,
40,08,39,28,41,45,43,49,27,09,
30,36,49,02,32,33,28,22,29,10,
18,33,11,13,25,31,28,07,41,24,
37,12,23,47,28,46,26,27,04,18,
28,12,11,16,41,09,32,06,30,37,
32,11,21,22,39,23,42,27,40,43,
26,13,09,32,36,15,44,17,24,43,
09,42,08,34,35,17,20,04,23,46,
15,49,12,21,08,34,25,01,05,33,
38,40,08,10,35,47,16,32,33,28,
21,41,15,39,36,34,35,07,02,46,
27,40,23,02,22,34,06,14,37,41,
14,41,45,22,49,24,40,21,02,36,
06,30,12,16,17,25,26,04,33,38,
35,17,29,44,46,01,49,42,13,45,
35,12,21,08,44,07,02,36,10,25,
33,08,49,12,18,01,39,21,22,41,
16,36,49,42,46,34,24,30,12,08,
01,10,35,47,06,45,24,37,02,28,
42,22,10,09,12,23,02,41,48,45,
17,40,08,10,04,21,07,12,38,24,
16,36,10,48,40,13,01,44,46,49,
25,36,05,31,40,30,32,13,35,17,
17,43,29,39,23,46,18,26,06,15,
13,14,37,22,05,11,16,02,27,04,
27,24,19,13,20,09,17,04,38,40,
16,36,39,33,11,13,25,18,41,01,
27,04,16,12,06,14,47,17,43,39,
37,27,15,49,07,47,16,36,12,38,
24,29,05,23,27,45,14,42,22,10,
21,32,11,01,39,28,02,46,38,19,
02,42,12,08,39,21,32,18,13,15,
13,24,20,25,38,30,03,09,12,26,
18,23,46,13,04,33,28,07,41,14,
39,26,13,30,37,07,17,35,08,44,
42,41,25,11,18,16,40,26,01,49,
10,45,29,34,40,33,26,28,32,01,
22,44,32,23,46,31,35,08,15,05,
01,29,39,38,48,44,41,30,12,33,
45,25,13,15,29,39,16,37,03,09,
45,30,07,22,10,20,25,18,13,24,
28,47,13,09,07,17,48,40,23,02,
42,46,33,18,36,44,03,40,28,41,
34,40,26,08,29,10,48,20,01,14,
42,46,26,23,37,18,06,25,38,09,
37,03,30,36,49,08,15,05,43,34,
20,48,15,10,09,36,40,28,17,27,
16,46,38,48,30,27,45,43,10,25,
38,40,28,42,17,09,12,06,35,32,
32,33,11,26,16,07,37,47,38,43,
38,45,30,03,20,25,33,28,32,40,
41,35,42,22,39,36,15,34,25,28,
39,26,16,36,10,09,12,23,37,42,
21,03,43,39,36,44,32,06,48,04,
42,07,12,21,02,32,33,31,19,23,
48,01,44,02,22,46,11,38,19,18,
16,03,29,34,15,39,23,42,41,14,
42,27,40,06,25,31,35,47,16,07,
32,13,15,49,03,43,22,10,30,09,
17,04,38,29,05,11,28,08,21,41,
24,48,04,36,44,39,28,27,19,11,
45,20,15,10,48,01,44,36,19,43,
41,15,29,49,47,16,03,19,13,38,
42,46,16,41,19,11,33,28,03,25,
15,39,13,14,12,21,27,40,43,44,
20,14,37,27,35,17,15,10,40,38,
02,46,38,29,34,35,22,10,14,49,
28,47,16,03,20,45,25,36,44,41,
22,05,23,02,37,03,19,13,20,28,
28,42,03,04,31,14,32,27,01,34,
22,05,06,25,38,19,13,09,42,02,
20,01,34,25,39,18,16,47,21,37,
30,36,49,47,23,12,13,48,45,35,
36,05,33,23,22,34,19,11,26,13,
45,40,28,46,16,02,41,09,03,29,
08,34,48,45,25,23,17,43,49,27,
19,18,13,24,30,46,38,48,09,03,
09,37,07,17,19,33,26,38,24,14,
41,01,44,12,26,21,08,36,49,47,
15,29,10,14,46,16,22,44,41,40,
31,09,37,03,29,15,34,35,17,30,
31,04,11,01,10,48,34,30,12,13,
01,44,27,35,17,30,36,39,31,14,
20,30,12,13,09,03,40,18,33,28,
30,41,19,38,14,22,10,24,35,47,
13,20,19,08,10,25,16,27,28,41,
42,07,08,34,30,27,25,11,31,24,
33,28,42,07,41,04,26,23,22,34,
01,05,43,44,07,22,49,39,29,18,
01,44,02,22,17,24,43,10,29,36,
38,35,47,33,06,04,13,14,08,34,
28,37,27,15,49,41,45,09,25,31,
37,02,27,14,12,11,36,05,06,15,
17,09,27,25,38,22,34,35,07,08,
33,06,25,18,26,11,13,20,30,27,
38,40,21,27,48,04,16,41,33,26,
33,16,07,46,26,43,05,42,41,25,
16,02,27,45,04,11,28,01,05,33,
39,23,17,14,07,41,25,01,49,03,
32,01,10,30,03,46,21,18,06,09,
19,06,24,30,46,01,49,08,05,18,
01,44,03,29,07,25,06,09,34,20,
17,40,18,31,45,09,37,46,26,23,
43,15,05,28,22,39,31,35,47,13,
22,10,19,33,43,15,44,12,13,48,
27,24,29,34,09,42,47,23,12,26,
09,17,04,38,47,21,02,46,42,07,
27,15,39,23,32,16,12,06,48,25,
08,49,12,21,27,01,15,44,32,06,
42,08,44,02,12,23,16,32,46,38,
35,12,38,43,29,49,46,33,11,06,
01,05,11,36,34,25,21,42,32,38,
16,03,30,09,12,23,22,05,11,36,
15,29,10,43,19,26,18,28,27,01,
03,40,31,08,10,14,07,37,02,22,
28,42,22,49,46,26,13,20,09,41,
08,10,14,07,37,12,16,46,18,06,
12,43,15,34,25,11,28,18,36,44,
16,46,21,07,02,17,04,01,39,13,
01,39,06,44,07,32,11,21,46,23,
11,31,45,19,33,23,37,17,14,07,
38,30,03,20,14,02,17,35,47,33,
03,30,42,41,15,39,31,45,09,27,
