15,29,04,06,20,10,01,44,22,25,
36,30,27,45,15,24,11,37,41,39,
08,10,44,31,18,06,39,49,27,11,
31,18,25,04,12,48,06,45,05,38,
01,35,33,40,42,17,48,10,21,43,
15,19,42,22,20,16,17,44,21,28,
30,47,19,01,35,13,33,03,11,02,
14,36,04,43,29,35,26,19,03,11,
19,42,17,11,37,14,16,35,32,47,
35,17,11,41,06,23,39,14,03,05,
14,36,46,43,20,16,37,47,09,27,
39,08,24,11,41,23,19,32,45,21,
12,42,27,20,39,43,29,04,14,13,
08,20,23,11,14,36,24,28,27,10,
49,17,28,27,13,33,07,26,03,48,
13,39,04,31,15,35,36,34,20,49,
02,28,16,03,44,11,35,32,47,07,
12,09,37,17,34,06,43,25,08,15,
01,34,20,49,26,07,36,39,47,09,
27,06,33,03,28,42,26,36,34,39,
27,23,28,03,34,43,49,37,17,16,
04,37,11,14,23,12,36,19,13,39,
23,02,18,37,21,42,26,13,20,49,
20,26,01,25,37,08,30,27,23,21,
21,27,29,40,42,36,34,49,32,37,
28,17,38,21,23,37,27,16,24,15,
40,42,22,09,31,38,28,27,49,46,
31,05,01,04,06,49,03,44,28,36,
40,48,26,06,16,47,09,27,33,36,
41,29,19,46,33,03,01,07,23,17,
32,08,15,20,26,01,06,45,24,05,
29,19,07,26,16,18,08,14,42,33,
32,06,39,31,34,23,18,08,25,37,
31,34,23,38,21,33,01,35,36,25,
11,25,04,31,44,27,06,16,02,18,
08,20,26,38,05,19,09,37,12,36,
05,48,16,47,30,41,49,23,02,28,
43,30,17,44,41,10,18,45,28,07,
01,30,47,48,43,25,08,14,27,29,
10,11,41,45,05,32,43,30,02,31,
47,07,23,37,22,04,25,45,28,42,
09,21,46,43,10,05,07,13,33,42,
37,02,21,22,40,19,48,06,16,12,
47,07,36,04,14,25,08,41,06,45,
05,42,36,34,10,18,25,04,12,48,
04,02,27,26,19,30,18,31,34,23,
45,11,41,43,35,16,08,40,01,34,
37,22,14,32,47,03,21,23,12,07,
18,14,23,17,34,45,06,41,29,35,
23,27,06,33,32,04,12,19,01,34,
09,17,44,22,35,36,14,29,34,39,
31,05,48,43,34,49,13,06,16,37,
48,39,41,33,07,36,14,42,03,05,
46,31,34,26,01,25,08,49,16,40,
28,33,40,42,07,03,34,43,04,35,
15,20,43,25,47,36,40,38,19,07,
40,01,04,25,35,07,42,33,09,12,
17,18,25,14,23,02,31,35,22,30,
01,09,18,37,21,27,39,06,20,43,
46,02,41,20,39,35,22,30,11,43,
16,47,38,44,08,10,15,34,39,06,
23,22,24,38,48,20,49,16,28,26,
19,30,28,03,05,07,34,23,41,39,
09,31,21,03,05,42,22,10,34,16,
20,39,02,27,45,24,05,32,43,10,
13,20,29,30,47,09,11,06,39,08,
01,20,23,21,46,45,19,42,22,40,
06,29,40,38,05,13,39,31,44,08,
17,34,45,26,40,36,19,32,28,22,
16,22,04,43,20,45,44,02,28,03,
07,32,41,33,13,39,35,27,20,29,
49,16,28,33,09,37,22,35,23,14,
41,45,44,12,42,07,22,19,40,01,
46,45,48,10,21,13,26,40,03,38,
07,46,45,11,08,15,40,38,05,19,
11,12,30,18,41,16,47,01,24,20,
42,17,18,25,43,10,24,05,40,13,
49,27,42,36,04,45,28,17,38,21,
25,02,27,43,15,09,08,19,36,40,
11,37,21,42,16,35,22,19,03,28,
08,09,31,28,42,33,22,35,26,07,
32,43,19,36,09,21,22,10,34,15,
38,34,06,43,14,46,20,26,40,13,
12,09,47,30,08,29,15,40,02,18,
17,38,11,41,16,37,44,47,19,01,
31,34,23,28,26,32,45,21,16,01,
16,02,28,03,05,36,20,26,40,18,
27,49,03,05,32,04,41,45,44,39,
21,23,02,08,20,43,15,06,16,27,
41,20,39,06,49,22,30,34,17,11,
26,01,24,11,41,40,07,36,45,44,
21,32,31,05,46,37,28,33,19,01,
35,42,13,06,16,47,01,04,02,12,
31,44,01,40,38,24,05,48,33,32,
22,15,19,46,02,37,47,38,05,30,
46,06,10,28,17,18,25,45,01,34,
23,27,06,45,05,46,08,35,16,41,
36,40,10,34,45,44,18,47,07,26,
20,39,31,44,37,22,04,35,17,48,
37,31,48,29,20,26,38,05,40,46,
30,22,25,12,40,32,04,02,46,37,
46,41,33,42,17,28,21,30,03,24,
37,27,45,15,34,49,33,48,29,14,
46,43,10,24,44,28,13,16,17,05,
36,34,49,22,10,33,03,21,16,31,
44,12,46,47,32,25,06,29,09,31,
15,34,49,42,36,25,08,09,18,47,
16,17,05,42,32,47,46,31,34,03,
18,31,15,30,02,21,42,36,04,43,
14,23,02,31,21,13,33,07,36,35,
28,42,23,37,22,15,29,04,08,35,
47,38,34,06,33,32,43,19,13,49,
11,02,47,01,04,25,06,49,32,08,
49,23,27,33,13,39,47,07,21,46,
46,35,17,28,32,02,22,04,43,40,
40,01,15,10,34,23,18,47,46,36,
41,45,44,27,16,22,25,24,20,49,
31,44,28,33,38,05,19,34,32,06,
11,04,02,47,38,05,48,43,34,49,
32,25,04,41,26,38,34,06,33,42,
28,16,21,46,14,33,09,22,34,39,
28,26,13,49,29,20,33,07,23,17,
01,30,22,14,27,39,45,18,35,42,
24,15,35,13,43,21,33,48,06,26,
22,30,27,06,26,19,38,15,35,13,
01,24,11,47,32,06,49,08,04,45,
31,34,45,44,41,10,01,30,12,32,
37,12,46,28,03,44,22,25,31,48,
38,44,31,01,10,02,28,07,32,37,
33,30,11,45,38,28,07,27,49,22,
09,37,22,34,29,41,49,16,18,31,
26,13,49,16,28,03,34,43,04,40,
49,36,25,08,04,43,30,12,10,05,
14,32,41,33,36,24,48,39,45,38,
16,08,20,43,04,35,22,29,32,12,
17,21,26,32,04,41,43,24,28,02,
05,38,24,44,22,25,41,43,14,42,
18,02,28,16,36,04,31,24,44,12,
17,05,13,20,49,22,30,24,03,18,
09,18,37,08,19,13,29,30,47,31,
44,18,31,24,48,39,43,10,34,14,
35,27,49,32,37,31,21,13,26,19,
38,21,36,14,32,08,34,39,13,16,
40,07,16,18,02,17,44,34,23,11,
38,01,29,14,27,39,41,45,05,19,
25,08,24,28,17,38,21,26,03,48,
40,30,28,26,36,19,46,41,45,05,
03,34,26,01,14,46,25,35,42,32,
16,47,19,30,41,49,17,28,27,10,
15,29,25,37,28,16,31,38,11,47,
49,22,10,05,48,16,17,15,35,23,
25,47,36,30,17,24,44,28,26,13,
28,23,37,12,42,22,35,16,08,09,
32,45,48,39,14,03,44,37,17,15,
28,03,05,46,41,16,02,39,04,37,
44,18,12,40,07,16,11,35,46,45,
10,18,45,48,29,09,21,32,02,12,
15,40,48,06,43,25,37,31,01,20,
19,48,45,44,21,27,49,23,12,03,
01,10,05,19,30,11,35,27,49,33,
30,11,35,42,16,08,19,32,14,26,
39,14,33,40,32,35,22,10,05,38,
41,23,28,03,44,21,22,20,06,45,
38,05,01,15,09,11,35,07,46,14,
37,02,08,20,26,30,21,22,09,41,
24,15,14,17,21,23,02,41,29,07,
32,08,34,29,10,05,40,06,49,22,
29,30,12,36,10,15,14,22,40,01,
19,07,23,27,16,12,13,49,26,03,
32,31,34,16,47,19,01,35,13,43,
32,04,12,40,36,10,24,44,46,41,
37,47,01,34,49,42,26,32,45,20,
26,42,22,30,37,47,38,05,09,17,
40,07,23,37,47,01,25,41,43,35,
47,48,26,40,32,06,49,37,41,20,
11,14,13,33,07,03,15,35,26,16,
36,15,40,48,16,12,30,37,17,05,
44,47,38,05,48,06,33,07,24,15,
45,28,46,04,37,41,39,08,43,10,
14,17,21,16,18,08,34,29,30,47,
08,24,28,27,39,12,40,46,41,45,
15,10,05,32,14,13,45,44,28,23,
28,17,27,39,43,09,21,22,19,13,
01,29,25,37,18,08,15,04,35,46,
49,23,17,44,47,40,03,11,02,22,
03,05,32,04,41,45,13,20,49,46,
02,27,16,47,30,08,29,25,32,06,
42,26,13,20,29,33,32,45,18,35,
32,35,27,29,09,28,03,15,33,48,
11,45,48,39,12,09,27,23,25,14,
13,06,16,22,35,33,19,40,46,08,
36,15,20,06,26,30,28,33,40,07,
18,45,38,01,30,37,22,35,26,07,
31,44,41,20,49,42,13,26,09,02,
18,47,13,29,10,05,38,09,01,04,
21,03,44,47,38,15,24,18,25,45,
36,14,42,26,07,03,05,09,22,46,
29,04,25,14,03,15,45,28,32,02,
20,33,46,37,41,10,21,16,28,26,
34,49,26,42,32,08,04,06,10,01,
48,49,46,45,11,12,40,36,30,02,
30,18,08,04,25,35,17,38,48,49,
35,22,20,45,15,30,17,34,33,32,
05,09,22,34,29,20,23,11,14,13,
28,23,22,14,07,27,10,01,29,09,
13,06,26,01,15,30,47,19,40,07,
21,13,43,25,47,07,03,15,24,11,
02,37,17,44,41,39,43,40,01,04,
28,17,48,49,26,42,07,22,19,13,
46,35,17,11,02,28,26,42,13,09,
44,12,03,38,18,14,13,45,28,16,
44,22,34,39,35,19,03,18,25,04,
29,25,31,05,09,02,11,04,12,01,
24,28,17,21,26,36,40,42,07,33,
10,01,20,43,25,08,47,36,34,33,
11,25,45,18,04,12,01,15,20,16,
48,33,32,25,14,13,06,45,44,17,
18,25,43,19,32,29,34,40,30,08,
31,11,37,41,49,13,16,22,35,03,
19,46,08,24,01,07,26,42,22,10,
01,10,44,27,45,05,42,03,15,14,
36,15,10,44,27,26,38,24,17,34,
34,39,45,01,30,02,21,22,10,05,
06,49,42,23,02,21,26,46,12,48,
26,38,05,46,41,33,07,30,28,03,
20,49,26,46,02,12,07,33,01,15,
14,13,26,38,05,46,41,06,16,47,
04,12,38,44,31,21,23,27,43,06,
05,46,41,23,31,11,12,19,38,44,
31,05,48,23,18,34,45,44,22,15,
18,06,39,47,46,02,27,33,13,12,
39,43,20,33,32,30,02,18,17,15,
37,21,27,49,46,04,41,16,47,30,
28,13,33,07,03,15,24,48,10,22,
09,11,45,21,36,15,29,35,26,03,
37,41,10,28,07,22,09,08,05,32,
20,43,34,39,45,38,21,16,08,06,
08,30,37,22,34,29,40,32,14,26,
27,06,45,15,24,21,03,25,08,35,
05,30,28,26,32,06,49,23,02,18,
07,16,28,31,18,06,49,23,17,24,
12,07,36,15,30,37,47,40,09,31,
21,33,01,04,25,45,16,11,37,31,
32,45,48,29,09,11,35,42,26,03,
39,37,31,18,06,29,09,12,30,41,
12,30,18,41,23,31,35,07,32,21,
42,16,11,35,17,21,03,05,40,13,
01,40,32,04,47,03,48,49,42,33,
10,48,39,14,23,27,43,15,29,04,
18,43,30,37,02,31,38,11,12,09,
19,48,16,47,30,28,08,09,31,29,
13,43,14,32,12,01,24,21,23,02,
03,05,46,12,38,40,32,45,48,49,
43,10,34,06,45,24,05,40,36,29,
47,30,31,21,33,01,14,22,19,13,
12,01,25,02,47,40,46,41,43,34,
08,30,22,04,45,48,39,15,19,46,
01,25,08,24,38,18,45,21,33,09,
47,13,49,36,34,39,37,11,45,21,
36,10,15,35,03,24,44,28,26,13,
05,40,46,02,17,34,26,09,47,30,
26,30,31,38,11,05,32,14,33,19,
09,22,24,01,30,47,19,34,29,28,
48,26,09,12,42,27,29,10,15,34,
07,16,28,26,32,25,45,21,13,01,
09,31,21,03,15,19,42,36,14,17,
07,22,20,23,31,38,21,34,29,28,
19,42,27,29,09,18,37,41,39,12,
32,04,47,03,28,08,34,20,49,13,
04,02,21,32,37,18,12,42,41,45,
20,49,27,07,32,47,13,46,25,04,
29,24,48,39,35,32,47,07,23,02,
11,06,49,03,44,41,39,31,05,42,
16,37,02,21,46,04,27,20,10,01,
33,07,26,36,19,20,16,02,11,06,
45,11,47,13,29,20,26,09,12,36,
16,11,45,12,40,42,27,10,21,26,
36,14,46,04,02,27,43,34,29,20,
12,07,26,36,09,11,45,38,21,03,
27,29,10,44,31,21,23,17,24,28,
33,46,41,23,28,03,05,07,26,21,
43,14,22,40,30,11,06,39,36,04,
06,49,27,36,35,16,08,09,11,25,
36,24,11,02,17,34,43,25,37,18,
45,01,19,13,10,18,11,37,41,39,
46,31,24,05,48,16,37,02,21,22,
04,02,47,30,41,39,03,11,12,09,
12,07,26,46,02,22,35,36,34,10,
26,19,48,43,15,10,05,01,14,17,
24,38,18,14,33,15,25,37,28,36,
27,45,15,30,17,35,16,31,18,39,
28,46,45,18,04,47,32,14,13,26,
19,09,22,25,47,13,39,04,37,21,
12,38,05,19,09,27,45,15,25,02,
17,05,09,12,32,43,29,34,30,27,
04,31,24,05,40,36,20,06,26,09,
35,32,47,27,49,23,16,01,14,46,
32,25,35,17,48,29,10,44,21,49,
48,39,31,15,14,22,29,25,41,26,
34,45,06,26,09,47,19,30,11,25,
47,03,01,20,26,48,43,25,37,08,
22,40,48,06,23,21,42,03,05,38,
13,33,29,10,44,41,20,39,14,45,
23,08,19,03,21,13,43,34,49,32,
09,22,04,06,39,47,46,08,35,36,
10,05,32,25,04,37,18,31,34,16,
43,10,24,05,19,30,18,02,31,28,
07,13,06,33,32,20,39,49,17,01,
01,25,41,16,37,27,45,24,34,23,
39,06,02,47,30,08,09,28,03,15,
05,03,28,07,32,12,01,25,37,31,
05,32,25,43,30,02,11,04,12,38,
19,30,28,13,43,04,25,35,46,37,
06,10,18,14,03,34,33,46,31,15,
46,25,45,11,08,15,30,02,41,10,
29,04,06,49,17,48,39,02,31,28,
29,09,31,38,01,40,24,34,16,02,
03,05,13,20,49,26,46,31,01,24,
03,28,07,22,20,26,38,34,06,33,
37,12,07,33,09,22,14,46,23,02,
39,41,26,19,30,49,16,18,37,47,
48,39,08,24,11,12,09,46,31,15,
13,49,16,41,10,11,37,14,31,21,
31,05,09,27,43,24,01,29,25,41,
24,05,09,37,47,19,48,16,02,31,
11,14,03,05,36,29,15,09,21,07,
38,28,17,48,20,39,08,15,10,44,
33,46,31,44,21,22,29,24,48,20,
13,20,39,41,33,42,32,37,08,30,
30,37,12,03,11,47,07,26,13,10,
27,10,18,06,39,43,09,08,19,03,
49,27,20,29,10,34,45,44,02,28,
01,14,07,42,03,44,47,40,13,49,
02,11,14,33,19,01,35,13,23,28,
34,26,38,05,09,12,03,18,43,30,
38,05,19,30,41,39,14,33,01,35,
31,05,36,19,46,08,34,49,13,23,
24,28,17,46,06,39,41,33,42,27,
29,30,47,01,04,41,45,44,27,16,
01,40,13,39,12,38,44,08,30,17,
14,03,44,21,42,16,31,23,47,30,
02,22,34,49,27,39,35,07,09,08,
42,32,08,25,12,48,45,44,28,26,
49,23,12,03,48,20,29,40,38,24,
08,30,02,28,26,13,20,49,27,10,
03,34,23,18,08,49,36,24,06,13,
01,15,29,10,05,03,48,39,08,24,
33,01,25,08,34,10,11,12,09,47,
45,11,02,12,03,21,33,48,23,28,
