3,599,0,39
3,613,0,39
6,575,1,37
3,608,0,39
1,613,0,39
3,596,0,38
3,597,0,38
1,605,0,39
3,628,0,39
4,630,1,39
2,624,0,39
0,611,0,39
2,627,0,39
14,640,0,40
7,630,0,39
6,627,0,39
11,634,0,39
11,643,0,40
2,623,0,39
12,642,0,40
5,648,0,40
5,648,0,40
1,623,0,39
6,648,0,40
5,636,0,40
2,639,0,40
4,623,0,39
4,628,0,39
1,621,0,39
7,637,2,40
7,639,2,40
6,638,2,40
6,639,2,40
7,647,2,40
3,624,0,39
2,624,0,39
5,629,0,40
6,647,1,40
3,635,0,40
1,630,0,40
4,646,0,40
1,648,0,40
3,647,0,40
6,647,0,40
3,648,0,40
4,648,0,40
0,648,1,40
4,648,2,40
4,648,1,40
0,648,0,40
1,648,2,40
4,648,1,40
3,648,2,40
2,648,1,40
2,648,1,40
4,648,1,40
3,648,0,40
11,607,1,38
6,594,1,38
5,614,0,38
4,625,0,38
11,602,1,38
5,624,0,39
5,629,0,39
6,627,1,39
3,647,0,40
4,648,0,40
2,648,0,40
4,642,0,40
4,648,0,40
3,648,0,40
6,642,0,40
4,648,0,40
3,648,0,40
4,648,0,40
3,648,0,40
4,648,0,40
3,648,0,40
3,648,0,40
6,648,0,40
4,648,0,40
6,648,0,40
3,648,0,40
5,648,0,40
5,648,0,40
6,648,0,40
7,648,0,40
6,647,0,40
6,648,0,40
6,648,0,40
5,648,0,40
5,648,0,40
5,648,0,40
5,648,0,40
8,648,1,40
11,648,1,40
8,648,1,40
7,644,2,39
13,646,1,39
12,647,0,39
9,648,1,40
10,648,1,40
10,647,1,40
5,648,0,40
5,648,0,40
5,648,0,40
7,648,0,40
4,648,0,40
5,648,0,40
5,648,0,40
8,648,0,40
8,648,0,40
5,648,0,40
9,648,0,40
5,648,2,40
8,648,2,40
7,648,1,40
7,648,0,40
8,648,2,40
7,648,0,40
9,648,1,40
6,648,0,40
7,648,1,40
9,648,0,40
7,648,0,40
11,648,0,40
8,648,0,40
5,648,0,40
7,648,0,40
10,648,0,40
9,648,0,40
12,648,0,40
9,648,0,40
2,631,0,40
2,625,0,40
3,625,0,40
1,641,0,40
1,625,0,40
2,626,0,40
0,643,0,40
1,639,0,40
2,632,0,40
4,648,0,40
2,633,0,40
2,643,0,40
3,648,0,40
2,641,0,40
3,646,0,40
3,647,0,40
3,633,0,40
6,648,0,40
2,646,0,40
1,648,2,40
2,648,0,40
2,648,0,40
2,648,0,40
6,648,0,40
4,648,0,40
3,648,1,40
3,639,0,40
3,637,0,40
0,636,0,40
3,635,0,40
1,625,0,40
9,648,0,40
4,648,0,40
6,648,0,40
2,648,0,40
4,648,0,40
4,648,0,40
3,648,0,40
2,648,0,40
10,648,0,40
8,648,0,40
10,648,0,40
11,648,0,40
8,648,0,40
11,648,0,40
7,648,1,40
6,648,1,40
6,648,1,40
10,648,0,40
3,648,0,40
4,648,0,40
4,648,0,40
1,648,0,40
2,648,0,40
1,648,0,40
1,648,0,40
3,648,0,40
1,648,0,40
3,648,0,40
3,648,0,40
3,648,0,40
2,648,0,40
3,648,0,40
2,648,0,40
5,648,1,40
5,648,0,40
4,648,1,40
2,648,1,40
7,648,1,40
6,648,0,40
4,648,1,40
3,648,0,40
5,648,1,40
4,648,1,40
7,648,0,40
3,648,0,40
3,648,0,40
4,648,0,40
9,648,1,40
10,648,1,40
7,648,1,40
9,648,1,40
8,648,1,40
