6,584,1,37
6,574,1,37
7,583,0,37
7,583,0,37
4,588,0,37
6,585,0,37
4,600,0,39
6,621,0,39
7,560,0,37
6,570,0,37
6,570,1,37
4,597,1,38
4,593,0,39
4,607,0,39
7,571,0,37
3,611,0,39
2,617,0,39
6,600,1,39
5,588,0,38
3,613,0,39
3,594,0,38
6,580,0,37
1,603,0,38
1,599,0,38
6,630,0,39
1,600,0,38
2,615,0,39
2,619,0,39
2,621,0,39
2,621,0,39
0,611,0,39
3,629,0,39
5,630,1,39
4,630,0,39
3,630,0,39
4,630,1,40
0,612,0,39
3,631,1,40
6,647,0,40
7,630,0,39
14,639,0,40
13,636,0,40
13,636,0,40
10,645,0,40
6,630,0,39
7,631,0,39
1,621,0,39
7,630,0,39
11,647,0,40
10,636,0,40
11,636,0,40
3,648,0,40
10,647,0,40
8,640,0,40
2,636,0,40
4,640,0,40
4,648,0,40
12,644,0,40
2,623,0,39
9,647,0,40
13,636,0,40
1,615,0,39
11,643,0,40
12,642,0,40
2,629,0,39
6,639,0,40
10,642,0,40
6,640,0,40
9,639,0,40
3,648,0,40
2,637,0,40
8,644,0,40
10,647,0,40
11,647,0,40
2,636,1,40
7,642,0,40
5,647,0,40
10,644,0,40
5,626,0,39
2,636,0,40
2,635,0,40
0,616,0,39
3,648,0,40
6,643,0,40
7,634,0,39
5,627,0,39
4,623,0,39
1,621,0,39
4,625,0,39
5,629,0,40
5,628,0,40
4,631,2,40
5,632,2,40
7,641,2,40
7,644,2,40
6,632,0,40
6,636,2,40
3,632,2,40
2,628,0,39
8,644,2,40
3,630,1,39
8,639,2,40
6,639,2,40
6,633,2,40
8,639,2,40
7,640,2,40
3,630,2,40
8,639,2,40
8,646,2,40
7,646,2,40
8,646,2,40
8,643,2,40
3,624,0,39
3,636,0,40
3,624,0,39
4,646,0,40
2,624,0,40
4,627,0,40
7,634,0,40
7,635,0,40
3,636,0,40
5,631,0,40
3,647,0,40
2,647,0,40
5,647,0,40
4,647,0,40
5,645,0,40
7,647,1,40
1,648,0,40
5,647,0,40
4,647,0,40
6,645,0,40
2,646,0,40
1,648,0,40
5,648,1,40
3,647,0,40
6,647,2,40
7,645,2,40
6,648,2,40
7,647,2,40
8,641,2,40
6,648,2,40
6,647,2,40
5,648,2,40
7,644,2,40
4,648,2,40
3,646,0,40
7,647,2,40
5,647,2,40
3,647,0,40
7,647,2,40
3,648,0,40
4,648,0,40
4,648,0,40
4,648,0,40
4,648,2,40
4,648,2,40
5,648,0,40
4,648,0,40
4,648,0,40
2,648,2,40
2,648,2,40
5,647,1,40
4,648,2,40
0,648,1,40
2,648,2,40
4,648,1,40
5,648,2,40
1,648,2,40
1,648,1,40
0,648,0,40
3,648,2,40
4,648,0,40
3,648,1,40
2,648,1,40
2,648,2,40
2,648,2,40
4,648,2,40
2,648,2,40
1,648,2,40
3,648,1,40
5,648,0,40
3,648,2,40
3,648,0,40
3,648,0,40
3,600,0,38
9,594,1,38
6,584,1,38
9,595,1,38
9,601,0,38
6,594,1,38
4,624,0,39
5,619,0,39
5,605,0,38
4,622,0,39
5,636,0,40
3,618,0,39
4,624,0,38
4,611,1,38
5,635,0,39
6,636,0,40
5,620,0,38
5,608,0,38
3,619,0,39
5,636,0,40
5,615,0,38
6,610,0,38
9,638,0,40
7,639,0,40
11,617,0,38
12,614,1,38
8,634,0,39
8,632,1,39
7,622,1,39
7,640,0,40
7,634,0,39
7,630,1,39
7,636,1,39
10,614,0,38
10,611,1,38
7,642,0,39
2,632,1,39
1,626,1,39
3,629,1,39
3,631,1,39
1,622,1,39
6,640,0,39
5,637,0,39
4,640,1,39
3,635,1,39
6,631,1,39
6,639,0,39
6,642,0,39
2,587,1,38
5,638,1,39
3,607,1,39
6,599,1,38
