教育,34
学校,32
急救,29
上外,27
语言,26
世界,21
发展,19
活动,17
上海,14
摄影,14
大学,13
交流,13
文化,13
全国,13
研究,12
中心,12
工作,12
博物馆,12
外国语,11
建设,11
培训,11
师生,11
学院,11
学生,10
校园,10
新,9
服务,9
教育部,8
合作,8
主任,8
外,8
能力,8
法语系,8
联合国,8
同学,8
救护,8
副,7
调研,7
办公室,7
改革,7
中国,7
党委,7
上海市,7
外事处,7
英语,7
社会,7
健康,7
陈杰,6
作者,6
来源,6
国际,6
优势,6
法文,6
魁北克,6
法语,6
组织,6
讲座,6
委员会,6
处长,6
提升,6
试点,6
应急,6
泖,6
港,6
党委书记,5
学科,5
人才培养,5
人文,5
举办,5
希望,5
历史,5
试点工作,5
教师,5
民盟,5
厍,5
助学,5
部长,4
介绍,4
对外开放,4
精神,4
持续,4
发挥,4
中外,4
时代,4
文明,4
携手,4
青少年,4
国家,4
相关,4
代表,4
联合,4
专业,4
领略,4
多样性,4
出席,4
商委,4
宣讲,4
陈江,4
书记,4
素养,4
实践,4
首批,4
技能,4
探索,4
模式,4
集团,4
切换,3
刘锦,3
办公厅,3
主持,3
情况,3
副校长,3
汇报,3
办学,3
作出,3
推进,3
指出,3
构建,3
推动,3
详细,3
部门,3
系列,3
课堂,3
政府,3
驻,3
办事处,3
地区,3
本次,3
研究生,3
多元,3
留学生,3
松江,3
带领,3
魅力,3
杨鑫宇,3
杨,3
雪莲,3
老师,3
优秀,3
校友,3
学习,3
讲解,3
流程,3
培养,3
知识,3
我校,3
生命,3
年月日,3
卫生,3
施救,3
松江区,3
统战部,3
主委,3
党支部,3
结对,3
沙龙,3
成员,2
司,2
司长,2
港澳台,2
校长,2
李岩松,2
衣永刚,2
近年来,2
内涵,2
对外,2
智库,2
贯彻落实,2
习近平,2
总书记,2
机制,2
大楼,2
区域,2
国别,2
助力,2
这次,2
落实,2
收获,2
创新,2
互鉴,2
人类,2
命运,2
共同体,2
参与,2
圆满结束,2
上午,2
起源,2
内容,2
围绕,2
面临,2
挑战,2
机遇,2
展开,2
针对,2
互动,2
参会,2
副馆长,2
孔令涛,2
综合,2
尝试,2
致力于,2
受邀,2
中文,2
基础,2
推出,2
中小学,2
课程,2
优质,2
这一,2
推广,2
之美,2
商务,2
张臻,2
到访,2
院长,2
王欣,2
曹原,2
到来,2
此次,2
三位,2
贡献力量,2
随后,2
储备,2
培养目标,2
素质,2
勇于,2
意见,2
感谢,2
人生,2
意义,2
授牌,2
高校,2
配备,2
设施,2
设备,2
试行,2
经验,2
医疗保健,2
红十字会,2
大学生,2
普及教育,2
红十字,2
师资,2
基金会,2
山东,2
研修班,2
开班式,2
专题报告,2
校区,2
初审,2
编校,2
责任编辑,2
共建,2
基础教育,2
校史馆,2
陈晓黎,2
高芬华,2
志愿者,2
期间,2
党建,2
第四期,2
头雁,2
讲堂,2
窗体,2
行政事务,1
教育部党组,1
亚非,1
处处长,1
杨洲,1
舒刚,1
波和部,1
史成宇,1
陪同,1
姜锋,1
总体,1
工作汇报,1
充分肯定,1
精准,1
定位,1
转型,1
升级,1
特色,1
品牌,1
干部职工,1
精神面貌,1
昂扬,1
学科建设,1
卓越贡献,1
指示,1
批示,1
多方,1
协同,1
优化,1
部校,1
沟通,1
加快,1
力量,1
增进,1
学,1
应对,1
国内形势,1
期待,1
未来,1
能为,1
高等教育,1
贡献,1
体系,1
中央,1
大兴,1
调查,1
举措,1
颇丰,1
成绩,1
印象,1
深刻,1
司将,1
一如既往,1
积极支持,1
学者,1
整体,1
聚焦,1
开新局,1
绘新图,1
治国,1
理政谋,1
新篇,1
拓展,1
绩,1
研修,1
成果,1
中东,1
研究所,1
处,1
负责人,1
三月,1
逢春至,1
群花,1
竞,1
芳菲,1
值,1
来临,1
之际,1
高端,1
专题,1
讲坛,1
融融,1
春意,1
邂逅,1
法兰西,1
馥郁,1
芬芳,1
当天,1
共庆,1
一场,1
名为,1
专题讲座,1
系,1
学术,1
训练营,1
新学期,1
首场,1
主讲人,1
孔以,1
恒,1
背景,1
历程,1
当今,1
话题,1
满满,1
王蓓丽,1
致辞,1
语文,1
纪念,1
庆祝,1
以此,1
跨,1
通融,1
有益,1
学子,1
此类,1
特征,1
统一,1
本质,1
系主任,1
王,1
海洲,1
对孔,1
以恒,1
来到,1
表示感谢,1
即将,1
迎来,1
当代,1
青年,1
应,1
思考,1
尊重,1
弘扬,1
责任,1
义务,1
所在,1
忻炯俊上,1
周,1
源源,1
外教,1
菲利普,1
杰奎琳,1
公共事务,1
官员,1
赵逢春及,1
高级,1
行政,1
专员,1
丁,1
垚,1
到来之际,1
语荟,1
实地,1
走入,1
云间,1
中学,1
或线,1
乡村,1
面对面,1
别开生面,1
法国,1
风土人情,1
至此,1
筹办,1
名家,1
多语,1
荟,1
一系列,1
线,1
上线,1
辐射,1
浪漫,1
背后,1
绚烂,1
多彩的,1
主题,1
挖掘,1
形式,1
新颖,1
设计,1
独具匠心,1
文创,1
产品,1
院系,1
动态,1
英语翻译,1
外面,1
宣讲会,1
团委书记,1
辅导员,1
李秀秀,1
各年级,1
口,1
笔译,1
方向,1
会议,1
向市,1
一行,1
热烈欢迎,1
均,1
珍惜,1
近距离,1
沟通交流,1
宝贵机会,1
时期,1
我国,1
翻译,1
高原,1
缺,1
高峰,1
局面,1
王老师,1
努力,1
进取,1
勇攀高峰,1
经济,1
己任,1
格高,1
志远,1
学贯,1
认真读书,1
开阔视野,1
打磨,1
市,1
职能,1
国际经贸,1
往来,1
外事活动,1
作用,1
分享,1
日常,1
历练,1
成长,1
过程,1
人才,1
招录,1
路径,1
具备,1
过硬,1
政治,1
扎实,1
更要,1
注重,1
团队,1
协作,1
抗压,1
环节,1
高翻,1
选拔,1
考核,1
鼓励,1
勤于,1
实习,1
机会,1
招考,1
踊跃,1
提问,1
关注,1
两位,1
详尽,1
解答,1
给出,1
建设性,1
再次,1
表达,1
加深,1
委,1
公务员,1
带来,1
一堂,1
生动,1
规划,1
职业,1
课对,1
借鉴,1
抓住机会,1
把握,1
磨炼,1
地方,1
成就,1
出彩,1
发布,1
通知,1
旨在,1
普及,1
并拟,1
一批,1
校园内,1
物品,1
研制,1
规范,1
方案,1
证书,1
开发,1
复制,1
做法,1
各类,1
强化,1
以校,1
多年,1
积累,1
近十年,1
新生,1
入学,1
覆盖,1
志愿,1
服务队,1
选修课,1
学分,1
选派,1
员,1
现有,1
注册,1
三名,1
方式,1
群体,1
大力支持,1
建成,1
首家,1
实训室,1
获,1
课题,1
两项,1
积极响应,1
通知精神,1
申报,1
获批,1
实施,1
改进,1
均衡,1
装备,1
行业协会,1
济南,1
筑基,1
公益,1
体育,1
艺术,1
教育司,1
樊泽民,1
并作,1
放在,1
位置,1
夏国,1
明,1
医科大学,1
王宇轩,1
王若同,1
山东省,1
教育厅,1
王桂龙,1
领导,1
解放军总医院,1
医学中心,1
王立祥,1
专家,1
作,1
防护,1
救,1
浙江大学,1
医学院,1
张悦怡,1
学员,1
包括,1
心肺,1
复苏,1
情景,1
模拟,1
实操,1
组成部分,1
党中央,1
国务院,1
部署,1
保护,1
乐于,1
敢于,1
善于,1
人员,1
体卫艺司,1
认定,1
完善,1
显著成绩,1
共有,1
台,1
各院系,1
李楚涵,1
校地,1
下午,1
档案馆,1
东方,1
语,1
张耿前,1
孙建,1
张贇,1
高,1
金花,1
顾伟及,1
余名,1
参加,1
张耿对,1
传承,1
理念,1
勉励,1
孩子,1
胸怀,1
理想,1
脚踏实地,1
发奋图强,1
目标,1
坚定,1
前行,1
全体师生,1
筹备,1
教育资源,1
浦南,1
价值,1
走进,1
观看,1
多样,1
展品,1
接触,1
从古至今,1
语言文字,1
种类,1
系属,1
文字,1
符号,1
诞生,1
使命,1
愿景,1
聆听,1
故事,1
深切,1
感受,1
厚重,1
积淀,1
深厚,1
文化底蕴,1
参观,1
西索,1
万国,1
建筑,1
风貌,1
教学楼,1
校道,1
路旁,1
多语种,1
标语牌,1
无不,1
述说,1
留下,1
深刻印象,1
一名,1
优秀学生,1
赠送,1
精心,1
礼物,1
全体学生,1
中考,1
百日,1
冲刺,1
宣誓,1
民主党派,1
深入开展,1
盟德,1
高质量,1
王星雨,1
群团,1
顶端,1
底端,1
贯彻,1
两会,1
重要讲话,1
党群,1
服务中心,1
校党委,1
组织部,1
纪翔,1
党,1
