1,13
2,8
3,9
4,8
5,9
6,8
7,9
8,9
9,9
10,8
11,9
12,9
13,8
14,3
15,3
16,3
17,3
18,21
19,21
20,21
21,14
22,12
23,12
24,12
25,18
26,18
27,19
28,16
29,15
30,15
31,10
32,10
33,10
34,10
35,24
36,23
37,13
38,13
39,17
40,17
41,17
42,17
43,10
44,13
45,9
46,11
47,15
48,15
49,14
50,15
51,14
52,12
53,13
54,15
55,18
56,18
57,19
58,18
59,18
60,18
61,18
62,14
63,14
64,14
65,12
66,13
67,13
68,13
69,13
70,31
71,31
72,31
73,13
74,13
75,13
76,13
77,13
78,13
79,16
80,16
81,37
82,37
83,2
84,2
85,3
86,2
87,42
88,41
89,31
90,30
91,31
92,31
93,31
94,31
95,30
96,6
97,6
98,6
99,6
100,6
101,6
102,6
103,38
104,38
105,38
106,3
107,3
108,3
109,3
110,0
111,18
112,18
113,18
114,18
115,18
116,18
117,23
118,25
119,25
120,25
121,24
122,10
123,10
124,5
125,5
126,13
127,14
128,14
129,14
130,14
131,14
132,14
133,2
134,2
135,19
136,21
137,21
138,4
139,9
140,9
141,15
142,10
143,9
144,42
145,41
146,9
147,9
148,9
149,9
150,9
151,10
152,7
153,10
154,10
155,15
156,6
157,6
158,7
159,14
160,15
161,15
162,15
163,4
164,4
165,4
166,31
167,30
168,31
169,31
170,31
171,31
172,31
173,31
174,13
175,18
176,18
177,18
178,19
179,18
180,18
181,4
182,4
183,3
184,4
185,8
186,8
187,8
188,8
189,8
190,8
191,7
192,43
193,9
194,9
195,18
196,19
197,9
198,24
199,23
200,25
201,25
202,18
203,23
204,23
205,22
206,21
207,23
208,22
209,25
210,22
211,22
212,23
213,25
214,22
215,17
216,17
217,15
218,17
219,17
220,8
221,7
222,7
223,8
224,8
225,7
226,7
227,7
228,8
229,17
230,16
231,16
232,19
233,18
234,25
235,10
236,10
237,10
238,10
239,10
240,9
241,10
242,10
243,19
244,19
245,18
246,19
247,41
248,10
249,16
250,20
251,21
252,21
253,21
254,21
255,21
256,4
257,18
258,4
259,19
260,9
261,9
262,19
263,18
264,19
265,18
266,19
267,22
268,22
269,20
270,10
271,10
272,3
273,13
274,13
275,13
276,13
277,13
278,23
279,22
280,24
281,19
282,18
283,19
284,31
285,31
286,31
287,31
288,13
289,13
290,13
291,13
292,13
293,13
294,13
295,13
296,19
297,18
298,29
299,31
300,29
301,1
302,1
303,1
304,1
305,13
306,13
307,11
308,13
309,14
310,14
311,14
312,14
313,17
314,5
315,5
316,16
317,13
318,13
319,13
320,13
321,13
322,10
323,10
324,10
325,10
326,5
327,5
328,32
329,33
330,38
331,38
332,10
333,10
334,11
335,10
336,9
337,19
338,22
339,18
340,18
341,36
342,23
343,22
344,24
345,24
346,17
347,17
348,17
349,13
350,13
351,13
352,3
353,3
354,4
355,13
356,13
357,13
358,9
359,9
360,13
361,13
362,13
363,41
364,41
365,40
366,41
367,41
368,9
369,9
370,9
371,9
372,19
373,18
374,9
375,9
376,19
377,18
378,9
379,14
380,14
381,4
382,6
383,7
384,9
385,9
386,9
387,9
388,19
389,18
390,17
391,5
392,5
393,18
394,18
395,19
396,19
397,6
398,6
399,6
400,4
401,2
402,22
403,21
404,21
405,19
406,19
407,18
408,18
409,19
410,19
411,18
412,18
413,31
414,31
415,31
416,19
417,18
418,18
419,18
420,13
421,13
422,19
423,13
424,31
425,19
426,19
427,13
428,13
429,13
430,3
431,17
432,16
433,16
434,9
435,9
436,4
437,4
438,6
439,5
440,3
441,3
442,31
443,31
444,0
445,0
446,0
447,0
448,0
449,0
450,13
451,13
452,13
453,9
454,9
455,8
456,9
457,17
458,17
459,16
460,16
461,13
462,13
463,13
464,3
465,1
466,1
467,4
468,4
469,5
470,9
471,19
472,8
473,5
474,5
475,0
476,0
477,0
478,20
479,20
480,4
481,5
482,5
483,13
484,13
485,13
486,13
487,19
488,19
489,13
490,13
491,13
492,13
493,5
494,5
495,5
496,5
497,5
498,1
499,17
500,17
501,19
502,11
503,18
504,13
505,13
506,13
507,19
508,13
509,13
510,13
511,13
512,22
513,22
514,19
515,22
516,22
517,13
518,13
519,13
520,18
521,18
522,19
523,13
524,13
525,19
526,19
527,19
528,22
529,12
530,14
531,9
532,15
533,13
534,21
535,21
536,21
537,19
538,3
539,3
540,3
541,19
542,18
543,18
544,19
545,19
546,19
547,13
548,13
549,13
550,13
551,9
552,19
553,18
554,31
555,31
556,10
557,10
558,10
559,19
560,18
561,19
562,19
563,19
564,19
565,3
566,3
567,3
568,3
569,18
570,18
571,19
572,19
573,19
574,19
575,19
576,19
577,19
578,3
579,3
580,3
581,3
582,17
583,22
584,21
585,23
586,0
587,14
588,19
589,18
590,19
591,10
592,10
593,10
594,18
595,19
596,19
597,19
598,18
599,19
600,19
601,4
602,6
603,3
604,19
605,19
606,4
607,13
608,13
609,13
610,13
611,19
612,19
613,19
614,10
615,10
616,18
617,19
618,19
619,0
620,0
621,17
622,17
623,14
624,15
625,13
626,13
627,13
628,13
629,8
630,7
631,9
632,9
633,9
634,9
635,10
636,10
637,19
638,19
639,10
640,10
641,19
642,18
643,5
644,5
645,3
646,4
647,3
648,3
649,21
650,21
651,13
652,22
653,13
654,13
655,9
656,8
657,8
658,9
659,20
660,15
661,15
662,14
663,1
664,1
665,1
666,1
667,26
668,14
669,14
670,9
671,9
672,9
673,9
674,9
675,5
676,5
677,19
