orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1389484,196259,10648,2016/8/23 21:34,121.484,31.32,2016/8/23 21:43,121.471,31.325,9,2,21
897825,10236,4471,2016/8/14 14:53,121.481,31.303,2016/8/14 15:09,121.479,31.311,16,7,14
1504315,78807,185,2016/8/16 19:56,121.48,31.311,2016/8/16 20:04,121.484,31.305,8,2,19
71825,336759,16957,2016/8/31 6:25,121.482,31.301,2016/8/31 6:30,121.486,31.3,5,3,6
741983,214619,9382,2016/8/17 9:09,121.485,31.306,2016/8/17 9:29,121.525,31.309,20,3,9
656877,144426,2567,2016/8/10 20:06,121.485,31.306,2016/8/10 20:13,121.479,31.311,7,3,20
1764463,225322,3870,2016/8/26 18:45,121.485,31.319,2016/8/26 19:02,121.474,31.334,17,5,18
1546603,139603,10116,2016/8/17 19:44,121.486,31.32,2016/8/17 19:53,121.474,31.331,9,3,19
1444776,108704,12782,2016/8/16 19:10,121.486,31.302,2016/8/16 19:35,121.517,31.301,25,2,19
557492,250857,10573,2016/8/20 16:41,121.493,31.315,2016/8/20 17:12,121.503,31.341,31,6,16
329151,283636,13204,2016/8/21 11:54,121.488,31.314,2016/8/21 12:08,121.485,31.319,14,7,11
1791159,289893,13575,2016/8/24 22:01,121.488,31.314,2016/8/24 22:31,121.444,31.34,30,3,22
52568,283294,11080,2016/8/29 7:20,121.49,31.313,2016/8/29 7:40,121.471,31.297,20,1,7
1462340,175068,7695,2016/8/17 18:43,121.493,31.312,2016/8/17 18:50,121.486,31.308,7,3,18
129337,225034,7758,2016/8/22 2:34,121.49,31.298,2016/8/22 2:43,121.498,31.292,9,1,2
1000954,312463,8133,2016/8/24 8:23,121.484,31.304,2016/8/24 8:30,121.487,31.298,7,3,8
1587467,117737,6575,2016/8/13 22:01,121.483,31.32,2016/8/13 22:12,121.468,31.324,11,6,22
1001531,167773,7325,2016/8/12 7:47,121.497,31.314,2016/8/12 7:59,121.485,31.306,12,5,7
1411845,31145,7478,2016/8/26 11:24,121.485,31.306,2016/8/26 11:38,121.495,31.311,14,5,11
380209,246503,5249,2016/8/29 11:24,121.485,31.303,2016/8/29 11:36,121.502,31.3,12,1,11
65813,25920,7698,2016/8/29 7:29,121.497,31.307,2016/8/29 7:32,121.505,31.308,3,1,7
1087285,210966,2342,2016/8/14 16:43,121.481,31.306,2016/8/14 17:08,121.504,31.293,25,7,16
1133635,185018,12920,2016/8/22 19:21,121.491,31.305,2016/8/22 19:31,121.481,31.301,10,1,19
191194,31497,10708,2016/8/25 8:05,121.492,31.308,2016/8/25 8:18,121.513,31.303,13,4,8
1354307,116974,759,2016/8/14 19:10,121.484,31.304,2016/8/14 19:16,121.489,31.296,6,7,19
626751,58174,8783,2016/8/17 8:38,121.492,31.311,2016/8/17 8:44,121.485,31.306,6,3,8
1237249,148109,8720,2016/8/12 17:21,121.49,31.318,2016/8/12 17:27,121.485,31.319,6,5,17
153849,30959,9888,2016/8/26 0:54,121.49,31.305,2016/8/26 0:56,121.491,31.308,2,5,0
183579,46323,5964,2016/8/1 8:18,121.49,31.318,2016/8/1 8:28,121.484,31.319,10,1,8
1146869,189709,3751,2016/8/16 16:06,121.485,31.319,2016/8/16 16:13,121.49,31.318,7,2,16
945971,114801,7200,2016/8/5 20:38,121.49,31.311,2016/8/5 21:06,121.524,31.322,28,5,20
228931,207743,2491,2016/8/16 7:35,121.494,31.308,2016/8/16 7:40,121.485,31.306,5,2,7
1517439,69554,8542,2016/8/6 12:27,121.495,31.31,2016/8/6 12:29,121.493,31.312,2,6,12
1505485,33924,7365,2016/8/6 11:25,121.485,31.306,2016/8/6 11:33,121.49,31.311,8,6,11
1097035,109604,8508,2016/8/8 18:11,121.493,31.312,2016/8/8 18:20,121.49,31.318,9,1,18
503232,66964,9771,2016/8/17 8:08,121.481,31.32,2016/8/17 8:11,121.484,31.319,3,3,8
823809,222248,16004,2016/8/29 18:40,121.483,31.32,2016/8/29 18:50,121.475,31.331,10,1,18
1080582,96035,10835,2016/8/11 19:18,121.49,31.32,2016/8/11 19:34,121.492,31.317,16,4,19
928804,330858,14129,2016/8/31 11:44,121.478,31.311,2016/8/31 12:19,121.481,31.265,35,3,11
226267,240902,12918,2016/8/30 7:17,121.491,31.3,2016/8/30 7:21,121.485,31.303,4,2,7
1758719,61951,10003,2016/8/24 18:57,121.485,31.306,2016/8/24 19:11,121.465,31.31,14,3,18
1018822,328699,5688,2016/8/25 20:02,121.491,31.301,2016/8/25 20:17,121.477,31.302,15,4,20
69913,41472,4933,2016/8/7 3:06,121.49,31.313,2016/8/7 3:13,121.492,31.316,7,7,3
886240,97302,3699,2016/8/4 19:15,121.494,31.302,2016/8/4 19:43,121.477,31.316,28,4,19
653990,19873,9717,2016/8/9 17:34,121.488,31.298,2016/8/9 17:57,121.513,31.302,23,2,17
1322146,130349,8484,2016/8/12 19:08,121.488,31.311,2016/8/12 19:17,121.485,31.306,9,5,19
565311,68392,1000,2016/8/24 7:08,121.49,31.318,2016/8/24 7:12,121.486,31.32,4,3,7
256308,14805,3010,2016/8/17 7:03,121.48,31.311,2016/8/17 7:10,121.487,31.307,7,3,7
1039,22350,16863,2016/8/28 1:09,121.49,31.305,2016/8/28 1:26,121.506,31.307,17,7,1
188119,183806,6151,2016/8/16 7:26,121.48,31.311,2016/8/16 7:51,121.514,31.302,25,2,7
1372753,126078,12005,2016/8/16 18:27,121.483,31.32,2016/8/16 18:48,121.465,31.322,21,2,18
254163,41213,3358,2016/8/30 7:30,121.499,31.317,2016/8/30 7:39,121.506,31.321,9,2,7
645220,249010,11233,2016/8/26 7:32,121.496,31.31,2016/8/26 8:24,121.482,31.264,52,5,7
533436,240750,1667,2016/8/23 8:50,121.483,31.32,2016/8/23 8:59,121.471,31.325,9,2,8
1443454,88589,13442,2016/8/28 17:41,121.483,31.32,2016/8/28 17:53,121.461,31.318,12,7,17
59572,15940,1345,2016/8/2 9:05,121.497,31.308,2016/8/2 9:11,121.508,31.309,6,2,9
1338841,172240,745,2016/8/8 20:13,121.489,31.32,2016/8/8 20:26,121.495,31.307,13,1,20
283202,99837,14310,2016/8/20 11:28,121.485,31.306,2016/8/20 11:38,121.504,31.305,10,6,11
1756807,175321,1258,2016/8/24 18:49,121.485,31.306,2016/8/24 18:57,121.493,31.307,8,3,18
