orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
854011,237410,3218,2016/8/19 12:56,121.529,31.231,2016/8/19 13:06,121.535,31.243,10,5,12
1165262,232335,4003,2016/8/16 16:19,121.537,31.235,2016/8/16 16:29,121.531,31.227,10,2,16
697638,165089,11938,2016/8/18 18:48,121.523,31.224,2016/8/18 19:31,121.499,31.182,43,4,18
496839,73525,7658,2016/8/2 18:41,121.513,31.229,2016/8/2 18:49,121.516,31.23,8,2,18
347387,255659,9711,2016/8/18 12:46,121.504,31.236,2016/8/18 12:59,121.505,31.238,13,4,12
742531,87153,13310,2016/8/29 17:06,121.538,31.232,2016/8/29 17:22,121.547,31.237,16,1,17
449570,277944,115,2016/8/28 10:21,121.519,31.241,2016/8/28 10:58,121.509,31.194,37,7,10
605939,141818,7338,2016/8/7 23:26,121.518,31.227,2016/8/7 23:59,121.556,31.24,33,7,23
987026,228295,7591,2016/8/17 11:41,121.532,31.224,2016/8/17 11:56,121.512,31.227,15,3,11
1047410,331602,14415,2016/8/31 12:53,121.515,31.217,2016/8/31 13:01,121.513,31.225,8,3,12
849226,307779,14233,2016/8/25 18:13,121.499,31.223,2016/8/25 18:20,121.498,31.217,7,4,18
422642,259812,5588,2016/8/27 10:20,121.525,31.224,2016/8/27 10:49,121.519,31.234,29,6,10
831448,203458,7914,2016/8/19 12:31,121.533,31.216,2016/8/19 12:44,121.524,31.226,13,5,12
1260018,75667,2117,2016/8/12 17:47,121.528,31.22,2016/8/12 18:02,121.526,31.205,15,5,17
803547,240244,4347,2016/8/27 13:40,121.531,31.221,2016/8/27 13:47,121.528,31.211,7,6,13
456754,150999,12897,2016/8/18 15:52,121.521,31.209,2016/8/18 16:13,121.492,31.186,21,4,15
987831,371167,16299,2016/8/29 19:59,121.522,31.234,2016/8/29 20:45,121.521,31.235,46,1,19
1486798,80450,15916,2016/8/26 12:24,121.532,31.235,2016/8/26 12:30,121.539,31.234,6,5,12
722723,105953,8002,2016/8/3 21:04,121.526,31.214,2016/8/3 21:21,121.518,31.21,17,3,21
660175,106002,2831,2016/8/1 17:21,121.522,31.23,2016/8/1 17:36,121.508,31.239,15,1,17
1195282,364284,15999,2016/8/30 14:26,121.521,31.214,2016/8/30 14:57,121.507,31.193,31,2,14
1586327,109426,6036,2016/8/6 17:44,121.519,31.216,2016/8/6 17:47,121.516,31.217,3,6,17
1206365,10259,6299,2016/8/31 14:50,121.521,31.216,2016/8/31 14:54,121.518,31.217,4,3,14
1122677,326336,10011,2016/8/25 22:14,121.522,31.235,2016/8/25 22:16,121.524,31.237,2,4,22
860081,285226,9797,2016/8/25 18:17,121.527,31.21,2016/8/25 18:47,121.536,31.2,30,4,18
263822,64811,4462,2016/8/3 12:42,121.506,31.235,2016/8/3 12:53,121.515,31.238,11,3,12
844852,224420,11368,2016/8/20 20:35,121.518,31.226,2016/8/20 21:11,121.539,31.216,36,6,20
1807476,339183,16585,2016/8/26 23:44,121.534,31.226,2016/8/27 0:12,121.574,31.243,28,5,23
109426,24257,7301,2016/8/9 8:16,121.502,31.221,2016/8/9 8:27,121.485,31.219,11,2,8
904286,144244,1035,2016/8/9 19:57,121.519,31.237,2016/8/9 20:23,121.495,31.239,26,2,19
744857,57443,3614,2016/8/25 17:11,121.51,31.225,2016/8/25 17:22,121.516,31.231,11,4,17
1066844,42322,17002,2016/8/31 13:13,121.52,31.222,2016/8/31 13:28,121.514,31.239,15,3,13
1709779,55354,13886,2016/8/26 15:44,121.534,31.223,2016/8/26 15:57,121.522,31.213,13,5,15
937908,211008,17014,2016/8/25 18:58,121.528,31.229,2016/8/25 19:42,121.592,31.253,44,4,18
416734,87917,7796,2016/8/1 12:57,121.53,31.211,2016/8/1 13:02,121.534,31.212,5,1,12
703006,148760,4462,2016/8/5 18:31,121.517,31.223,2016/8/5 19:11,121.508,31.172,40,5,18
1033112,625,12438,2016/8/15 17:47,121.503,31.222,2016/8/15 17:53,121.498,31.217,6,1,17
298334,29692,15816,2016/8/29 9:47,121.532,31.224,2016/8/29 9:57,121.533,31.216,10,1,9
306449,38358,12179,2016/8/18 11:43,121.508,31.236,2016/8/18 11:51,121.517,31.238,8,4,11
1528885,240723,5320,2016/8/16 20:22,121.514,31.233,2016/8/16 20:38,121.516,31.235,16,2,20
1376415,279734,13380,2016/8/22 18:06,121.519,31.239,2016/8/22 18:25,121.532,31.241,19,1,18
303192,76650,6382,2016/8/10 12:09,121.532,31.213,2016/8/10 12:16,121.527,31.212,7,3,12
528909,101748,5824,2016/8/11 11:55,121.523,31.227,2016/8/11 12:18,121.515,31.226,23,4,11
42409,247827,10679,2016/8/25 13:54,121.508,31.235,2016/8/25 13:57,121.504,31.233,3,4,13
242494,81068,4910,2016/8/5 13:50,121.535,31.228,2016/8/5 14:06,121.516,31.233,16,5,13
686364,195624,2117,2016/8/14 12:19,121.538,31.233,2016/8/14 12:34,121.524,31.239,15,7,12
1206924,237061,15250,2016/8/31 15:00,121.5,31.226,2016/8/31 15:04,121.494,31.224,4,3,15
360713,254500,11938,2016/8/18 12:59,121.526,31.227,2016/8/18 13:16,121.536,31.225,17,4,12
1094942,39719,10816,2016/8/12 9:54,121.532,31.219,2016/8/12 9:57,121.533,31.223,3,5,9
332760,77094,4971,2016/8/2 17:03,121.533,31.233,2016/8/2 17:17,121.545,31.241,14,2,17
995704,214849,5824,2016/8/15 17:29,121.506,31.235,2016/8/15 17:44,121.523,31.233,15,1,17
1167352,47204,17007,2016/8/28 15:29,121.529,31.231,2016/8/28 15:54,121.56,31.225,25,7,15
1013644,329137,11980,2016/8/30 12:15,121.527,31.224,2016/8/30 12:20,121.525,31.221,5,2,12
535752,163040,10159,2016/8/10 18:17,121.514,31.229,2016/8/10 19:29,121.599,31.269,72,3,18
622110,127138,7870,2016/8/1 16:47,121.524,31.213,2016/8/1 17:17,121.528,31.211,30,1,16
887004,188700,7730,2016/8/13 13:46,121.507,31.217,2016/8/13 15:19,121.492,31.186,93,6,13
148175,365400,799,2016/8/29 8:19,121.534,31.242,2016/8/29 8:35,121.528,31.223,16,1,8
