orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1224745,265172,3236,2016/8/30 15:01,121.59,31.279,2016/8/30 15:17,121.593,31.282,16,2,15
1231225,70244,1101,2016/8/13 17:34,121.609,31.279,2016/8/13 17:43,121.602,31.284,9,6,17
1243550,307834,6610,2016/8/23 18:27,121.587,31.265,2016/8/23 18:33,121.59,31.26,6,2,18
164435,321971,6405,2016/8/25 7:54,121.597,31.257,2016/8/25 8:04,121.586,31.262,10,4,7
116270,76884,7160,2016/8/4 5:07,121.579,31.278,2016/8/4 5:10,121.582,31.275,3,4,5
1300424,25845,718,2016/8/13 18:13,121.593,31.282,2016/8/13 18:17,121.59,31.28,4,6,18
685773,203656,3881,2016/8/22 0:20,121.593,31.285,2016/8/22 0:26,121.589,31.28,6,1,0
1257860,191778,12829,2016/8/17 16:45,121.581,31.274,2016/8/17 16:53,121.587,31.271,8,3,16
1654466,369007,11249,2016/8/30 19:58,121.585,31.275,2016/8/30 21:02,121.583,31.279,64,2,19
22404,289133,14067,2016/8/29 6:43,121.586,31.295,2016/8/29 6:47,121.588,31.29,4,1,6
1681685,360356,8009,2016/8/28 20:46,121.608,31.267,2016/8/28 21:00,121.598,31.281,14,7,20
1517501,144226,7590,2016/8/6 12:29,121.614,31.3,2016/8/6 12:41,121.616,31.28,12,6,12
1519912,360515,7542,2016/8/28 18:22,121.59,31.289,2016/8/28 20:10,121.592,31.288,108,7,18
1318865,99877,940,2016/8/17 17:28,121.609,31.254,2016/8/17 17:53,121.639,31.264,25,3,17
1574685,146566,16594,2016/8/31 18:23,121.589,31.269,2016/8/31 18:28,121.587,31.272,5,3,18
560130,344987,7625,2016/8/28 11:04,121.596,31.256,2016/8/28 11:12,121.59,31.254,8,7,11
1678382,88159,16134,2016/8/28 20:26,121.579,31.274,2016/8/28 20:52,121.588,31.28,26,7,20
1215378,183914,5255,2016/8/12 16:43,121.588,31.279,2016/8/12 16:49,121.593,31.281,6,5,16
1411106,174461,2536,2016/8/23 22:14,121.594,31.262,2016/8/23 22:50,121.595,31.257,36,2,22
549224,47237,8891,2016/8/10 18:22,121.613,31.264,2016/8/10 18:34,121.609,31.278,12,3,18
1465367,120123,11757,2016/8/22 19:51,121.609,31.282,2016/8/22 20:00,121.615,31.273,9,1,19
1265066,76412,12026,2016/8/28 16:18,121.574,31.287,2016/8/28 16:26,121.567,31.298,8,7,16
1469378,261942,11424,2016/8/31 17:40,121.587,31.271,2016/8/31 17:48,121.593,31.27,8,3,17
25163,221848,756,2016/8/25 11:09,121.586,31.262,2016/8/25 11:15,121.592,31.261,6,4,11
850958,322795,4449,2016/8/26 8:06,121.593,31.285,2016/8/26 8:11,121.59,31.28,5,5,8
271970,213702,7921,2016/8/28 9:29,121.595,31.264,2016/8/28 10:18,121.586,31.269,49,7,9
