orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
573805,46868,15228,2016/8/27 11:41,121.52,31.269,2016/8/27 11:49,121.51,31.262,8,6,11
152335,84101,6990,2016/8/7 10:30,121.538,31.271,2016/8/7 10:39,121.531,31.28,9,7,10
1498824,244221,3839,2016/8/17 19:11,121.534,31.261,2016/8/17 19:19,121.533,31.268,8,3,19
585681,39102,4233,2016/8/17 8:25,121.522,31.26,2016/8/17 8:35,121.53,31.261,10,3,8
1203402,254402,11673,2016/8/19 18:05,121.538,31.245,2016/8/19 19:04,121.545,31.285,59,5,18
63949,204010,9544,2016/8/15 1:06,121.54,31.266,2016/8/15 1:22,121.529,31.286,16,1,1
1549269,79871,4417,2016/8/14 21:14,121.524,31.262,2016/8/14 21:33,121.517,31.278,19,7,21
1304919,166141,1068,2016/8/23 19:28,121.521,31.261,2016/8/23 21:26,121.519,31.263,118,2,19
847924,285262,13018,2016/8/23 11:23,121.543,31.268,2016/8/23 11:29,121.536,31.269,6,2,11
1347487,117186,13364,2016/8/30 16:37,121.526,31.252,2016/8/30 17:54,121.493,31.204,77,2,16
1267257,59662,7199,2016/8/31 15:46,121.537,31.264,2016/8/31 15:49,121.533,31.268,3,3,15
314649,322228,1252,2016/8/25 9:17,121.533,31.268,2016/8/25 9:20,121.536,31.264,3,4,9
168039,375307,7272,2016/8/31 7:17,121.525,31.267,2016/8/31 7:31,121.512,31.258,14,3,7
730060,4304,12656,2016/8/29 17:02,121.523,31.264,2016/8/29 17:11,121.517,31.27,9,1,17
386388,161237,4950,2016/8/31 8:04,121.543,31.26,2016/8/31 8:14,121.534,31.268,10,3,8
316011,116749,9390,2016/8/7 16:24,121.536,31.264,2016/8/7 16:28,121.533,31.268,4,7,16
817906,227732,11264,2016/8/18 20:24,121.52,31.269,2016/8/18 20:36,121.529,31.267,12,4,20
954601,337868,9715,2016/8/30 11:47,121.522,31.261,2016/8/30 11:50,121.521,31.258,3,2,11
1806774,249058,2241,2016/8/26 23:21,121.532,31.269,2016/8/26 23:34,121.541,31.263,13,5,23
550916,163077,3934,2016/8/7 21:21,121.538,31.264,2016/8/7 21:30,121.537,31.255,9,7,21
316823,88640,7133,2016/8/10 12:42,121.534,31.268,2016/8/10 12:50,121.527,31.278,8,3,12
128772,136235,643,2016/8/18 8:13,121.534,31.26,2016/8/18 8:25,121.517,31.253,12,4,8
31502,36158,6667,2016/8/1 0:45,121.528,31.266,2016/8/1 1:21,121.51,31.253,36,1,0
1695969,39639,4088,2016/8/28 22:05,121.535,31.262,2016/8/28 22:31,121.534,31.261,26,7,22
783572,127922,10322,2016/8/21 11:47,121.528,31.256,2016/8/21 12:00,121.527,31.268,13,7,11
455129,288371,6723,2016/8/24 6:37,121.52,31.265,2016/8/24 6:43,121.517,31.27,6,3,6
169650,53991,6810,2016/8/18 8:36,121.537,31.262,2016/8/18 8:40,121.534,31.269,4,4,8
1175389,47271,14158,2016/8/27 16:42,121.538,31.271,2016/8/27 16:50,121.528,31.266,8,6,16
1148901,306700,10820,2016/8/23 16:48,121.539,31.265,2016/8/23 17:28,121.522,31.256,40,2,16
387041,77094,4971,2016/8/2 17:33,121.545,31.241,2016/8/2 17:47,121.559,31.24,14,2,17
374883,99291,9529,2016/8/18 13:35,121.525,31.26,2016/8/18 13:47,121.536,31.254,12,4,13
129325,203914,6261,2016/8/22 2:32,121.534,31.26,2016/8/22 2:42,121.547,31.268,10,1,2
465884,321470,8598,2016/8/25 12:08,121.525,31.257,2016/8/25 12:25,121.512,31.262,17,4,12
1132422,61505,7987,2016/8/12 11:58,121.533,31.26,2016/8/12 12:11,121.557,31.271,13,5,11
1002081,73464,8466,2016/8/12 7:54,121.528,31.266,2016/8/12 8:06,121.512,31.258,12,5,7
610315,217925,12466,2016/8/14 11:44,121.534,31.269,2016/8/14 11:54,121.538,31.264,10,7,11
1299882,301945,14491,2016/8/23 0:25,121.536,31.256,2016/8/23 0:49,121.532,31.269,24,2,0
1051503,376093,4892,2016/8/30 12:51,121.533,31.268,2016/8/30 13:00,121.541,31.265,9,2,12
935223,191186,7211,2016/8/16 12:38,121.521,31.266,2016/8/16 12:48,121.511,31.262,10,2,12
1355974,230736,13043,2016/8/15 21:15,121.523,31.27,2016/8/15 21:45,121.488,31.262,30,1,21
1359394,87927,6297,2016/8/31 16:51,121.538,31.262,2016/8/31 17:20,121.534,31.277,29,3,16
1396113,247242,3323,2016/8/17 18:11,121.543,31.242,2016/8/17 18:25,121.534,31.231,14,3,18
1488116,261244,6457,2016/8/22 12:27,121.531,31.262,2016/8/22 12:57,121.534,31.261,30,1,12
966041,281848,9875,2016/8/20 22:57,121.52,31.258,2016/8/20 23:59,121.518,31.259,62,6,22
841190,17239,5657,2016/8/1 18:35,121.532,31.269,2016/8/1 18:50,121.528,31.253,15,1,18
849748,162444,2525,2016/8/21 20:58,121.54,31.266,2016/8/21 21:07,121.553,31.277,9,7,20
619639,270904,4930,2016/8/24 7:20,121.543,31.245,2016/8/24 7:46,121.506,31.243,26,3,7
195473,119386,7885,2016/8/2 12:35,121.539,31.265,2016/8/2 12:42,121.53,31.263,7,2,12
1636142,319120,17180,2016/8/28 19:37,121.53,31.254,2016/8/28 20:08,121.529,31.252,31,7,19
1056063,231394,14662,2016/8/25 20:43,121.537,31.269,2016/8/25 20:49,121.541,31.276,6,4,20
590476,52567,9417,2016/8/10 18:53,121.525,31.254,2016/8/10 19:27,121.519,31.262,34,3,18
141523,118937,2990,2016/8/2 11:18,121.539,31.261,2016/8/2 11:32,121.517,31.252,14,2,11
588789,69645,4488,2016/8/23 9:12,121.543,31.26,2016/8/23 9:18,121.547,31.264,6,2,9
1742256,243981,4200,2016/8/24 17:52,121.525,31.254,2016/8/24 18:09,121.535,31.262,17,3,17
1602081,133217,7060,2016/8/6 18:34,121.543,31.265,2016/8/6 18:45,121.535,31.269,11,6,18
1165764,345334,8674,2016/8/29 22:49,121.522,31.263,2016/8/29 23:05,121.525,31.274,16,1,22
884906,44352,10812,2016/8/18 21:40,121.529,31.252,2016/8/18 21:46,121.518,31.251,6,4,21
1131001,61600,5119,2016/8/25 22:26,121.538,31.257,2016/8/25 22:31,121.533,31.263,5,4,22
