orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1039577,144220,8784,2016/8/4 20:21,121.457,31.247,2016/8/4 20:30,121.475,31.245,9,4,20
1351091,83619,16533,2016/8/23 20:31,121.476,31.252,2016/8/23 20:47,121.46,31.257,16,2,20
1088308,366200,8033,2016/8/30 13:06,121.456,31.256,2016/8/30 13:27,121.47,31.25,21,2,13
296214,66659,7800,2016/8/11 8:31,121.449,31.252,2016/8/11 8:38,121.457,31.24,7,4,8
151508,120004,13060,2016/8/21 8:46,121.452,31.26,2016/8/21 8:52,121.459,31.259,6,7,8
1757476,147473,7191,2016/8/26 18:22,121.456,31.247,2016/8/26 18:48,121.437,31.269,26,5,18
1679029,36044,1,2016/8/28 20:34,121.45,31.255,2016/8/28 20:39,121.443,31.259,5,7,20
567730,98019,14722,2016/8/22 7:57,121.47,31.257,2016/8/22 8:16,121.468,31.234,19,1,7
534308,189300,5943,2016/8/25 13:22,121.472,31.244,2016/8/25 13:32,121.478,31.234,10,4,13
68548,319550,16670,2016/8/25 6:48,121.469,31.244,2016/8/25 7:22,121.438,31.279,34,4,6
1596377,223039,7134,2016/8/16 21:37,121.459,31.258,2016/8/16 21:48,121.466,31.262,11,2,21
1408374,162478,10203,2016/8/30 17:07,121.468,31.263,2016/8/30 17:14,121.465,31.271,7,2,17
1075910,108447,2905,2016/8/24 8:35,121.467,31.263,2016/8/24 8:56,121.457,31.242,21,3,8
407086,140114,1296,2016/8/5 16:36,121.458,31.259,2016/8/5 16:57,121.462,31.252,21,5,16
1762366,162483,1815,2016/8/26 18:37,121.468,31.264,2016/8/26 18:43,121.464,31.27,6,5,18
123439,140115,11426,2016/8/25 7:31,121.458,31.259,2016/8/25 7:56,121.464,31.257,25,4,7
747141,25300,1715,2016/8/10 22:10,121.458,31.259,2016/8/10 22:25,121.441,31.261,15,3,22
929429,53434,2809,2016/8/18 23:14,121.467,31.242,2016/8/18 23:21,121.469,31.232,7,4,23
546691,157901,10502,2016/8/9 15:25,121.467,31.256,2016/8/9 15:30,121.461,31.253,5,2,15
443579,118250,6154,2016/8/22 7:26,121.46,31.262,2016/8/22 7:36,121.456,31.275,10,1,7
1587712,154053,12549,2016/8/13 22:04,121.469,31.258,2016/8/13 22:14,121.464,31.25,10,6,22
502874,164504,9182,2016/8/20 15:59,121.47,31.262,2016/8/20 16:14,121.478,31.276,15,6,15
1559939,68218,9628,2016/8/6 15:59,121.468,31.252,2016/8/6 16:04,121.467,31.248,5,6,15
145477,88850,12172,2016/8/15 6:50,121.468,31.258,2016/8/15 6:57,121.476,31.252,7,1,6
175061,222445,8742,2016/8/17 6:38,121.47,31.259,2016/8/17 7:00,121.475,31.232,22,3,6
222556,191866,1160,2016/8/31 7:31,121.463,31.255,2016/8/31 7:39,121.459,31.25,8,3,7
26672,70325,7293,2016/8/2 8:29,121.468,31.252,2016/8/2 8:35,121.472,31.244,6,2,8
523565,192240,8201,2016/8/31 8:32,121.47,31.25,2016/8/31 8:50,121.455,31.259,18,3,8
1386555,173309,11211,2016/8/15 22:25,121.471,31.25,2016/8/15 22:34,121.481,31.258,9,1,22
1634518,385873,4439,2016/8/31 18:54,121.447,31.255,2016/8/31 19:38,121.418,31.273,44,3,18
1202283,167164,720,2016/8/8 18:52,121.469,31.255,2016/8/8 19:19,121.474,31.233,27,1,18
212427,38052,8579,2016/8/8 8:11,121.468,31.249,2016/8/8 8:18,121.476,31.251,7,1,8
709226,381152,14815,2016/8/31 9:33,121.471,31.25,2016/8/31 9:36,121.476,31.252,3,3,9
1768045,318491,16735,2016/8/26 18:58,121.458,31.245,2016/8/26 19:15,121.476,31.252,17,5,18
800021,124209,1715,2016/8/15 14:36,121.47,31.262,2016/8/15 14:52,121.453,31.279,16,1,14
1323837,206534,9639,2016/8/13 18:33,121.451,31.26,2016/8/13 18:39,121.452,31.255,6,6,18
1193366,34716,8430,2016/8/12 15:20,121.471,31.259,2016/8/12 15:29,121.48,31.26,9,5,15
739002,303852,16222,2016/8/30 9:32,121.457,31.25,2016/8/30 9:38,121.454,31.257,6,2,9
448972,230273,9971,2016/8/29 12:35,121.453,31.247,2016/8/29 12:53,121.483,31.253,18,1,12
118057,26366,6412,2016/8/30 6:39,121.462,31.251,2016/8/30 6:46,121.465,31.257,7,2,6
477890,217412,9825,2016/8/27 10:58,121.471,31.258,2016/8/27 11:18,121.491,31.266,20,6,10
83166,124252,7178,2016/8/25 7:04,121.461,31.252,2016/8/25 7:07,121.464,31.248,3,4,7
1105567,290744,10151,2016/8/22 10:59,121.469,31.263,2016/8/22 11:15,121.478,31.282,16,1,10
1016263,111085,3346,2016/8/29 20:19,121.466,31.242,2016/8/29 20:40,121.469,31.253,21,1,20
1293705,68181,14930,2016/8/19 18:43,121.452,31.255,2016/8/19 19:03,121.428,31.276,20,5,18
526346,89166,9966,2016/8/22 15:47,121.465,31.243,2016/8/22 15:51,121.458,31.245,4,1,15
398667,139101,9962,2016/8/7 18:23,121.46,31.246,2016/8/7 19:12,121.486,31.282,49,7,18
683269,338260,17127,2016/8/31 9:20,121.469,31.25,2016/8/31 9:34,121.48,31.265,14,3,9
1786339,220236,2999,2016/8/26 20:14,121.458,31.259,2016/8/26 20:22,121.454,31.265,8,5,20
841684,119921,4281,2016/8/1 18:43,121.475,31.255,2016/8/1 18:49,121.47,31.26,6,1,18
144379,75714,13299,2016/8/14 6:34,121.463,31.254,2016/8/14 6:39,121.468,31.253,5,7,6
1470931,147996,3144,2016/8/22 19:56,121.47,31.258,2016/8/22 20:03,121.479,31.259,7,1,19
458092,103802,5786,2016/8/1 13:54,121.471,31.244,2016/8/1 14:10,121.455,31.245,16,1,13
771838,238365,13733,2016/8/21 19:42,121.47,31.244,2016/8/21 20:17,121.448,31.254,35,7,19
836644,171872,9650,2016/8/9 19:01,121.45,31.26,2016/8/9 19:42,121.353,31.278,41,2,19
1445768,34800,14886,2016/8/31 17:31,121.471,31.253,2016/8/31 18:37,121.432,31.208,66,3,17
1363539,124474,10406,2016/8/15 21:28,121.454,31.26,2016/8/15 21:56,121.455,31.259,28,1,21
485770,193610,5464,2016/8/14 10:15,121.459,31.245,2016/8/14 10:21,121.456,31.253,6,7,10
1695364,95821,10443,2016/8/28 21:57,121.464,31.249,2016/8/28 22:34,121.49,31.244,37,7,21
1328540,236121,9205,2016/8/31 16:32,121.469,31.246,2016/8/31 16:39,121.456,31.247,7,3,16
18045,119921,3481,2016/8/9 6:53,121.47,31.261,2016/8/9 7:08,121.475,31.254,15,2,6
980572,281641,13883,2016/8/25 19:35,121.457,31.26,2016/8/25 19:48,121.453,31.27,13,4,19
725678,98253,6225,2016/8/14 13:02,121.47,31.249,2016/8/14 13:10,121.463,31.256,8,7,13
1170473,128847,11122,2016/8/14 17:29,121.457,31.26,2016/8/14 17:40,121.446,31.267,11,7,17
965218,55909,5319,2016/8/11 18:15,121.447,31.256,2016/8/11 18:31,121.473,31.263,16,4,18
672921,121981,440,2016/8/4 13:46,121.467,31.263,2016/8/4 13:52,121.463,31.257,6,4,13
527556,174163,7283,2016/8/14 10:55,121.47,31.259,2016/8/14 11:08,121.474,31.262,13,7,10
1709370,335007,11555,2016/8/26 15:38,121.458,31.245,2016/8/26 15:57,121.447,31.246,19,5,15
903249,10873,5994,2016/8/27 14:31,121.471,31.255,2016/8/27 14:45,121.482,31.252,14,6,14
383143,62890,9496,2016/8/25 10:22,121.471,31.259,2016/8/25 10:28,121.467,31.263,6,4,10
1307383,90807,759,2016/8/22 16:40,121.455,31.246,2016/8/22 17:05,121.497,31.253,25,1,16
1418551,174689,12693,2016/8/31 17:16,121.467,31.242,2016/8/31 17:33,121.447,31.224,17,3,17
553923,140656,6194,2016/8/4 10:15,121.47,31.241,2016/8/4 10:18,121.468,31.244,3,4,10
638176,141960,5003,2016/8/11 14:18,121.464,31.257,2016/8/11 14:21,121.468,31.258,3,4,14
182660,107234,8213,2016/8/3 10:26,121.469,31.253,2016/8/3 10:34,121.472,31.244,8,3,10
1579185,110264,16381,2016/8/26 13:16,121.456,31.253,2016/8/26 13:46,121.47,31.289,30,5,13
328098,138618,434,2016/8/25 9:23,121.475,31.254,2016/8/25 9:26,121.476,31.258,3,4,9
1454982,155490,5957,2016/8/28 17:47,121.458,31.25,2016/8/28 18:10,121.451,31.249,23,7,17
867112,72494,15433,2016/8/20 20:59,121.448,31.255,2016/8/20 21:16,121.432,31.266,17,6,20
1428533,109796,9285,2016/8/8 21:28,121.456,31.255,2016/8/8 21:41,121.472,31.253,13,1,21
959247,99975,8902,2016/8/23 12:40,121.465,31.248,2016/8/23 12:49,121.469,31.25,9,2,12
526790,237580,14593,2016/8/22 15:52,121.46,31.246,2016/8/22 16:26,121.461,31.251,34,1,15
406138,107746,9131,2016/8/20 14:08,121.468,31.264,2016/8/20 14:20,121.461,31.273,12,6,14
406595,2946,6068,2016/8/5 16:21,121.462,31.252,2016/8/5 16:26,121.471,31.255,5,5,16
824778,192377,15070,2016/8/28 12:32,121.448,31.251,2016/8/28 12:51,121.475,31.254,19,7,12
1308008,218688,11958,2016/8/14 18:44,121.457,31.254,2016/8/14 20:08,121.455,31.259,84,7,18
1396456,32084,12965,2016/8/23 21:37,121.462,31.257,2016/8/23 21:59,121.466,31.267,22,2,21
1779829,330889,14899,2016/8/26 19:46,121.466,31.257,2016/8/26 19:50,121.47,31.259,4,5,19
735445,26659,1529,2016/8/3 21:27,121.468,31.264,2016/8/3 21:37,121.465,31.271,10,3,21
873550,139137,12580,2016/8/18 21:26,121.463,31.254,2016/8/18 21:33,121.467,31.259,7,4,21
1407197,56112,9468,2016/8/22 18:34,121.449,31.255,2016/8/22 18:46,121.43,31.248,12,1,18
802027,205011,131,2016/8/16 10:46,121.47,31.242,2016/8/16 11:11,121.466,31.227,25,2,10
410726,76264,1556,2016/8/21 13:08,121.472,31.26,2016/8/21 13:16,121.465,31.253,8,7,13
1484385,94780,6199,2016/8/30 17:41,121.471,31.243,2016/8/30 17:54,121.464,31.254,13,2,17
1753086,217412,590,2016/8/24 18:34,121.469,31.261,2016/8/24 19:05,121.491,31.265,31,3,18
986080,172388,9600,2016/8/11 18:23,121.462,31.252,2016/8/11 19:12,121.416,31.293,49,4,18
391504,126716,3241,2016/8/11 9:14,121.458,31.259,2016/8/11 9:20,121.459,31.264,6,4,9
1055151,87054,9751,2016/8/23 14:11,121.461,31.257,2016/8/23 14:12,121.457,31.256,1,2,14
1040106,89739,3325,2016/8/4 20:32,121.45,31.251,2016/8/4 21:58,121.46,31.26,86,4,20
1144036,43314,5699,2016/8/14 17:21,121.454,31.257,2016/8/14 17:34,121.45,31.26,13,7,17
1069041,10252,3327,2016/8/8 18:00,121.462,31.259,2016/8/8 18:09,121.448,31.255,9,1,18
1590168,227999,12956,2016/8/24 12:51,121.459,31.256,2016/8/24 12:56,121.452,31.255,5,3,12
161950,324866,9898,2016/8/29 8:25,121.471,31.26,2016/8/29 8:42,121.493,31.256,17,1,8
1480497,84526,1006,2016/8/16 19:37,121.454,31.259,2016/8/16 20:22,121.464,31.249,45,2,19
1029869,11776,8944,2016/8/12 8:16,121.458,31.259,2016/8/12 8:23,121.451,31.258,7,5,8
1302006,230795,5728,2016/8/15 19:58,121.464,31.257,2016/8/15 20:12,121.469,31.253,14,1,19
572487,142715,9102,2016/8/5 17:58,121.471,31.244,2016/8/5 19:11,121.455,31.322,73,5,17
210264,122712,13121,2016/8/18 9:02,121.467,31.257,2016/8/18 9:08,121.47,31.247,6,4,9
1782886,210438,15964,2016/8/26 19:58,121.473,31.253,2016/8/26 20:16,121.459,31.259,18,5,19
489685,145325,9670,2016/8/5 17:23,121.465,31.244,2016/8/5 17:52,121.466,31.262,29,5,17
1293097,10046,8304,2016/8/8 19:47,121.46,31.257,2016/8/8 20:05,121.474,31.239,18,1,19
48227,131727,7184,2016/8/8 0:29,121.455,31.259,2016/8/8 0:50,121.454,31.26,21,1,0
1738163,282666,14515,2016/8/24 17:32,121.468,31.252,2016/8/24 17:44,121.46,31.253,12,3,17
480925,91270,10273,2016/8/10 17:43,121.473,31.253,2016/8/10 17:59,121.489,31.255,16,3,17
272340,175812,3509,2016/8/9 9:41,121.475,31.254,2016/8/9 9:46,121.469,31.251,5,2,9
