orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
950200,7493,10922,2016/8/22 7:48,121.588,31.312,2016/8/22 7:57,121.58,31.321,9,1,7
1439264,134949,9068,2016/8/26 11:39,121.581,31.345,2016/8/26 11:44,121.578,31.344,5,5,11
438110,59883,8241,2016/8/25 11:36,121.587,31.349,2016/8/25 12:02,121.577,31.351,26,4,11
119744,261287,5453,2016/8/20 8:08,121.577,31.351,2016/8/20 8:15,121.574,31.345,7,6,8
1673029,301216,2447,2016/8/28 20:11,121.581,31.334,2016/8/28 20:14,121.586,31.336,3,7,20
463724,148312,9625,2016/8/27 10:40,121.591,31.339,2016/8/27 11:03,121.577,31.345,23,6,10
1131020,324755,8570,2016/8/25 22:26,121.57,31.346,2016/8/25 22:47,121.587,31.342,21,4,22
1507488,196771,1636,2016/8/13 20:26,121.575,31.335,2016/8/13 21:21,121.57,31.341,55,6,20
1350799,236336,8129,2016/8/23 20:27,121.585,31.336,2016/8/23 20:43,121.57,31.346,16,2,20
1487655,84763,1026,2016/8/6 9:55,121.571,31.343,2016/8/6 10:00,121.564,31.345,5,6,9
576803,88135,6347,2016/8/10 18:43,121.567,31.355,2016/8/10 18:49,121.574,31.353,6,3,18
1719693,323193,16723,2016/8/26 16:21,121.586,31.347,2016/8/26 16:27,121.579,31.343,6,5,16
510540,292723,11069,2016/8/24 7:00,121.591,31.336,2016/8/24 7:03,121.593,31.335,3,3,7
181610,214949,12722,2016/8/24 1:36,121.582,31.337,2016/8/24 1:57,121.566,31.35,21,3,1
108396,67638,4250,2016/8/27 7:32,121.579,31.348,2016/8/27 7:43,121.588,31.338,11,6,7
1228094,298488,12914,2016/8/23 18:13,121.601,31.321,2016/8/23 19:16,121.631,31.317,63,2,18
870385,256253,6963,2016/8/23 19:44,121.589,31.312,2016/8/23 19:54,121.577,31.316,10,2,19
1444279,131900,8129,2016/8/16 19:05,121.603,31.321,2016/8/16 19:09,121.595,31.324,4,2,19
526334,116254,11433,2016/8/22 7:47,121.583,31.34,2016/8/22 8:03,121.602,31.341,16,1,7
1364932,95796,9192,2016/8/17 17:49,121.589,31.312,2016/8/17 17:55,121.587,31.308,6,3,17
445197,152571,7735,2016/8/14 10:11,121.589,31.312,2016/8/14 10:22,121.592,31.321,11,7,10
1270692,372812,5738,2016/8/30 15:37,121.578,31.345,2016/8/30 15:52,121.573,31.333,15,2,15
1509316,223174,8908,2016/8/26 12:27,121.588,31.312,2016/8/26 12:39,121.591,31.329,12,5,12
734495,63572,1997,2016/8/31 9:39,121.587,31.338,2016/8/31 9:49,121.588,31.332,10,3,9
621508,236568,7593,2016/8/18 18:11,121.593,31.335,2016/8/18 18:18,121.587,31.33,7,4,18
1494424,204911,6803,2016/8/22 20:43,121.584,31.312,2016/8/22 21:39,121.583,31.305,56,1,20
1803866,147247,9192,2016/8/26 22:19,121.574,31.342,2016/8/26 22:29,121.566,31.35,10,5,22
1615386,272657,9503,2016/8/30 19:00,121.593,31.323,2016/8/30 19:49,121.595,31.324,49,2,19
1340137,231700,1636,2016/8/15 20:43,121.579,31.348,2016/8/15 21:02,121.573,31.347,19,1,20
1707182,364209,1636,2016/8/28 23:09,121.586,31.337,2016/8/28 23:29,121.575,31.347,20,7,23
449640,311828,1035,2016/8/28 10:23,121.572,31.343,2016/8/28 10:27,121.573,31.346,4,7,10
787008,124976,2165,2016/8/13 12:17,121.589,31.324,2016/8/13 12:23,121.588,31.312,6,6,12
305841,254721,7775,2016/8/18 11:25,121.614,31.321,2016/8/18 11:45,121.604,31.322,20,4,11
629897,324312,14925,2016/8/25 15:17,121.587,31.349,2016/8/25 15:41,121.605,31.313,24,4,15
784553,339989,10159,2016/8/31 10:06,121.588,31.312,2016/8/31 10:17,121.589,31.326,11,3,10
1150340,296148,5255,2016/8/24 8:49,121.602,31.321,2016/8/24 8:54,121.598,31.316,5,3,8
1072818,309624,11424,2016/8/29 21:08,121.572,31.335,2016/8/29 21:19,121.575,31.333,11,1,21
86281,376861,6462,2016/8/31 6:41,121.561,31.347,2016/8/31 6:50,121.575,31.351,9,3,6
1100456,328850,4111,2016/8/29 21:32,121.605,31.321,2016/8/29 21:45,121.616,31.33,13,1,21
952096,100838,3687,2016/8/12 6:16,121.582,31.349,2016/8/12 6:20,121.586,31.347,4,5,6
503368,103028,4070,2016/8/17 8:09,121.588,31.337,2016/8/17 8:25,121.599,31.331,16,3,8
481288,132990,4744,2016/8/10 17:47,121.588,31.348,2016/8/10 18:14,121.601,31.321,27,3,17
1672087,381773,3893,2016/8/31 19:20,121.602,31.321,2016/8/31 19:37,121.593,31.326,17,3,19
844146,36307,3893,2016/8/15 15:41,121.581,31.345,2016/8/15 16:19,121.579,31.349,38,1,15
1244902,125370,6348,2016/8/12 17:33,121.567,31.355,2016/8/12 17:38,121.574,31.353,5,5,17
1693120,275847,14890,2016/8/28 21:51,121.593,31.335,2016/8/28 21:58,121.591,31.329,7,7,21
52621,323192,4922,2016/8/29 7:21,121.57,31.345,2016/8/29 7:24,121.565,31.344,3,1,7
587887,336421,7924,2016/8/27 11:56,121.581,31.334,2016/8/27 12:19,121.588,31.312,23,6,11
4746,224890,4070,2016/8/29 0:46,121.579,31.343,2016/8/29 0:57,121.591,31.336,11,1,0
1726406,335548,6923,2016/8/26 16:42,121.586,31.347,2016/8/26 16:52,121.572,31.341,10,5,16
1642111,309686,5537,2016/8/31 18:58,121.628,31.323,2016/8/31 19:05,121.632,31.315,7,3,18
1036161,286652,6501,2016/8/23 13:49,121.601,31.321,2016/8/23 14:02,121.621,31.315,13,2,13
1238416,108691,7924,2016/8/22 13:42,121.596,31.318,2016/8/22 13:52,121.588,31.312,10,1,13
1641642,379430,6636,2016/8/30 19:41,121.586,31.309,2016/8/30 19:51,121.589,31.312,10,2,19
870511,301924,13044,2016/8/23 19:46,121.594,31.325,2016/8/23 20:17,121.591,31.327,31,2,19
266932,152625,5612,2016/8/14 8:29,121.594,31.327,2016/8/14 8:34,121.601,31.321,5,7,8
784052,190152,7198,2016/8/21 19:53,121.589,31.338,2016/8/21 20:14,121.585,31.339,21,7,19
257961,341807,9192,2016/8/27 8:54,121.566,31.35,2016/8/27 9:24,121.541,31.363,30,6,8
1221003,276009,1035,2016/8/31 15:07,121.598,31.338,2016/8/31 15:18,121.604,31.335,11,3,15
468888,363461,1174,2016/8/31 8:21,121.583,31.337,2016/8/31 8:39,121.603,31.338,18,3,8
101699,217465,13157,2016/8/18 7:58,121.586,31.314,2016/8/18 8:21,121.577,31.347,23,4,7
1516925,231759,9068,2016/8/16 20:13,121.588,31.328,2016/8/16 20:45,121.584,31.335,32,2,20
690027,182703,7775,2016/8/16 9:27,121.601,31.321,2016/8/16 9:58,121.617,31.322,31,2,9
780868,369925,3491,2016/8/29 17:27,121.601,31.321,2016/8/29 17:34,121.594,31.327,7,1,17
