orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
256130,150767,10915,2016/8/20 10:55,121.447,31.319,2016/8/20 11:01,121.444,31.314,6,6,10
1185091,148481,7951,2016/8/24 9:03,121.44,31.314,2016/8/24 9:56,121.459,31.255,53,3,9
1288299,100120,7580,2016/8/17 17:06,121.449,31.307,2016/8/17 17:15,121.451,31.313,9,3,17
1172765,57135,9145,2016/8/11 20:21,121.442,31.307,2016/8/11 20:41,121.428,31.303,20,4,20
414081,288544,1227,2016/8/31 8:12,121.437,31.313,2016/8/31 8:24,121.448,31.307,12,3,8
598855,70384,9204,2016/8/20 17:18,121.449,31.313,2016/8/20 17:53,121.486,31.342,35,6,17
935908,277735,5464,2016/8/29 19:32,121.444,31.321,2016/8/29 19:41,121.433,31.32,9,1,19
299531,337329,2187,2016/8/28 9:43,121.45,31.305,2016/8/28 9:47,121.452,31.308,4,7,9
90836,147647,1232,2016/8/15 5:41,121.438,31.31,2016/8/15 5:55,121.449,31.305,14,1,5
880750,250162,5808,2016/8/27 14:17,121.446,31.319,2016/8/27 14:27,121.435,31.323,10,6,14
785578,116959,1290,2016/8/18 19:53,121.447,31.318,2016/8/18 20:03,121.459,31.32,10,4,19
1428446,173335,4933,2016/8/8 21:26,121.448,31.316,2016/8/8 21:37,121.442,31.313,11,1,21
21474,210433,10376,2016/8/27 3:26,121.447,31.305,2016/8/27 3:34,121.437,31.304,8,6,3
1330729,54022,3915,2016/8/14 18:53,121.445,31.324,2016/8/14 20:02,121.455,31.259,69,7,18
1613499,70985,2273,2016/8/13 23:02,121.451,31.31,2016/8/13 23:15,121.438,31.305,13,6,23
364861,104020,12054,2016/8/20 13:07,121.458,31.313,2016/8/20 13:17,121.465,31.305,10,6,13
1702576,337779,11923,2016/8/30 23:02,121.448,31.312,2016/8/30 23:19,121.455,31.329,17,2,23
861514,343853,4842,2016/8/31 10:54,121.436,31.318,2016/8/31 11:07,121.448,31.307,13,3,10
1480586,87032,7530,2016/8/16 19:38,121.449,31.308,2016/8/16 20:38,121.529,31.321,60,2,19
1448871,75480,2258,2016/8/30 17:31,121.446,31.319,2016/8/30 17:38,121.44,31.323,7,2,17
60174,133305,6046,2016/8/18 7:27,121.442,31.323,2016/8/18 7:37,121.447,31.313,10,4,7
737547,85860,6226,2016/8/1 17:56,121.447,31.319,2016/8/1 18:12,121.462,31.32,16,1,17
399089,74483,3513,2016/8/10 15:57,121.455,31.313,2016/8/10 16:02,121.456,31.322,5,3,15
1649402,7081,15062,2016/8/27 22:38,121.461,31.31,2016/8/27 22:41,121.457,31.313,3,6,22
1219901,189406,1611,2016/8/23 18:04,121.458,31.317,2016/8/23 18:26,121.432,31.303,22,2,18
1203059,72973,3898,2016/8/19 18:03,121.444,31.31,2016/8/19 18:16,121.435,31.324,13,5,18
1361785,119015,3760,2016/8/8 20:26,121.44,31.323,2016/8/8 20:43,121.432,31.303,17,1,20
465467,33405,16646,2016/8/25 12:01,121.456,31.317,2016/8/25 12:06,121.448,31.318,5,4,12
1633221,262774,9544,2016/8/30 19:22,121.452,31.312,2016/8/30 20:17,121.441,31.308,55,2,19
614014,78543,1109,2016/8/5 18:12,121.457,31.31,2016/8/5 18:32,121.464,31.32,20,5,18
1408542,311001,9737,2016/8/30 17:08,121.449,31.307,2016/8/30 17:20,121.462,31.313,12,2,17
1413046,83341,4498,2016/8/12 21:50,121.436,31.32,2016/8/12 22:09,121.459,31.313,19,5,21
692085,355578,1072,2016/8/28 11:54,121.438,31.304,2016/8/28 12:07,121.448,31.311,13,7,11
1120210,294026,16697,2016/8/29 21:56,121.449,31.306,2016/8/29 22:01,121.454,31.305,5,1,21
52776,325558,13647,2016/8/29 7:22,121.442,31.31,2016/8/29 7:27,121.448,31.307,5,1,7
1471420,87691,9372,2016/8/13 19:47,121.442,31.321,2016/8/13 19:58,121.433,31.328,11,6,19
1246408,148719,7728,2016/8/8 19:12,121.447,31.314,2016/8/8 19:52,121.448,31.307,40,1,19
1614373,351323,7458,2016/8/27 21:46,121.448,31.313,2016/8/27 22:14,121.442,31.287,28,6,21
205153,293157,385,2016/8/25 8:14,121.446,31.319,2016/8/25 8:26,121.425,31.32,12,4,8
1008379,116998,1301,2016/8/9 21:18,121.45,31.305,2016/8/9 21:31,121.46,31.304,13,2,21
855336,84775,1946,2016/8/11 17:37,121.447,31.319,2016/8/11 17:57,121.466,31.328,20,4,17
232978,69362,1580,2016/8/21 10:07,121.455,31.315,2016/8/21 10:17,121.453,31.334,10,7,10
1335428,300352,5345,2016/8/23 20:07,121.454,31.316,2016/8/23 20:11,121.459,31.317,4,2,20
1120437,233906,2145,2016/8/29 22:00,121.444,31.321,2016/8/29 22:09,121.429,31.323,9,1,22
141655,118178,6678,2016/8/2 11:27,121.438,31.31,2016/8/2 12:00,121.452,31.275,33,2,11
1228621,327474,9881,2016/8/26 9:23,121.452,31.308,2016/8/26 9:31,121.455,31.315,8,5,9
655498,278493,12579,2016/8/21 18:05,121.441,31.31,2016/8/21 18:43,121.465,31.34,38,7,18
1425135,287087,7485,2016/8/23 23:02,121.444,31.321,2016/8/23 23:12,121.437,31.317,10,2,23
1705859,255321,3103,2016/8/24 15:37,121.448,31.324,2016/8/24 15:45,121.438,31.321,8,3,15
992864,226862,11430,2016/8/22 17:48,121.45,31.308,2016/8/22 18:01,121.456,31.313,13,1,17
1488620,79306,12370,2016/8/22 20:34,121.435,31.32,2016/8/22 20:57,121.432,31.306,23,1,20
443480,257037,12857,2016/8/18 15:41,121.444,31.321,2016/8/18 15:47,121.44,31.316,6,4,15
1091040,68390,10002,2016/8/29 21:23,121.451,31.313,2016/8/29 21:33,121.461,31.32,10,1,21
1359503,345520,5789,2016/8/31 16:52,121.446,31.324,2016/8/31 17:03,121.456,31.318,11,3,16
1758351,45925,473,2016/8/24 18:54,121.444,31.321,2016/8/24 18:59,121.44,31.315,5,3,18
954027,86851,209,2016/8/13 14:39,121.446,31.321,2016/8/13 14:44,121.442,31.33,5,6,14
1497659,88135,2329,2016/8/24 11:42,121.448,31.307,2016/8/24 11:51,121.437,31.313,9,3,11
260676,194760,14669,2016/8/21 18:42,121.447,31.321,2016/8/21 18:57,121.458,31.323,15,7,18
340147,106787,11987,2016/8/28 9:47,121.438,31.311,2016/8/28 10:07,121.436,31.32,20,7,9
1151335,55261,1232,2016/8/12 12:52,121.455,31.322,2016/8/12 13:09,121.45,31.31,17,5,12
1627699,85037,2415,2016/8/6 20:14,121.448,31.307,2016/8/6 20:32,121.464,31.32,18,6,20
1722472,101927,5464,2016/8/31 21:16,121.451,31.323,2016/8/31 21:29,121.455,31.317,13,3,21
1259733,324419,8815,2016/8/26 9:44,121.448,31.317,2016/8/26 9:56,121.442,31.33,12,5,9
136360,42618,2980,2016/8/9 8:26,121.438,31.304,2016/8/9 8:49,121.447,31.287,23,2,8
