orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1399630,44728,5944,2016/8/22 18:27,121.506,31.329,2016/8/22 18:33,121.501,31.335,6,1,18
1012072,118230,4215,2016/8/4 20:04,121.486,31.347,2016/8/4 20:20,121.48,31.334,16,4,20
758465,289058,6502,2016/8/21 19:25,121.481,31.335,2016/8/21 19:33,121.488,31.338,8,7,19
836886,161236,5199,2016/8/9 19:05,121.506,31.329,2016/8/9 19:23,121.489,31.32,18,2,19
390091,181449,9449,2016/8/13 8:39,121.5,31.335,2016/8/13 8:49,121.506,31.329,10,6,8
10826,252478,7710,2016/8/18 1:38,121.498,31.347,2016/8/18 1:52,121.481,31.344,14,4,1
1216743,205158,5622,2016/8/14 17:59,121.481,31.338,2016/8/14 18:11,121.475,31.323,12,7,17
1595712,225333,10467,2016/8/31 18:33,121.507,31.329,2016/8/31 18:49,121.53,31.328,16,3,18
19692,265341,11161,2016/8/25 9:04,121.48,31.34,2016/8/25 9:13,121.494,31.336,9,4,9
606666,192824,9853,2016/8/31 8:53,121.483,31.338,2016/8/31 8:58,121.485,31.334,5,3,8
1253782,252305,4297,2016/8/22 22:20,121.501,31.336,2016/8/22 22:40,121.529,31.324,20,1,22
605494,120423,5230,2016/8/7 23:00,121.482,31.34,2016/8/7 23:24,121.491,31.31,24,7,23
1268203,62878,6309,2016/8/12 18:03,121.49,31.331,2016/8/12 18:15,121.476,31.328,12,5,18
890968,98821,10477,2016/8/29 19:07,121.492,31.342,2016/8/29 19:42,121.448,31.324,35,1,19
1281268,234373,10370,2016/8/16 17:46,121.492,31.336,2016/8/16 18:11,121.462,31.326,25,2,17
127782,2683,2907,2016/8/3 9:00,121.506,31.329,2016/8/3 9:04,121.505,31.335,4,3,9
834709,216493,2506,2016/8/16 11:24,121.491,31.345,2016/8/16 11:31,121.495,31.338,7,2,11
314290,135365,9578,2016/8/25 9:12,121.49,31.331,2016/8/25 9:28,121.504,31.34,16,4,9
539574,252995,2806,2016/8/18 17:25,121.506,31.336,2016/8/18 17:38,121.512,31.338,13,4,17
311286,106440,3244,2016/8/16 7:58,121.511,31.331,2016/8/16 8:05,121.507,31.329,7,2,7
726133,290787,9264,2016/8/30 17:22,121.506,31.329,2016/8/30 17:33,121.524,31.328,11,2,17
1644328,25842,6355,2016/8/6 21:10,121.506,31.329,2016/8/6 21:19,121.5,31.334,9,6,21
