orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1701270,203589,3885,2016/8/26 15:25,121.5,31.27,2016/8/26 15:42,121.509,31.271,17,5,15
1271677,76820,12615,2016/8/15 19:41,121.495,31.26,2016/8/15 19:59,121.49,31.265,18,1,19
520839,108618,6636,2016/8/25 13:11,121.514,31.249,2016/8/25 13:13,121.51,31.25,2,4,13
1720589,343659,1692,2016/8/31 21:06,121.503,31.25,2016/8/31 21:26,121.535,31.262,20,3,21
526685,139182,10287,2016/8/22 7:51,121.512,31.259,2016/8/22 8:00,121.506,31.268,9,1,7
640956,28040,9160,2016/8/27 12:11,121.505,31.263,2016/8/27 12:57,121.455,31.224,46,6,12
1623861,128590,8781,2016/8/27 21:57,121.515,31.269,2016/8/27 22:05,121.521,31.275,8,6,21
98902,98212,9217,2016/8/10 7:20,121.496,31.251,2016/8/10 7:27,121.489,31.252,7,3,7
210655,146865,1520,2016/8/18 9:07,121.516,31.263,2016/8/18 9:17,121.505,31.26,10,4,9
1601220,250309,7172,2016/8/17 20:42,121.503,31.263,2016/8/17 20:55,121.499,31.273,13,3,20
379790,132810,5944,2016/8/17 7:44,121.503,31.263,2016/8/17 7:58,121.516,31.275,14,3,7
1001833,170973,7070,2016/8/12 7:51,121.51,31.269,2016/8/12 7:54,121.509,31.272,3,5,7
413755,60696,8852,2016/8/31 8:10,121.506,31.269,2016/8/31 8:15,121.502,31.273,5,3,8
929711,232250,9303,2016/8/18 23:27,121.509,31.252,2016/8/19 0:07,121.45,31.245,40,4,23
905284,237622,15729,2016/8/21 22:06,121.511,31.259,2016/8/21 22:19,121.5,31.257,13,7,22
395294,284242,13436,2016/8/27 10:08,121.513,31.26,2016/8/27 10:33,121.514,31.257,25,6,10
866939,280551,6889,2016/8/20 20:57,121.505,31.264,2016/8/20 21:49,121.513,31.27,52,6,20
916807,277903,5344,2016/8/21 22:35,121.518,31.252,2016/8/21 22:59,121.493,31.253,24,7,22
539909,24812,6154,2016/8/1 14:59,121.497,31.255,2016/8/1 15:10,121.49,31.262,11,1,14
193057,104231,5376,2016/8/7 12:03,121.515,31.269,2016/8/7 12:09,121.517,31.275,6,7,12
602100,178007,3433,2016/8/9 17:03,121.5,31.252,2016/8/9 17:33,121.478,31.271,30,2,17
791420,314283,4843,2016/8/29 17:30,121.511,31.259,2016/8/29 17:45,121.53,31.263,15,1,17
567854,165895,2073,2016/8/22 15:58,121.503,31.265,2016/8/22 16:07,121.495,31.258,9,1,15
156373,62631,6633,2016/8/4 6:26,121.5,31.266,2016/8/4 6:32,121.495,31.269,6,4,6
1786433,153170,8771,2016/8/26 20:15,121.498,31.26,2016/8/26 20:25,121.5,31.271,10,5,20
260772,223454,14575,2016/8/21 18:43,121.506,31.268,2016/8/21 18:59,121.5,31.261,16,7,18
1440182,201872,12466,2016/8/12 23:14,121.505,31.268,2016/8/12 23:28,121.515,31.276,14,5,23
1696703,193377,5592,2016/8/24 15:19,121.496,31.27,2016/8/24 15:28,121.491,31.276,9,3,15
710184,39866,3267,2016/8/3 20:49,121.498,31.255,2016/8/3 21:46,121.466,31.305,57,3,20
1346296,49275,8840,2016/8/13 18:37,121.501,31.261,2016/8/13 19:17,121.48,31.269,40,6,18
752443,183286,14973,2016/8/19 11:18,121.511,31.251,2016/8/19 11:29,121.513,31.259,11,5,11
1143109,120490,4958,2016/8/1 22:33,121.51,31.253,2016/8/1 23:02,121.5,31.275,29,1,22
607662,34558,4703,2016/8/2 20:38,121.501,31.261,2016/8/2 20:49,121.498,31.256,11,2,20
1650840,247407,12713,2016/8/31 19:03,121.499,31.262,2016/8/31 19:14,121.491,31.263,11,3,19
1306008,2913,476,2016/8/24 9:48,121.512,31.261,2016/8/24 9:59,121.497,31.264,11,3,9
1715156,114621,1221,2016/8/24 16:20,121.507,31.268,2016/8/24 16:25,121.502,31.274,5,3,16
479566,307371,15646,2016/8/25 12:24,121.503,31.25,2016/8/25 12:40,121.491,31.265,16,4,12
1399317,134464,13712,2016/8/22 18:24,121.513,31.259,2016/8/22 19:11,121.527,31.284,47,1,18
129588,39968,5600,2016/8/22 11:05,121.496,31.266,2016/8/22 11:12,121.5,31.271,7,1,11
475221,180154,5765,2016/8/20 15:29,121.496,31.255,2016/8/20 15:33,121.495,31.258,4,6,15
537525,256597,13674,2016/8/26 7:14,121.517,31.27,2016/8/26 7:27,121.514,31.258,13,5,7
1132569,136487,10253,2016/8/12 12:02,121.505,31.251,2016/8/12 12:08,121.495,31.25,6,5,12
1280999,16254,11060,2016/8/16 17:43,121.51,31.25,2016/8/16 17:58,121.517,31.266,15,2,17
