orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
903987,13745,3117,2016/8/9 19:51,121.514,31.307,2016/8/9 19:59,121.51,31.304,8,2,19
737601,58198,6349,2016/8/1 17:57,121.513,31.302,2016/8/1 18:19,121.541,31.311,22,1,17
332076,245356,10316,2016/8/31 7:55,121.5,31.302,2016/8/31 8:21,121.489,31.294,26,3,7
1802934,320611,1211,2016/8/26 22:05,121.504,31.305,2016/8/26 22:27,121.5,31.308,22,5,22
1637429,61888,4950,2016/8/26 14:06,121.507,31.316,2016/8/26 14:15,121.515,31.309,9,5,14
324947,85350,2791,2016/8/5 15:25,121.507,31.3,2016/8/5 16:02,121.522,31.329,37,5,15
44566,381416,8047,2016/8/31 5:28,121.51,31.293,2016/8/31 6:08,121.528,31.324,40,3,5
402972,19700,13320,2016/8/21 23:24,121.51,31.317,2016/8/21 23:29,121.506,31.321,5,7,23
1218938,174546,6351,2016/8/11 21:10,121.515,31.302,2016/8/11 21:34,121.506,31.308,24,4,21
1403381,89415,10033,2016/8/16 18:44,121.506,31.321,2016/8/16 19:33,121.491,31.276,49,2,18
427995,136865,5136,2016/8/3 17:17,121.523,31.302,2016/8/3 18:01,121.527,31.264,44,3,17
1066359,323762,1559,2016/8/31 13:06,121.513,31.307,2016/8/31 13:14,121.505,31.316,8,3,13
1747388,50104,13459,2016/8/26 17:50,121.514,31.298,2016/8/26 17:57,121.521,31.291,7,5,17
918621,159868,1916,2016/8/18 22:55,121.507,31.302,2016/8/18 23:15,121.53,31.308,20,4,22
384737,163748,8612,2016/8/7 18:02,121.513,31.303,2016/8/7 18:35,121.506,31.302,33,7,18
1707672,330683,15059,2016/8/28 23:25,121.512,31.302,2016/8/28 23:29,121.505,31.303,4,7,23
1373052,239226,1198,2016/8/16 18:32,121.509,31.307,2016/8/16 18:41,121.503,31.308,9,2,18
1467785,261856,8409,2016/8/28 17:59,121.513,31.303,2016/8/28 18:02,121.506,31.304,3,7,17
1083987,175938,8749,2016/8/25 21:13,121.514,31.307,2016/8/25 21:49,121.442,31.308,36,4,21
1586017,95439,4800,2016/8/16 21:29,121.504,31.304,2016/8/16 22:49,121.44,31.312,80,2,21
808046,88170,4883,2016/8/1 18:26,121.513,31.303,2016/8/1 18:35,121.499,31.308,9,1,18
1443519,198397,6096,2016/8/28 17:42,121.515,31.298,2016/8/28 17:53,121.521,31.29,11,7,17
1156621,10349,9342,2016/8/29 22:32,121.509,31.294,2016/8/29 23:06,121.531,31.252,34,1,22
729383,196237,466,2016/8/29 16:56,121.512,31.301,2016/8/29 17:13,121.5,31.312,17,1,16
432580,180644,4278,2016/8/15 8:46,121.507,31.313,2016/8/15 8:48,121.509,31.316,2,1,8
532042,133641,3704,2016/8/29 14:01,121.504,31.316,2016/8/29 14:07,121.505,31.307,6,1,14
780695,163402,9342,2016/8/29 17:25,121.519,31.313,2016/8/29 17:41,121.52,31.297,16,1,17
483555,79238,1537,2016/8/3 17:58,121.514,31.307,2016/8/3 18:12,121.49,31.306,14,3,17
783526,88463,11354,2016/8/21 19:46,121.505,31.303,2016/8/21 19:50,121.509,31.304,4,7,19
1162257,228049,3109,2016/8/22 19:46,121.513,31.31,2016/8/22 20:00,121.511,31.317,14,1,19
574512,24742,3373,2016/8/9 16:20,121.52,31.314,2016/8/9 16:36,121.513,31.311,16,2,16
683765,17076,7531,2016/8/2 22:09,121.504,31.305,2016/8/2 22:14,121.495,31.311,5,2,22
326073,268263,5578,2016/8/29 10:30,121.507,31.313,2016/8/29 10:34,121.51,31.317,4,1,10
754766,43052,7656,2016/8/5 18:49,121.516,31.305,2016/8/5 19:31,121.526,31.279,42,5,18
1018729,241299,7369,2016/8/25 20:01,121.512,31.302,2016/8/25 20:14,121.497,31.3,13,4,20
