orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
785926,135461,8752,2016/8/18 19:57,121.459,31.297,2016/8/18 20:10,121.47,31.306,13,4,19
780077,76347,8678,2016/8/5 19:08,121.47,31.306,2016/8/5 19:17,121.474,31.315,9,5,19
47300,77152,1481,2016/8/1 6:25,121.471,31.292,2016/8/1 6:42,121.485,31.302,17,1,6
414682,41615,87,2016/8/2 17:56,121.467,31.303,2016/8/2 18:09,121.479,31.307,13,2,17
1354165,117588,7674,2016/8/14 19:09,121.47,31.294,2016/8/14 19:23,121.46,31.306,14,7,19
118813,100851,2151,2016/8/15 6:36,121.476,31.299,2016/8/15 6:56,121.449,31.293,20,1,6
282071,40771,7782,2016/8/15 8:01,121.465,31.297,2016/8/15 8:09,121.45,31.293,8,1,8
478147,103703,8535,2016/8/23 8:32,121.465,31.306,2016/8/23 8:43,121.47,31.297,11,2,8
1200295,41134,4245,2016/8/12 15:39,121.474,31.308,2016/8/12 15:49,121.49,31.307,10,5,15
343946,98297,10274,2016/8/7 17:15,121.474,31.294,2016/8/7 17:51,121.512,31.298,36,7,17
898275,99996,11682,2016/8/14 15:05,121.475,31.3,2016/8/14 15:12,121.484,31.304,7,7,15
33843,73363,13703,2016/8/28 7:54,121.474,31.297,2016/8/28 8:00,121.471,31.293,6,7,7
533917,113069,13702,2016/8/25 13:14,121.48,31.297,2016/8/25 13:37,121.512,31.307,23,4,13
777471,196154,8636,2016/8/19 11:39,121.481,31.295,2016/8/19 11:50,121.49,31.311,11,5,11
1727406,237070,14005,2016/8/31 21:44,121.47,31.285,2016/8/31 22:05,121.481,31.302,21,3,21
101652,247233,1446,2016/8/18 7:57,121.477,31.297,2016/8/18 8:04,121.49,31.291,7,4,7
361311,41894,5892,2016/8/4 8:17,121.465,31.306,2016/8/4 8:34,121.452,31.298,17,4,8
413275,79435,8101,2016/8/10 16:37,121.47,31.288,2016/8/10 16:47,121.48,31.286,10,3,16
1748659,85028,14221,2016/8/26 17:54,121.479,31.304,2016/8/26 18:11,121.46,31.301,17,5,17
81680,326322,3678,2016/8/27 7:19,121.474,31.308,2016/8/27 7:45,121.494,31.335,26,6,7
1522393,99549,1427,2016/8/17 19:25,121.46,31.306,2016/8/17 19:41,121.429,31.302,16,3,19
1625888,94915,13269,2016/8/31 18:49,121.474,31.304,2016/8/31 18:52,121.475,31.3,3,3,18
382149,103415,8596,2016/8/9 12:16,121.468,31.29,2016/8/9 12:40,121.464,31.304,24,2,12
1546585,119171,12194,2016/8/17 19:44,121.462,31.296,2016/8/17 19:55,121.448,31.298,11,3,19
1564394,76644,8694,2016/8/16 20:51,121.476,31.294,2016/8/16 20:56,121.48,31.296,5,2,20
241822,175014,6293,2016/8/20 10:26,121.476,31.295,2016/8/20 10:37,121.482,31.282,11,6,10
482306,26243,13625,2016/8/26 7:01,121.462,31.303,2016/8/26 7:12,121.476,31.296,11,5,7
1216962,212295,7795,2016/8/14 18:02,121.483,31.299,2016/8/14 18:06,121.484,31.304,4,7,18
300450,157711,10322,2016/8/9 10:44,121.478,31.299,2016/8/9 10:50,121.484,31.304,6,2,10
1564247,150951,6067,2016/8/16 20:49,121.48,31.301,2016/8/16 21:00,121.481,31.311,11,2,20
452478,37252,15563,2016/8/21 13:59,121.467,31.304,2016/8/21 14:08,121.457,31.296,9,7,13
696069,109036,9057,2016/8/26 7:42,121.471,31.309,2016/8/26 7:54,121.484,31.304,12,5,7
1148673,265488,9883,2016/8/23 16:43,121.481,31.299,2016/8/23 17:13,121.492,31.308,30,2,16
1365345,12408,5370,2016/8/17 17:53,121.475,31.296,2016/8/17 18:45,121.504,31.306,52,3,17
1807211,218669,12598,2016/8/26 23:35,121.48,31.296,2016/8/26 23:46,121.485,31.302,11,5,23
