orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1587987,273139,1977,2016/8/28 19:01,121.63,31.185,2016/8/28 19:37,121.602,31.203,36,7,19
1682929,373013,8494,2016/8/31 19:35,121.587,31.21,2016/8/31 20:22,121.557,31.195,47,3,19
314549,101531,1303,2016/8/25 9:15,121.585,31.206,2016/8/25 9:42,121.627,31.211,27,4,9
1367738,99615,8788,2016/8/12 20:12,121.634,31.184,2016/8/12 20:42,121.637,31.185,30,5,20
1646581,8025,11577,2016/8/24 21:46,121.626,31.208,2016/8/24 22:09,121.63,31.183,23,3,21
1404917,296939,1444,2016/8/31 17:10,121.627,31.211,2016/8/31 17:33,121.629,31.24,23,3,17
457671,25127,5842,2016/8/1 13:31,121.6,31.206,2016/8/1 13:34,121.599,31.213,3,1,13
1683655,352598,5525,2016/8/28 20:49,121.641,31.181,2016/8/28 21:07,121.636,31.2,18,7,20
1358895,377314,6150,2016/8/31 16:45,121.617,31.212,2016/8/31 17:08,121.627,31.219,23,3,16
1712906,318772,15637,2016/8/26 15:54,121.605,31.18,2016/8/26 16:17,121.6,31.204,23,5,15
1192293,12413,16749,2016/8/31 14:37,121.6,31.204,2016/8/31 14:44,121.596,31.21,7,3,14
1025352,2359,11787,2016/8/16 13:52,121.602,31.2,2016/8/16 14:07,121.622,31.197,15,2,13
678022,326070,4363,2016/8/29 16:19,121.602,31.196,2016/8/29 16:27,121.6,31.203,8,1,16
932279,245199,8844,2016/8/30 11:32,121.63,31.185,2016/8/30 11:41,121.636,31.183,9,2,11
234703,26006,5738,2016/8/10 9:27,121.628,31.208,2016/8/10 9:38,121.632,31.222,11,3,9
1544042,360410,11346,2016/8/28 18:34,121.636,31.19,2016/8/28 19:21,121.604,31.205,47,7,18
1636864,368111,7598,2016/8/30 19:30,121.586,31.198,2016/8/30 20:01,121.533,31.188,31,2,19
820726,1807,1997,2016/8/19 12:17,121.586,31.201,2016/8/19 12:24,121.58,31.197,7,5,12
593074,51312,948,2016/8/3 18:52,121.586,31.201,2016/8/3 19:08,121.614,31.203,16,3,18
1312146,267594,5256,2016/8/23 19:35,121.599,31.204,2016/8/23 21:52,121.502,31.096,137,2,19
613438,124106,3881,2016/8/5 18:04,121.594,31.204,2016/8/5 18:44,121.552,31.206,40,5,18
1139898,82214,703,2016/8/23 8:39,121.628,31.211,2016/8/23 9:27,121.633,31.223,48,2,8
567230,253365,5675,2016/8/18 17:42,121.6,31.204,2016/8/18 18:05,121.63,31.185,23,4,17
1579299,64615,16300,2016/8/26 13:18,121.617,31.218,2016/8/26 13:30,121.611,31.209,12,5,13
630493,129801,9931,2016/8/21 17:41,121.583,31.199,2016/8/21 17:59,121.593,31.216,18,7,17
1178811,18615,3881,2016/8/4 22:26,121.624,31.211,2016/8/4 22:39,121.635,31.202,13,4,22
806463,220628,6672,2016/8/18 20:11,121.638,31.204,2016/8/18 20:37,121.65,31.207,26,4,20
328014,300093,1722,2016/8/25 9:22,121.631,31.218,2016/8/25 9:27,121.634,31.223,5,4,9
747555,319491,13303,2016/8/26 7:48,121.636,31.186,2016/8/26 8:32,121.592,31.245,44,5,7
741481,19742,6672,2016/8/17 9:02,121.621,31.211,2016/8/17 9:08,121.626,31.203,6,3,9
88989,290266,8894,2016/8/22 1:32,121.586,31.201,2016/8/22 2:11,121.553,31.245,39,1,1
1288425,234064,6672,2016/8/17 17:08,121.632,31.217,2016/8/17 17:16,121.621,31.211,8,3,17
570203,8849,11405,2016/8/15 10:11,121.585,31.205,2016/8/15 10:31,121.603,31.193,20,1,10
1274964,299022,8683,2016/8/24 17:31,121.584,31.197,2016/8/24 18:02,121.566,31.223,31,3,17
621339,219620,6708,2016/8/18 18:09,121.582,31.199,2016/8/18 19:01,121.52,31.237,52,4,18
292855,11281,4222,2016/8/1 9:28,121.608,31.213,2016/8/1 9:39,121.6,31.202,11,1,9
1646694,44033,703,2016/8/24 13:48,121.63,31.18,2016/8/24 14:07,121.629,31.185,19,3,13
1491441,33258,756,2016/8/31 17:47,121.628,31.208,2016/8/31 17:54,121.621,31.211,7,3,17
1103947,383551,7532,2016/8/31 13:33,121.595,31.199,2016/8/31 13:39,121.599,31.203,6,3,13
870849,325710,7617,2016/8/25 18:20,121.599,31.203,2016/8/25 18:41,121.627,31.196,21,4,18
551535,27576,16719,2016/8/31 8:42,121.586,31.213,2016/8/31 8:51,121.585,31.224,9,3,8
350927,250062,12992,2016/8/20 12:46,121.624,31.211,2016/8/20 12:57,121.632,31.199,11,6,12
1098546,188230,9935,2016/8/11 19:23,121.595,31.199,2016/8/11 19:30,121.6,31.203,7,4,19
1636575,185176,11829,2016/8/30 19:28,121.614,31.199,2016/8/30 19:36,121.603,31.204,8,2,19
1467556,359902,5675,2016/8/28 17:56,121.64,31.182,2016/8/28 18:17,121.642,31.175,21,7,17
1270565,355974,11223,2016/8/30 15:36,121.591,31.187,2016/8/30 15:42,121.599,31.19,6,2,15
1319705,34825,7449,2016/8/23 19:43,121.601,31.211,2016/8/23 19:53,121.617,31.216,10,2,19
749349,201675,11108,2016/8/18 19:23,121.603,31.204,2016/8/18 20:11,121.528,31.175,48,4,19
1221963,174754,5738,2016/8/12 16:56,121.62,31.211,2016/8/12 17:23,121.627,31.239,27,5,16
740912,109040,6465,2016/8/20 19:02,121.63,31.187,2016/8/20 19:25,121.631,31.199,23,6,19
813964,90915,16300,2016/8/27 13:52,121.627,31.217,2016/8/27 14:00,121.621,31.211,8,6,13
1618373,63723,6448,2016/8/13 23:19,121.623,31.211,2016/8/14 0:33,121.674,31.213,74,6,23
785444,170837,740,2016/8/18 19:52,121.592,31.187,2016/8/18 20:03,121.588,31.201,11,4,19
883931,286332,9047,2016/8/21 21:47,121.6,31.204,2016/8/21 22:16,121.626,31.238,29,7,21
484394,74758,11787,2016/8/18 16:34,121.623,31.206,2016/8/18 16:45,121.621,31.211,11,4,16
1061944,123448,9646,2016/8/5 22:04,121.636,31.2,2016/8/5 22:25,121.638,31.204,21,5,22
893938,314073,7636,2016/8/25 18:36,121.622,31.211,2016/8/25 18:48,121.614,31.203,12,4,18
1306309,26242,6287,2016/8/12 18:41,121.601,31.204,2016/8/12 18:52,121.596,31.2,11,5,18
1164398,212344,5834,2016/8/15 18:38,121.629,31.187,2016/8/15 18:47,121.625,31.176,9,1,18
359265,319491,8788,2016/8/31 8:00,121.637,31.185,2016/8/31 8:41,121.592,31.245,41,3,8
575694,289462,8755,2016/8/25 6:11,121.586,31.201,2016/8/25 6:35,121.6,31.18,24,4,6
155109,19742,7593,2016/8/3 9:31,121.621,31.211,2016/8/3 9:38,121.626,31.203,7,3,9
1339764,175142,6672,2016/8/19 19:08,121.615,31.201,2016/8/19 19:47,121.629,31.202,39,5,19
1666910,344666,6222,2016/8/31 19:14,121.614,31.214,2016/8/31 19:20,121.612,31.219,6,3,19
424679,281952,8296,2016/8/21 13:25,121.615,31.202,2016/8/21 13:58,121.54,31.188,33,7,13
128514,223051,6672,2016/8/18 8:11,121.627,31.198,2016/8/18 8:24,121.621,31.211,13,4,8
