orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1630164,143066,11182,2016/8/24 13:32,121.436,31.328,2016/8/24 13:44,121.439,31.327,12,3,13
143407,86659,4692,2016/8/1 8:11,121.453,31.335,2016/8/1 8:22,121.441,31.331,11,1,8
461206,244938,11510,2016/8/20 15:10,121.429,31.349,2016/8/20 15:15,121.422,31.35,5,6,15
1004409,266558,2947,2016/8/19 16:14,121.426,31.351,2016/8/19 16:42,121.393,31.34,28,5,16
556945,135304,3438,2016/8/11 12:40,121.431,31.332,2016/8/11 12:46,121.437,31.338,6,4,12
4296,237566,5586,2016/8/29 0:04,121.451,31.329,2016/8/29 0:12,121.461,31.33,8,1,0
345239,242674,10063,2016/8/24 4:51,121.453,31.34,2016/8/24 4:58,121.457,31.337,7,3,4
1785439,84364,13271,2016/8/24 21:15,121.443,31.337,2016/8/24 21:21,121.438,31.34,6,3,21
646152,114647,1460,2016/8/3 19:36,121.45,31.344,2016/8/3 19:43,121.437,31.34,7,3,19
461569,249859,12987,2016/8/20 15:17,121.446,31.338,2016/8/20 15:23,121.453,31.335,6,6,15
1537623,188855,11694,2016/8/14 21:09,121.44,31.33,2016/8/14 21:19,121.424,31.328,10,7,21
1217665,211394,6782,2016/8/19 18:10,121.436,31.339,2016/8/19 18:36,121.44,31.304,26,5,18
701923,231286,5773,2016/8/20 18:30,121.445,31.335,2016/8/20 18:35,121.449,31.341,5,6,18
190012,235652,9957,2016/8/28 9:06,121.439,31.324,2016/8/28 9:13,121.44,31.322,7,7,9
756302,4476,15383,2016/8/27 13:18,121.435,31.323,2016/8/27 13:24,121.444,31.321,6,6,13
1622076,70976,5483,2016/8/16 22:13,121.451,31.348,2016/8/16 22:40,121.435,31.328,27,2,22
187197,231520,2781,2016/8/20 9:19,121.426,31.349,2016/8/20 9:28,121.43,31.351,9,6,9
394912,311132,12923,2016/8/27 10:03,121.452,31.347,2016/8/27 10:14,121.438,31.34,11,6,10
1295636,222678,4381,2016/8/28 16:32,121.453,31.334,2016/8/28 16:41,121.444,31.338,9,7,16
468142,129447,1843,2016/8/7 19:36,121.449,31.335,2016/8/7 19:43,121.448,31.334,7,7,19
666255,174752,6503,2016/8/28 11:40,121.447,31.345,2016/8/28 11:47,121.445,31.338,7,7,11
965663,77784,8324,2016/8/11 18:19,121.437,31.34,2016/8/11 18:25,121.449,31.341,6,4,18
831958,201219,3861,2016/8/19 12:44,121.438,31.328,2016/8/19 12:51,121.441,31.327,7,5,12
940026,302985,14043,2016/8/26 8:19,121.449,31.342,2016/8/26 8:44,121.49,31.337,25,5,8
1736266,131032,4896,2016/8/26 17:08,121.437,31.34,2016/8/26 17:11,121.436,31.337,3,5,17
359050,232700,5409,2016/8/31 7:59,121.44,31.331,2016/8/31 8:09,121.432,31.334,10,3,7
118487,115881,130,2016/8/15 6:22,121.441,31.331,2016/8/15 6:31,121.451,31.337,9,1,6
1052362,135245,5955,2016/8/15 17:57,121.441,31.331,2016/8/15 18:03,121.444,31.337,6,1,17
1569725,213059,5639,2016/8/17 20:07,121.445,31.327,2016/8/17 20:17,121.46,31.33,10,3,20
1680678,244432,8112,2016/8/26 15:05,121.439,31.325,2016/8/26 15:14,121.427,31.328,9,5,15
1507628,116147,4381,2016/8/28 18:14,121.449,31.34,2016/8/28 18:32,121.455,31.335,18,7,18
789168,39311,3027,2016/8/11 16:56,121.447,31.332,2016/8/11 17:02,121.444,31.326,6,4,16
268054,148900,2245,2016/8/11 8:12,121.452,31.34,2016/8/11 8:21,121.446,31.334,9,4,8
583049,240139,6054,2016/8/19 8:59,121.443,31.341,2016/8/19 9:07,121.441,31.33,8,5,8
1087689,202824,8629,2016/8/14 16:51,121.441,31.331,2016/8/14 17:02,121.448,31.33,11,7,16
1218658,69039,3267,2016/8/11 21:05,121.435,31.336,2016/8/11 21:10,121.431,31.335,5,4,21
817354,185869,13292,2016/8/31 10:30,121.444,31.34,2016/8/31 10:36,121.445,31.337,6,3,10
334702,84828,6480,2016/8/1 11:09,121.438,31.326,2016/8/1 11:17,121.431,31.336,8,1,11
522815,91060,2023,2016/8/7 20:34,121.456,31.337,2016/8/7 20:47,121.458,31.347,13,7,20
1217547,78543,2164,2016/8/19 18:09,121.44,31.336,2016/8/19 18:27,121.446,31.343,18,5,18
893888,72379,5299,2016/8/25 18:36,121.435,31.324,2016/8/25 18:43,121.441,31.33,7,4,18
1597498,156530,3870,2016/8/6 18:30,121.431,31.332,2016/8/6 18:42,121.44,31.33,12,6,18
1401241,87043,7254,2016/8/19 19:46,121.431,31.335,2016/8/19 19:52,121.436,31.331,6,5,19
1508349,226150,2937,2016/8/28 18:20,121.441,31.331,2016/8/28 18:25,121.445,31.337,5,7,18
838779,290238,4224,2016/8/21 20:49,121.437,31.334,2016/8/21 20:54,121.431,31.335,5,7,20
924572,219536,13459,2016/8/29 19:25,121.441,31.331,2016/8/29 19:39,121.431,31.339,14,1,19
985311,28626,2823,2016/8/20 23:33,121.425,31.348,2016/8/20 23:49,121.439,31.34,16,6,23
1067874,140732,8324,2016/8/12 9:11,121.449,31.341,2016/8/12 9:18,121.448,31.347,7,5,9
1192032,307240,7622,2016/8/23 17:41,121.449,31.341,2016/8/23 18:21,121.451,31.34,40,2,17
115365,106166,1825,2016/8/18 8:05,121.437,31.326,2016/8/18 8:10,121.443,31.331,5,4,8
1344893,65421,5578,2016/8/12 19:37,121.431,31.327,2016/8/12 20:02,121.443,31.326,25,5,19
1284508,261531,10238,2016/8/22 15:46,121.44,31.325,2016/8/22 15:50,121.441,31.321,4,1,15
417097,126602,1928,2016/8/8 9:12,121.453,31.335,2016/8/8 9:21,121.441,31.331,9,1,9
1085775,65313,1755,2016/8/12 9:37,121.441,31.331,2016/8/12 10:05,121.443,31.332,28,5,9
1313642,89338,8965,2016/8/12 18:50,121.434,31.341,2016/8/12 19:39,121.366,31.347,49,5,18
1374281,184978,13519,2016/8/31 16:56,121.448,31.34,2016/8/31 17:08,121.451,31.325,12,3,16
1380053,95659,13804,2016/8/27 18:57,121.441,31.33,2016/8/27 19:04,121.446,31.327,7,6,18
1480022,167593,4014,2016/8/28 18:07,121.437,31.334,2016/8/28 18:13,121.444,31.337,6,7,18
1166600,356841,14116,2016/8/28 15:21,121.441,31.331,2016/8/28 15:55,121.448,31.339,34,7,15
1737481,381888,3862,2016/8/31 23:29,121.442,31.343,2016/8/31 23:39,121.448,31.333,10,3,23
712298,201219,5596,2016/8/13 11:32,121.437,31.328,2016/8/13 11:40,121.439,31.327,8,6,11
705182,314300,16939,2016/8/27 12:51,121.447,31.338,2016/8/27 12:58,121.446,31.333,7,6,12
312391,328689,7231,2016/8/27 9:15,121.446,31.333,2016/8/27 9:19,121.441,31.331,4,6,9
1552473,385509,693,2016/8/31 18:14,121.433,31.353,2016/8/31 18:22,121.43,31.347,8,3,18
330110,163140,5191,2016/8/7 16:52,121.43,31.34,2016/8/7 17:10,121.44,31.332,18,7,16
439461,28865,2728,2016/8/10 17:05,121.445,31.338,2016/8/10 17:28,121.451,31.34,23,3,17
86734,369358,4032,2016/8/31 6:49,121.427,31.349,2016/8/31 6:55,121.433,31.353,6,3,6
956453,242549,12961,2016/8/20 22:51,121.435,31.324,2016/8/20 22:58,121.423,31.329,7,6,22
431240,27213,7231,2016/8/13 9:05,121.445,31.342,2016/8/13 9:09,121.438,31.339,4,6,9
256597,138691,10080,2016/8/17 7:08,121.437,31.33,2016/8/17 7:13,121.44,31.331,5,3,7
316564,2203,346,2016/8/7 16:37,121.435,31.324,2016/8/7 16:47,121.448,31.313,10,7,16
1495592,155234,3257,2016/8/28 18:07,121.445,31.335,2016/8/28 18:57,121.423,31.32,50,7,18
1146033,141035,10883,2016/8/15 18:33,121.433,31.353,2016/8/15 18:41,121.428,31.347,8,1,18
1801306,15870,3209,2016/8/26 21:44,121.441,31.331,2016/8/26 21:52,121.449,31.329,8,5,21
1399094,161831,6253,2016/8/22 18:22,121.44,31.335,2016/8/22 18:28,121.448,31.34,6,1,18
1318337,198273,14729,2016/8/27 18:16,121.449,31.342,2016/8/27 18:23,121.443,31.34,7,6,18
1245256,199834,10113,2016/8/12 17:37,121.442,31.329,2016/8/12 17:48,121.459,31.332,11,5,17
375827,85828,3112,2016/8/1 12:12,121.431,31.339,2016/8/1 12:18,121.429,31.333,6,1,12
923193,203967,6195,2016/8/20 22:03,121.439,31.34,2016/8/20 22:16,121.455,31.341,13,6,22
1702309,216160,1801,2016/8/30 22:55,121.431,31.338,2016/8/30 22:58,121.427,31.335,3,2,22
1221942,106493,5833,2016/8/12 16:56,121.448,31.33,2016/8/12 17:02,121.445,31.336,6,5,16
474413,140732,7561,2016/8/15 9:17,121.449,31.341,2016/8/15 9:26,121.448,31.347,9,1,9
1267466,363470,3099,2016/8/31 15:49,121.455,31.341,2016/8/31 15:57,121.445,31.338,8,3,15
636936,253805,12947,2016/8/19 9:31,121.442,31.33,2016/8/19 9:38,121.451,31.329,7,5,9
195292,359596,10997,2016/8/31 7:25,121.442,31.33,2016/8/31 7:32,121.446,31.328,7,3,7
924213,357984,6457,2016/8/29 19:22,121.437,31.338,2016/8/29 19:28,121.433,31.335,6,1,19
1640260,122746,9582,2016/8/27 22:20,121.443,31.343,2016/8/27 22:30,121.447,31.328,10,6,22
602689,150420,10769,2016/8/25 14:38,121.441,31.331,2016/8/25 14:41,121.437,31.33,3,4,14
433754,275613,6397,2016/8/20 14:42,121.432,31.33,2016/8/20 15:02,121.436,31.323,20,6,14
839618,339786,7003,2016/8/31 10:46,121.45,31.329,2016/8/31 10:51,121.445,31.336,5,3,10
1665276,280762,6880,2016/8/27 23:05,121.441,31.337,2016/8/27 23:33,121.45,31.368,28,6,23
743222,216325,8467,2016/8/27 13:06,121.441,31.33,2016/8/27 13:34,121.451,31.281,28,6,13
1073984,309686,8655,2016/8/28 14:42,121.44,31.331,2016/8/28 14:48,121.432,31.33,6,7,14
644209,186385,10812,2016/8/10 19:40,121.444,31.326,2016/8/10 20:21,121.404,31.35,41,3,19
1157815,226970,1632,2016/8/27 16:34,121.446,31.327,2016/8/27 16:43,121.445,31.335,9,6,16
1292031,143912,1476,2016/8/22 16:04,121.445,31.337,2016/8/22 16:10,121.441,31.331,6,1,16
454537,30887,5999,2016/8/7 19:26,121.442,31.331,2016/8/7 19:34,121.445,31.335,8,7,19
1558833,137170,8792,2016/8/17 19:56,121.449,31.329,2016/8/17 20:39,121.484,31.32,43,3,19
21184,335030,956,2016/8/27 2:37,121.444,31.337,2016/8/27 2:49,121.46,31.33,12,6,2
653319,184978,385,2016/8/27 12:29,121.441,31.331,2016/8/27 12:35,121.444,31.337,6,6,12
533301,130707,691,2016/8/23 8:48,121.442,31.33,2016/8/23 8:55,121.451,31.334,7,2,8
