orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1266384,241381,13031,2016/8/23 18:46,121.458,31.279,2016/8/23 18:52,121.465,31.277,6,2,18
1115686,6048,2921,2016/8/1 21:52,121.451,31.274,2016/8/1 21:57,121.453,31.27,5,1,21
278546,4721,1565,2016/8/18 10:34,121.458,31.265,2016/8/18 10:44,121.459,31.254,10,4,10
440791,164622,3870,2016/8/7 19:10,121.456,31.271,2016/8/7 19:20,121.468,31.27,10,7,19
934372,64928,15094,2016/8/20 22:18,121.462,31.265,2016/8/20 22:40,121.46,31.274,22,6,22
771940,236131,13925,2016/8/21 11:43,121.452,31.276,2016/8/21 13:10,121.455,31.308,87,7,11
1342731,215524,4775,2016/8/23 20:13,121.457,31.279,2016/8/23 20:35,121.483,31.274,22,2,20
203419,142154,16569,2016/8/27 8:24,121.458,31.278,2016/8/27 8:28,121.453,31.279,4,6,8
408842,3134,16665,2016/8/28 10:18,121.456,31.271,2016/8/28 10:22,121.459,31.267,4,7,10
1803942,291545,7053,2016/8/26 22:20,121.454,31.268,2016/8/26 22:54,121.432,31.281,34,5,22
98910,96458,9772,2016/8/10 7:20,121.463,31.265,2016/8/10 7:25,121.468,31.263,5,3,7
1597782,101168,9514,2016/8/13 22:08,121.446,31.261,2016/8/13 22:29,121.427,31.268,21,6,22
959701,117077,16927,2016/8/23 20:48,121.461,31.269,2016/8/23 20:58,121.46,31.273,10,2,20
1334464,109561,4474,2016/8/17 17:38,121.456,31.271,2016/8/17 17:43,121.463,31.274,5,3,17
141038,100554,6933,2016/8/2 10:44,121.458,31.267,2016/8/2 10:56,121.46,31.261,12,2,10
329611,9076,7666,2016/8/7 16:40,121.469,31.281,2016/8/7 16:53,121.473,31.271,13,7,16
1445547,204784,4903,2016/8/31 17:30,121.454,31.27,2016/8/31 17:39,121.452,31.275,9,3,17
1115134,68621,5923,2016/8/12 11:27,121.455,31.271,2016/8/12 11:42,121.468,31.274,15,5,11
1066995,254413,6909,2016/8/31 13:15,121.458,31.267,2016/8/31 13:24,121.451,31.278,9,3,13
1431204,55408,4775,2016/8/23 23:03,121.452,31.27,2016/8/23 23:07,121.444,31.272,4,2,23
709515,66107,6626,2016/8/3 20:33,121.451,31.281,2016/8/3 20:44,121.458,31.288,11,3,20
156361,61196,7573,2016/8/4 6:25,121.465,31.279,2016/8/4 6:30,121.469,31.282,5,4,6
1641231,267940,7389,2016/8/30 19:38,121.454,31.264,2016/8/30 19:54,121.449,31.27,16,2,19
685302,84565,10284,2016/8/18 18:45,121.451,31.267,2016/8/18 19:10,121.488,31.276,25,4,18
1611105,7744,14835,2016/8/24 13:14,121.451,31.279,2016/8/24 13:18,121.448,31.273,4,3,13
494501,74824,10814,2016/8/10 17:51,121.457,31.268,2016/8/10 17:59,121.45,31.274,8,3,17
1077126,182301,9103,2016/8/12 9:24,121.455,31.271,2016/8/12 9:33,121.448,31.263,9,5,9
1419669,205352,7657,2016/8/12 22:03,121.465,31.276,2016/8/12 22:45,121.437,31.318,42,5,22
705750,93376,4289,2016/8/23 17:55,121.467,31.273,2016/8/23 18:07,121.479,31.27,12,2,17
340338,147713,13920,2016/8/28 9:50,121.447,31.269,2016/8/28 9:58,121.45,31.274,8,7,9
147564,34065,10270,2016/8/16 7:16,121.463,31.27,2016/8/16 7:22,121.468,31.263,6,2,7
1241848,83340,13483,2016/8/27 17:26,121.457,31.279,2016/8/27 17:49,121.428,31.277,23,6,17
826694,111922,13030,2016/8/25 18:02,121.45,31.274,2016/8/25 18:12,121.443,31.279,10,4,18
701428,126790,5825,2016/8/11 15:12,121.455,31.263,2016/8/11 15:17,121.458,31.259,5,4,15
783129,164948,10381,2016/8/25 17:37,121.456,31.283,2016/8/25 17:52,121.468,31.3,15,4,17
201233,219136,9854,2016/8/20 9:42,121.467,31.277,2016/8/20 9:55,121.456,31.268,13,6,9
1067728,178668,6575,2016/8/12 9:08,121.455,31.271,2016/8/12 9:20,121.465,31.266,12,5,9
1791700,331488,10385,2016/8/26 20:42,121.465,31.283,2016/8/26 21:16,121.491,31.3,34,5,20
531840,125916,1708,2016/8/29 13:58,121.452,31.275,2016/8/29 14:50,121.442,31.282,52,1,13
1586511,79866,3614,2016/8/6 17:48,121.461,31.273,2016/8/6 18:01,121.44,31.277,13,6,17
1654613,371499,10226,2016/8/30 19:59,121.446,31.261,2016/8/30 20:10,121.442,31.259,11,2,19
272566,57654,8455,2016/8/9 9:48,121.453,31.27,2016/8/9 9:53,121.445,31.266,5,2,9
748877,17310,6337,2016/8/3 22:28,121.466,31.268,2016/8/3 22:51,121.478,31.297,23,3,22
958390,164708,152,2016/8/28 13:32,121.451,31.28,2016/8/28 13:35,121.445,31.279,3,7,13
1756188,195884,10182,2016/8/26 18:19,121.444,31.267,2016/8/26 18:31,121.432,31.273,12,5,18
859019,155955,7046,2016/8/9 19:14,121.444,31.266,2016/8/9 19:25,121.431,31.265,11,2,19
1370816,211657,10052,2016/8/19 19:28,121.466,31.279,2016/8/19 19:40,121.452,31.278,12,5,19
1247664,258771,12583,2016/8/19 18:23,121.451,31.279,2016/8/19 18:40,121.429,31.286,17,5,18
1350592,308639,3714,2016/8/23 20:24,121.458,31.265,2016/8/23 20:57,121.48,31.29,33,2,20
830628,194707,12820,2016/8/14 14:00,121.446,31.262,2016/8/14 14:10,121.436,31.261,10,7,14
1153706,98854,6123,2016/8/8 18:35,121.456,31.271,2016/8/8 18:38,121.457,31.268,3,1,18
9087,145282,5940,2016/8/28 7:00,121.449,31.279,2016/8/28 7:09,121.456,31.271,9,7,7
1796934,312513,12769,2016/8/26 21:11,121.465,31.281,2016/8/26 21:38,121.468,31.308,27,5,21
48895,327689,14618,2016/8/30 0:00,121.45,31.269,2016/8/30 0:21,121.446,31.26,21,2,0
1083265,5509,3742,2016/8/27 15:59,121.461,31.27,2016/8/27 16:16,121.45,31.269,17,6,15
686438,216769,2980,2016/8/14 12:21,121.453,31.273,2016/8/14 12:32,121.452,31.266,11,7,12
1086033,145737,11702,2016/8/12 9:45,121.453,31.279,2016/8/12 9:51,121.456,31.283,6,5,9
584110,191382,130,2016/8/11 12:58,121.456,31.271,2016/8/11 13:02,121.463,31.274,4,4,12
862732,158312,9115,2016/8/18 21:17,121.448,31.26,2016/8/18 22:20,121.447,31.261,63,4,21
97823,126210,8618,2016/8/7 8:09,121.454,31.271,2016/8/7 8:17,121.446,31.272,8,7,8
113883,29076,5656,2016/8/31 7:00,121.468,31.278,2016/8/31 7:19,121.459,31.257,19,3,7
947118,342671,7394,2016/8/29 19:38,121.46,31.275,2016/8/29 19:49,121.452,31.27,11,1,19
1591115,155610,11416,2016/8/17 20:36,121.457,31.282,2016/8/17 20:54,121.428,31.263,18,3,20
830125,134730,6317,2016/8/22 16:56,121.453,31.273,2016/8/22 17:28,121.425,31.293,32,1,16
644644,99975,11175,2016/8/10 19:47,121.457,31.267,2016/8/10 20:30,121.463,31.257,43,3,19
1670652,331154,9737,2016/8/27 23:34,121.457,31.282,2016/8/27 23:51,121.455,31.28,17,6,23
1744436,332747,1479,2016/8/26 17:39,121.451,31.28,2016/8/26 17:56,121.468,31.273,17,5,17
1280901,107624,1574,2016/8/16 17:43,121.466,31.266,2016/8/16 17:58,121.449,31.26,15,2,17
1278146,120617,9219,2016/8/19 18:33,121.45,31.273,2016/8/19 19:53,121.369,31.329,80,5,18
1494511,286147,9113,2016/8/22 20:44,121.467,31.273,2016/8/22 21:06,121.458,31.256,22,1,20
421016,185842,1689,2016/8/17 7:55,121.469,31.28,2016/8/17 8:05,121.479,31.271,10,3,7
1677282,188491,1705,2016/8/30 20:57,121.456,31.274,2016/8/30 21:09,121.465,31.276,12,2,20
685997,64385,15358,2016/8/22 8:23,121.454,31.273,2016/8/22 8:38,121.447,31.287,15,1,8
1411828,198362,11851,2016/8/26 11:24,121.45,31.269,2016/8/26 11:36,121.458,31.254,12,5,11
779122,218094,5594,2016/8/20 19:34,121.466,31.268,2016/8/20 19:44,121.46,31.266,10,6,19
845031,275262,2248,2016/8/20 20:38,121.456,31.283,2016/8/20 21:33,121.465,31.306,55,6,20
118819,23992,12344,2016/8/15 6:36,121.463,31.267,2016/8/15 6:41,121.456,31.263,5,1,6
239278,120365,2578,2016/8/13 6:06,121.446,31.262,2016/8/13 6:25,121.441,31.259,19,6,6
1592813,206509,8470,2016/8/14 22:29,121.466,31.267,2016/8/14 22:35,121.461,31.269,6,7,22
97249,252757,12169,2016/8/21 7:24,121.46,31.274,2016/8/21 7:31,121.458,31.275,7,7,7
1676482,214825,9701,2016/8/28 20:25,121.469,31.271,2016/8/28 20:50,121.466,31.266,25,7,20
1331723,89761,17471,2016/8/30 16:23,121.457,31.279,2016/8/30 16:37,121.471,31.294,14,2,16
816306,196881,15052,2016/8/21 20:23,121.461,31.274,2016/8/21 20:39,121.454,31.29,16,7,20
4734,37013,14114,2016/8/29 0:45,121.46,31.274,2016/8/29 0:54,121.467,31.273,9,1,0
881551,100904,1475,2016/8/9 19:30,121.451,31.279,2016/8/9 19:35,121.442,31.28,5,2,19
760336,224209,6909,2016/8/31 9:51,121.464,31.268,2016/8/31 9:54,121.465,31.264,3,3,9
1361849,124440,6852,2016/8/8 20:27,121.464,31.274,2016/8/8 20:45,121.465,31.248,18,1,20
1427797,171730,6045,2016/8/8 21:12,121.46,31.274,2016/8/8 21:22,121.449,31.283,10,1,21
1531645,95747,4235,2016/8/13 20:51,121.445,31.266,2016/8/13 21:10,121.459,31.255,19,6,20
1535210,81853,6354,2016/8/6 13:50,121.458,31.282,2016/8/6 13:59,121.459,31.272,9,6,13
1771146,29242,7605,2016/8/26 19:09,121.452,31.28,2016/8/26 19:23,121.433,31.282,14,5,19
873643,259687,9393,2016/8/18 21:27,121.458,31.281,2016/8/18 23:03,121.455,31.199,96,4,21
1541724,35364,1699,2016/8/6 14:33,121.459,31.283,2016/8/6 14:39,121.452,31.279,6,6,14
403341,163733,10117,2016/8/14 9:32,121.453,31.27,2016/8/14 9:49,121.443,31.28,17,7,9
625532,276774,11622,2016/8/20 17:35,121.456,31.275,2016/8/20 18:05,121.428,31.303,30,6,17
664250,145624,1043,2016/8/5 18:17,121.463,31.27,2016/8/5 18:27,121.458,31.268,10,5,18
1485181,248821,7016,2016/8/17 18:55,121.465,31.269,2016/8/17 20:25,121.466,31.268,90,3,18
951479,197830,10742,2016/8/12 3:13,121.447,31.261,2016/8/12 3:32,121.44,31.263,19,5,3
1036548,299056,4480,2016/8/23 13:58,121.466,31.266,2016/8/23 14:15,121.45,31.269,17,2,13
275327,94123,4537,2016/8/7 15:15,121.454,31.271,2016/8/7 15:24,121.461,31.274,9,7,15
788986,55641,656,2016/8/11 16:52,121.457,31.271,2016/8/11 17:08,121.459,31.279,16,4,16
1037711,286746,13102,2016/8/25 20:29,121.456,31.283,2016/8/25 20:38,121.465,31.272,9,4,20
545662,362602,6311,2016/8/29 14:12,121.468,31.273,2016/8/29 14:17,121.469,31.267,5,1,14
1560871,52845,13133,2016/8/14 21:28,121.454,31.267,2016/8/14 21:34,121.455,31.271,6,7,21
1570302,53030,11439,2016/8/17 20:15,121.451,31.28,2016/8/17 20:30,121.438,31.269,15,3,20
772893,188646,5455,2016/8/10 23:26,121.458,31.266,2016/8/10 23:52,121.43,31.248,26,3,23
1245493,274268,2151,2016/8/22 21:47,121.451,31.274,2016/8/22 22:35,121.404,31.258,48,1,21
488855,276017,14319,2016/8/20 15:44,121.466,31.279,2016/8/20 15:52,121.467,31.294,8,6,15
1118499,83639,11439,2016/8/11 19:42,121.462,31.285,2016/8/11 19:51,121.47,31.29,9,4,19
1569256,93665,938,2016/8/24 12:38,121.467,31.273,2016/8/24 12:54,121.479,31.282,16,3,12
1596063,61644,2489,2016/8/16 21:32,121.465,31.272,2016/8/16 21:58,121.466,31.271,26,2,21
1170615,181719,580,2016/8/14 17:31,121.448,31.273,2016/8/14 17:54,121.469,31.279,23,7,17
1424671,215091,14877,2016/8/23 22:49,121.455,31.264,2016/8/23 23:17,121.465,31.25,28,2,22
1130757,100521,2155,2016/8/25 22:21,121.447,31.272,2016/8/25 22:46,121.427,31.285,25,4,22
377441,57760,10758,2016/8/19 7:59,121.445,31.266,2016/8/19 8:03,121.455,31.271,4,5,7
822081,75446,10400,2016/8/20 20:09,121.45,31.274,2016/8/20 20:21,121.443,31.28,12,6,20
1379833,344594,14429,2016/8/27 18:55,121.459,31.268,2016/8/27 19:49,121.468,31.231,54,6,18
1154578,27213,12310,2016/8/19 17:44,121.465,31.272,2016/8/19 17:57,121.456,31.271,13,5,17
901931,233408,16322,2016/8/29 19:11,121.445,31.271,2016/8/29 19:22,121.432,31.273,11,1,19
114950,34607,6631,2016/8/18 8:02,121.458,31.265,2016/8/18 8:09,121.456,31.271,7,4,8
1149740,14569,8667,2016/8/25 23:09,121.453,31.266,2016/8/25 23:17,121.46,31.272,8,4,23
1454561,250571,11045,2016/8/19 20:28,121.463,31.266,2016/8/19 20:34,121.469,31.263,6,5,20
1713989,155152,3524,2016/8/31 20:33,121.444,31.27,2016/8/31 20:39,121.441,31.267,6,3,20
605458,45503,3781,2016/8/7 22:59,121.459,31.276,2016/8/7 23:09,121.451,31.27,10,7,22
1054967,212589,11563,2016/8/23 22:07,121.448,31.269,2016/8/23 22:17,121.461,31.274,10,2,22
