orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
163153,129925,9763,2016/8/9 8:33,121.551,31.279,2016/8/9 8:40,121.558,31.272,7,2,8
349812,187838,1744,2016/8/19 7:49,121.547,31.288,2016/8/19 8:01,121.528,31.279,12,5,7
442672,219706,6679,2016/8/18 15:19,121.549,31.277,2016/8/18 15:43,121.544,31.268,24,4,15
400049,226455,11532,2016/8/24 6:04,121.541,31.283,2016/8/24 6:08,121.544,31.285,4,3,6
1251528,87417,8210,2016/8/31 15:28,121.553,31.28,2016/8/31 15:37,121.556,31.286,9,3,15
909206,142462,4281,2016/8/8 17:02,121.544,31.274,2016/8/8 17:14,121.539,31.286,12,1,17
1757728,325983,766,2016/8/26 18:23,121.536,31.276,2016/8/26 18:45,121.518,31.294,22,5,18
79917,31817,1353,2016/8/29 7:38,121.55,31.271,2016/8/29 7:42,121.544,31.273,4,1,7
67558,124998,8674,2016/8/9 7:49,121.54,31.284,2016/8/9 8:14,121.555,31.286,25,2,7
560743,31948,6341,2016/8/23 8:56,121.539,31.279,2016/8/23 9:00,121.536,31.285,4,2,8
1570416,139268,2018,2016/8/17 20:17,121.543,31.274,2016/8/17 20:25,121.542,31.267,8,3,20
197473,130332,5096,2016/8/4 7:11,121.562,31.28,2016/8/4 7:18,121.561,31.29,7,4,7
1538207,350441,4963,2016/8/27 20:38,121.556,31.282,2016/8/27 21:24,121.541,31.266,46,6,20
1552865,9185,11808,2016/8/16 20:40,121.549,31.277,2016/8/16 20:47,121.546,31.276,7,2,20
845013,172827,7354,2016/8/20 20:38,121.557,31.272,2016/8/20 21:03,121.553,31.277,25,6,20
50011,131846,912,2016/8/11 0:21,121.547,31.266,2016/8/11 0:33,121.553,31.279,12,4,0
253716,80518,16253,2016/8/30 7:26,121.546,31.291,2016/8/30 7:48,121.529,31.309,22,2,7
1740532,89043,3208,2016/8/24 17:45,121.543,31.275,2016/8/24 17:53,121.549,31.271,8,3,17
773093,183931,5116,2016/8/10 23:42,121.549,31.289,2016/8/10 23:59,121.528,31.278,17,3,23
1023529,250797,1577,2016/8/19 16:34,121.55,31.269,2016/8/19 16:38,121.544,31.265,4,5,16
541907,102703,10814,2016/8/19 8:43,121.543,31.273,2016/8/19 8:52,121.538,31.264,9,5,8
1590898,188169,10621,2016/8/17 20:32,121.554,31.285,2016/8/17 21:24,121.519,31.273,52,3,20
485820,12545,7830,2016/8/14 10:17,121.553,31.28,2016/8/14 10:19,121.558,31.281,2,7,10
47359,61950,7359,2016/8/1 6:31,121.554,31.287,2016/8/1 6:39,121.553,31.279,8,1,6
329620,162994,8259,2016/8/7 16:41,121.557,31.271,2016/8/7 17:08,121.528,31.278,27,7,16
