orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
1718308,291555,9867,2016/8/24 16:32,121.528,31.309,2016/8/24 16:45,121.523,31.321,13,3,16
1501925,6706,4931,2016/8/27 20:12,121.541,31.299,2016/8/27 20:25,121.538,31.32,13,6,20
1206517,227213,11304,2016/8/31 14:53,121.532,31.304,2016/8/31 15:00,121.528,31.309,7,3,14
1293924,152287,10075,2016/8/19 18:45,121.529,31.296,2016/8/19 18:55,121.531,31.309,10,5,18
212578,128359,12018,2016/8/19 6:37,121.542,31.292,2016/8/19 6:48,121.525,31.281,11,5,6
690926,166278,6459,2016/8/29 16:31,121.536,31.306,2016/8/29 16:44,121.523,31.293,13,1,16
1005905,123659,6371,2016/8/5 21:15,121.532,31.296,2016/8/5 21:23,121.539,31.299,8,5,21
514241,128236,8167,2016/8/19 8:33,121.54,31.291,2016/8/19 8:39,121.535,31.287,6,5,8
817296,205932,1803,2016/8/31 10:29,121.532,31.311,2016/8/31 10:39,121.528,31.301,10,3,10
656151,164850,7685,2016/8/10 19:54,121.54,31.293,2016/8/10 20:17,121.538,31.29,23,3,19
1531178,161985,8749,2016/8/13 20:44,121.533,31.295,2016/8/13 21:00,121.524,31.281,16,6,20
90019,14495,6378,2016/8/14 0:51,121.544,31.293,2016/8/14 0:58,121.535,31.3,7,7,0
429757,86670,4362,2016/8/4 8:46,121.538,31.301,2016/8/4 9:06,121.54,31.274,20,4,8
1768561,160873,15396,2016/8/24 19:40,121.54,31.311,2016/8/24 19:58,121.532,31.324,18,3,19
914681,224416,7453,2016/8/28 13:21,121.526,31.308,2016/8/28 13:28,121.533,31.305,7,7,13
764852,244352,914,2016/8/30 9:45,121.554,31.304,2016/8/30 9:53,121.541,31.307,8,2,9
1611667,241682,1489,2016/8/16 21:52,121.538,31.291,2016/8/16 22:16,121.537,31.292,24,2,21
1234092,200460,3542,2016/8/28 16:01,121.535,31.3,2016/8/28 16:14,121.548,31.291,13,7,16
870480,177261,5949,2016/8/23 11:46,121.542,31.311,2016/8/23 11:59,121.519,31.314,13,2,11
700091,104758,6552,2016/8/8 13:50,121.531,31.306,2016/8/8 14:07,121.517,31.304,17,1,13
1233941,7638,5605,2016/8/28 15:59,121.546,31.298,2016/8/28 16:05,121.539,31.294,6,7,15
377168,263106,10207,2016/8/19 7:56,121.544,31.292,2016/8/19 8:00,121.541,31.288,4,5,7
337598,110509,6927,2016/8/20 12:31,121.542,31.311,2016/8/20 12:37,121.532,31.314,6,6,12
840804,219711,8884,2016/8/18 20:56,121.538,31.296,2016/8/18 21:17,121.543,31.271,21,4,20
648460,36054,10959,2016/8/14 11:53,121.538,31.296,2016/8/14 11:56,121.533,31.295,3,7,11
1675755,330757,13394,2016/8/28 20:18,121.546,31.309,2016/8/28 20:27,121.544,31.297,9,7,20
1126834,347424,12498,2016/8/30 13:34,121.546,31.311,2016/8/30 13:47,121.532,31.313,13,2,13
139797,54415,2141,2016/8/10 8:03,121.555,31.306,2016/8/10 8:18,121.532,31.313,15,3,8
1273104,107987,799,2016/8/17 16:58,121.541,31.314,2016/8/17 17:09,121.531,31.323,11,3,16
1252440,27777,5011,2016/8/12 17:40,121.528,31.301,2016/8/12 17:53,121.517,31.294,13,5,17
256844,50223,6479,2016/8/17 7:13,121.541,31.291,2016/8/17 7:25,121.551,31.279,12,3,7
790609,24859,10749,2016/8/17 9:15,121.533,31.295,2016/8/17 9:34,121.503,31.277,19,3,9
971561,383116,4150,2016/8/31 12:08,121.539,31.314,2016/8/31 12:21,121.526,31.324,13,3,12
696417,112401,13456,2016/8/26 7:46,121.533,31.295,2016/8/26 7:52,121.523,31.292,6,5,7
832865,111369,1897,2016/8/11 17:27,121.532,31.305,2016/8/11 17:40,121.555,31.306,13,4,17
1272780,168408,4626,2016/8/27 17:50,121.532,31.306,2016/8/27 17:53,121.533,31.305,3,6,17
398755,17147,2492,2016/8/7 18:25,121.539,31.297,2016/8/7 18:45,121.513,31.302,20,7,18
1709474,178565,9610,2016/8/26 15:39,121.546,31.308,2016/8/26 15:47,121.545,31.297,8,5,15
736221,191996,5830,2016/8/18 19:12,121.525,31.307,2016/8/18 19:20,121.52,31.312,8,4,19
279013,232123,1125,2016/8/18 10:50,121.532,31.298,2016/8/18 11:10,121.523,31.318,20,4,10
88250,63252,3316,2016/8/18 7:49,121.543,31.311,2016/8/18 7:52,121.545,31.313,3,4,7
587195,200613,8602,2016/8/27 11:47,121.535,31.297,2016/8/27 11:56,121.525,31.293,9,6,11
232774,72892,1159,2016/8/25 8:30,121.54,31.293,2016/8/25 8:35,121.535,31.288,5,4,8
1588191,96763,6023,2016/8/28 19:02,121.531,31.306,2016/8/28 19:15,121.537,31.288,13,7,19
1174013,71252,9294,2016/8/30 7:18,121.54,31.293,2016/8/30 7:29,121.547,31.29,11,2,7
1011560,54415,3875,2016/8/12 8:03,121.555,31.306,2016/8/12 8:17,121.533,31.314,14,5,8
1103733,131264,12527,2016/8/31 13:30,121.532,31.295,2016/8/31 13:35,121.525,31.293,5,3,13
31564,101807,1383,2016/8/1 0:58,121.546,31.314,2016/8/1 1:10,121.541,31.328,12,1,0
586578,85671,15275,2016/8/29 14:48,121.531,31.304,2016/8/29 14:56,121.528,31.302,8,1,14
