orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
891333,92776,6605,2016/8/29 19:09,121.508,31.279,2016/8/29 19:31,121.489,31.271,22,1,19
401996,190120,10705,2016/8/18 14:19,121.5,31.28,2016/8/18 14:24,121.501,31.275,5,4,14
1177039,383639,17322,2016/8/31 14:26,121.509,31.289,2016/8/31 14:31,121.513,31.291,5,3,14
1581793,84543,7621,2016/8/14 22:01,121.506,31.293,2016/8/14 22:05,121.513,31.296,4,7,22
951021,274473,11871,2016/8/31 11:57,121.501,31.294,2016/8/31 12:06,121.497,31.3,9,3,11
1264886,256825,17097,2016/8/28 16:17,121.503,31.285,2016/8/28 16:28,121.504,31.273,11,7,16
1100584,220562,7199,2016/8/29 21:33,121.507,31.29,2016/8/29 21:40,121.517,31.294,7,1,21
628458,162626,10553,2016/8/28 11:30,121.504,31.283,2016/8/28 11:48,121.515,31.269,18,7,11
1581044,146002,10264,2016/8/6 17:23,121.509,31.289,2016/8/6 17:33,121.521,31.291,10,6,17
550095,144076,4329,2016/8/10 18:32,121.501,31.274,2016/8/10 18:45,121.503,31.26,13,3,18
1529482,68955,7190,2016/8/6 13:28,121.503,31.293,2016/8/6 13:34,121.508,31.297,6,6,13
1382670,95547,10310,2016/8/12 20:37,121.495,31.272,2016/8/12 20:49,121.504,31.289,12,5,20
1355454,139307,11655,2016/8/19 19:18,121.509,31.289,2016/8/19 19:27,121.522,31.292,9,5,19
1001675,32127,6896,2016/8/12 7:49,121.507,31.282,2016/8/12 7:51,121.511,31.281,2,5,7
102236,51521,7606,2016/8/1 7:44,121.5,31.275,2016/8/1 7:51,121.496,31.27,7,1,7
1451080,291579,10330,2016/8/24 11:07,121.503,31.285,2016/8/24 11:17,121.491,31.29,10,3,11
1633110,349664,5503,2016/8/30 19:22,121.505,31.274,2016/8/30 19:37,121.499,31.29,15,2,19
595986,25189,5458,2016/8/13 10:26,121.507,31.281,2016/8/13 10:48,121.506,31.277,22,6,10
700984,25692,12000,2016/8/11 14:54,121.498,31.272,2016/8/11 15:06,121.491,31.279,12,4,14
477226,224145,16457,2016/8/27 10:49,121.507,31.291,2016/8/27 11:06,121.483,31.29,17,6,10
1029491,323835,2480,2016/8/31 12:45,121.501,31.279,2016/8/31 12:54,121.507,31.271,9,3,12
645372,295438,8057,2016/8/26 7:34,121.514,31.281,2016/8/26 7:45,121.503,31.272,11,5,7
1772764,41871,3535,2016/8/26 19:15,121.508,31.291,2016/8/26 20:19,121.469,31.281,64,5,19
1316780,292051,6694,2016/8/30 16:17,121.499,31.29,2016/8/30 16:25,121.508,31.291,8,2,16
362820,216932,5604,2016/8/14 9:18,121.501,31.275,2016/8/14 9:22,121.502,31.279,4,7,9
359674,126484,751,2016/8/2 17:14,121.517,31.275,2016/8/2 17:20,121.523,31.277,6,2,17
72724,124294,7662,2016/8/3 8:26,121.513,31.275,2016/8/3 8:41,121.512,31.259,15,3,8
381592,56609,802,2016/8/28 10:06,121.502,31.274,2016/8/28 10:16,121.513,31.279,10,7,10
