orderid,bikeid,userid,time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,lag,weekday,hour
22096,364977,12954,2016/8/29 6:37,121.441,31.297,2016/8/29 6:49,121.416,31.293,12,1,6
607291,72397,937,2016/8/2 20:27,121.44,31.287,2016/8/2 20:45,121.438,31.304,18,2,20
34839,52156,6196,2016/8/25 12:32,121.443,31.28,2016/8/25 12:38,121.453,31.279,6,4,12
1233607,357508,92,2016/8/28 15:56,121.457,31.297,2016/8/28 16:07,121.451,31.293,11,7,15
172299,283608,15434,2016/8/30 7:04,121.44,31.289,2016/8/30 7:14,121.451,31.279,10,2,7
628090,92231,5397,2016/8/28 11:25,121.454,31.29,2016/8/28 11:33,121.457,31.296,8,7,11
366574,30033,11749,2016/8/29 11:08,121.442,31.282,2016/8/29 11:57,121.451,31.252,49,1,11
1367039,313327,10124,2016/8/24 10:10,121.447,31.299,2016/8/24 10:16,121.449,31.293,6,3,10
1202346,81238,1998,2016/8/8 18:53,121.448,31.296,2016/8/8 19:06,121.463,31.303,13,1,18
550663,123583,1817,2016/8/7 21:16,121.458,31.298,2016/8/7 21:31,121.477,31.289,15,7,21
193470,148372,8227,2016/8/7 12:18,121.451,31.282,2016/8/7 12:38,121.437,31.263,20,7,12
706884,169862,86,2016/8/25 16:52,121.44,31.295,2016/8/25 16:59,121.449,31.293,7,4,16
717512,86893,2661,2016/8/27 12:57,121.459,31.29,2016/8/27 13:02,121.45,31.292,5,6,12
609558,217122,14249,2016/8/22 8:08,121.448,31.283,2016/8/22 8:15,121.442,31.282,7,1,8
1221181,369485,15517,2016/8/31 15:10,121.446,31.287,2016/8/31 15:18,121.452,31.28,8,3,15
559503,92855,16590,2016/8/29 14:27,121.449,31.283,2016/8/29 14:32,121.441,31.282,5,1,14
609254,292814,9582,2016/8/22 8:05,121.448,31.288,2016/8/22 8:13,121.446,31.283,8,1,8
1016746,112043,12195,2016/8/29 20:23,121.448,31.298,2016/8/29 20:40,121.426,31.302,17,1,20
1146538,38635,3542,2016/8/16 15:57,121.448,31.298,2016/8/16 16:03,121.449,31.296,6,2,15
504041,258518,3966,2016/8/29 13:26,121.449,31.293,2016/8/29 13:34,121.441,31.297,8,1,13
643905,59963,6243,2016/8/21 17:59,121.439,31.297,2016/8/21 18:04,121.429,31.294,5,7,17
1140475,326402,7201,2016/8/25 22:47,121.456,31.291,2016/8/25 23:26,121.46,31.301,39,4,22
931132,82346,9388,2016/8/14 15:10,121.45,31.293,2016/8/14 15:17,121.458,31.29,7,7,15
811633,84275,13641,2016/8/20 20:07,121.451,31.298,2016/8/20 20:44,121.5,31.275,37,6,20
625492,170591,2648,2016/8/20 17:35,121.457,31.296,2016/8/20 17:44,121.471,31.302,9,6,17
497001,108806,7157,2016/8/2 18:45,121.438,31.297,2016/8/2 19:22,121.39,31.269,37,2,18
693555,315356,5372,2016/8/25 16:34,121.442,31.295,2016/8/25 16:41,121.449,31.293,7,4,16
739590,74690,7094,2016/8/15 13:28,121.442,31.297,2016/8/15 13:34,121.436,31.294,6,1,13
1474131,200532,11677,2016/8/17 18:48,121.443,31.28,2016/8/17 18:59,121.432,31.277,11,3,18
1398261,200570,1015,2016/8/12 21:10,121.44,31.287,2016/8/12 21:32,121.444,31.311,22,5,21
1696160,77062,8257,2016/8/24 15:05,121.446,31.293,2016/8/24 15:23,121.443,31.28,18,3,15
1716524,289496,4900,2016/8/26 16:12,121.442,31.297,2016/8/26 16:28,121.461,31.301,16,5,16
590953,122539,9044,2016/8/10 18:58,121.45,31.284,2016/8/10 19:47,121.459,31.249,49,3,18
1334304,230134,7607,2016/8/17 17:37,121.439,31.297,2016/8/17 17:46,121.449,31.293,9,3,17
314662,76557,16579,2016/8/25 9:17,121.446,31.283,2016/8/25 9:21,121.441,31.282,4,4,9
1538366,46093,2778,2016/8/27 20:39,121.457,31.296,2016/8/27 20:46,121.45,31.293,7,6,20
834578,183652,5844,2016/8/16 11:19,121.439,31.297,2016/8/16 11:22,121.444,31.298,3,2,11
409541,123579,4511,2016/8/9 12:53,121.441,31.296,2016/8/9 13:00,121.44,31.293,7,2,12
813959,34972,9537,2016/8/27 13:52,121.442,31.281,2016/8/27 14:13,121.425,31.293,21,6,13
