a,105.93871045189437
b,109.31680674442966
c,124.66846511075144
d,203.25443258390064
e,131.7604610164106
f,142.2776394164143
g,155.04191840440157
ab,30.591647659976502
ac,36.77092247859706
ad,42.02373220713038
ae,36.385551294657006
af,38.19266547010381
ag,35.0227409247547
bc,36.21187243389567
bd,43.35776201255691
be,35.35724479052152
bf,34.174043702883324
bg,34.52654098867281
cd,47.16591827957159
ce,128.201766724105
cf,46.78386284171682
cg,37.795589542637735
de,46.62482984638978
df,43.237010151214264
dg,34.3176077542027
ef,48.05664004632149
eg,36.264078017968316
fg,38.65925705381315
abc,16.776076870022095
abd,21.724976808107023
abe,17.44331431139682
abf,17.493772456253865
abg,16.611995722707288
acd,26.5860323155171
ace,34.66975862041571
acf,28.97283425768346
acg,18.59518505043952
ade,25.54138989953756
adf,24.342643370996306
adg,20.549520923013723
aef,29.13892672055035
aeg,18.53238672331864
afg,21.96950383580481
bcd,28.20776131832524
bce,36.38874064207237
bcf,29.19122129063529
bcg,17.778156622428586
bde,27.126334607709374
bdf,25.680807913680848
bdg,21.192936613508145
bef,29.022605646233295
beg,17.62181224877983
bfg,23.22118873209925
cde,47.3965340889509
cdf,32.75851026482203
cdg,24.744246308086367
cef,56.72543223840842
ceg,35.92946064084235
cfg,26.838356795185202
def,32.70941377442831
deg,23.789093411575386
dfg,26.778861642094633
efg,26.996141729321064
abcd,17.711918505893657
abce,19.556349998493154
abcf,16.88312393220804
abcg,12.485178223041506
abde,17.084635698095322
abdf,16.21396290064207
abdg,15.497337427416971
abef,16.8368761177277
abeg,12.810493337716414
abfg,14.318105284710482
acde,23.80774578123345
acdf,18.95664408145224
acdg,16.486791356864938
acef,26.269836712676764
aceg,18.310203736836396
acfg,17.546495728141426
adef,18.187713989619354
adeg,15.559648434808159
adfg,16.27076257982892
aefg,17.555221876749926
bcde,23.03558351399713
bcdf,20.613593838071075
bcdg,17.485990896260343
bcef,28.07770356615081
bceg,20.418314040668577
bcfg,17.384673233296606
bdef,19.193039106248968
bdeg,16.96066518435866
bdfg,15.603529787592404
befg,17.187376962076268
cdef,32.58136314015676
cdeg,23.74169665202055
cdfg,21.6443644503634
cefg,28.377064041500777
defg,20.938887061238056
abcde,15.786573958322707
abcdf,14.631605180780104
abcdg,13.624286004330902
abcef,17.929047572237643
abceg,14.104272662585588
abcfg,12.957244659367397
abdef,14.313341438113856
abdeg,13.277735271033409
abdfg,12.551983115802905
abefg,12.912275512901358
acdef,19.734985334340934
acdeg,15.518365975389179
acdfg,14.242828386068675
acefg,17.65455868412098
adefg,13.942248514063795
bcdef,19.003509977072074
bcdeg,16.154301201161996
bcdfg,14.369340520325128
bcefg,18.096015830753867
bdefg,13.854612471759935
cdefg,21.044892941719947
abcdef,13.734090970560539
abcdeg,12.71952211544157
abcdfg,11.638104662975488
abcefg,12.699420470990338
abdefg,10.56082880416126
acdefg,14.013459883243495
bcdefg,14.48054143461448
abcdefg,11.47343031545937
